date,close,prob_shift,label
2020-03-05T00:00:00.000000,302.46,0.005734525098090033,0.0
2020-03-06T00:00:00.000000,297.46,0.009836074708589791,0.0
2020-03-09T00:00:00.000000,274.23,0.9999999999965234,1.0
2020-03-10T00:00:00.000000,288.42,0.9999987766427567,1.0
2020-03-11T00:00:00.000000,274.36,0.9999999999999898,1.0
2020-03-12T00:00:00.000000,248.11,1.0,1.0
2020-03-13T00:00:00.000000,269.32,1.0,1.0
2020-03-16T00:00:00.000000,239.85,1.0,1.0
2020-03-17T00:00:00.000000,252.8,1.0,1.0
2020-03-18T00:00:00.000000,240.0,1.0,1.0
2020-03-19T00:00:00.000000,240.51,1.0,1.0
2020-03-20T00:00:00.000000,228.8,1.0,1.0
2020-03-23T00:00:00.000000,222.95,1.0,1.0
2020-03-24T00:00:00.000000,243.15,1.0,1.0
2020-03-25T00:00:00.000000,246.79,1.0,1.0
2020-03-26T00:00:00.000000,261.2,1.0,1.0
2020-03-27T00:00:00.000000,253.42,1.0,1.0
2020-03-30T00:00:00.000000,261.65,1.0,1.0
2020-03-31T00:00:00.000000,257.75,1.0,1.0
2020-04-01T00:00:00.000000,246.15,1.0,1.0
2020-04-02T00:00:00.000000,251.83,1.0,1.0
2020-04-03T00:00:00.000000,248.19,1.0,1.0
2020-04-06T00:00:00.000000,264.86,0.9999337395435687,1.0
2020-04-07T00:00:00.000000,265.13,0.0006752382198543356,0.0
2020-04-08T00:00:00.000000,274.03,1.1291502436246701e-10,0.0
2020-04-09T00:00:00.000000,278.2,1.0249526219620319e-18,0.0
2020-04-13T00:00:00.000000,275.66,1.9302431042555128e-14,0.0
2020-04-14T00:00:00.000000,283.79,5.076340204390883e-18,0.0
2020-04-15T00:00:00.000000,277.76,1.0633750231087492e-11,0.0
2020-04-16T00:00:00.000000,279.1,4.048899772331569e-13,0.0
2020-04-17T00:00:00.000000,286.64,6.311963619008225e-16,0.0
2020-04-20T00:00:00.000000,281.59,1.7579929827590157e-12,0.0
2020-04-21T00:00:00.000000,273.04,1.595141004526029e-12,0.0
2020-04-22T00:00:00.000000,279.1,3.306800608904979e-11,0.0
2020-04-23T00:00:00.000000,279.08,1.2722840883456345e-10,0.0
2020-04-24T00:00:00.000000,282.97,9.471441252081796e-08,0.0
2020-04-27T00:00:00.000000,287.05,1.096375511187687e-10,0.0
2020-04-28T00:00:00.000000,285.73,4.470321696157794e-10,0.0
2020-04-29T00:00:00.000000,293.21,4.203287716090418e-09,0.0
2020-04-30T00:00:00.000000,290.48,1.820603820393391e-10,0.0
2020-05-01T00:00:00.000000,282.79,2.4570367721174895e-08,0.0
2020-05-04T00:00:00.000000,283.57,1.6811652847218378e-08,0.0
2020-05-05T00:00:00.000000,286.19,3.8539014238856686e-07,0.0
2020-05-06T00:00:00.000000,284.25,1.9965740123357124e-07,0.0
2020-05-07T00:00:00.000000,287.68,5.555845314727499e-07,0.0
2020-05-08T00:00:00.000000,292.44,0.00031264859496801583,0.0
2020-05-11T00:00:00.000000,292.5,3.556803842881377e-06,0.0
2020-05-12T00:00:00.000000,286.67,2.6077471067574984e-05,0.0
2020-05-13T00:00:00.000000,281.6,5.529459851340663e-05,0.0
2020-05-14T00:00:00.000000,284.97,0.000573773315423781,0.0
2020-05-15T00:00:00.000000,286.28,0.000191541625546548,0.0
2020-05-18T00:00:00.000000,295.0,0.014101542021196567,0.0
2020-05-19T00:00:00.000000,291.97,0.0008783120606722211,0.0
2020-05-20T00:00:00.000000,296.93,0.003573925964724177,0.0
2020-05-21T00:00:00.000000,294.88,0.00017377320616293623,0.0
2020-05-22T00:00:00.000000,295.44,0.004041363386389811,0.0
2020-05-26T00:00:00.000000,299.08,0.9870651055874132,1.0
2020-05-27T00:00:00.000000,303.53,0.999578723243403,1.0
2020-05-28T00:00:00.000000,302.97,0.9922808117660787,1.0
2020-05-29T00:00:00.000000,304.32,0.9964821822195588,1.0
2020-06-01T00:00:00.000000,305.55,0.9989839165326512,1.0
2020-06-02T00:00:00.000000,308.08,0.9902179022268494,1.0
2020-06-03T00:00:00.000000,312.18,0.9999231699647795,1.0
2020-06-04T00:00:00.000000,311.36,0.9990834217414072,1.0
2020-06-05T00:00:00.000000,319.34,0.9999999787663643,1.0
2020-06-08T00:00:00.000000,323.2,0.9999999999986171,1.0
2020-06-09T00:00:00.000000,320.79,0.9999999999239941,1.0
2020-06-10T00:00:00.000000,319.0,0.999999999519358,1.0
2020-06-11T00:00:00.000000,300.61,0.9999999960980401,1.0
2020-06-12T00:00:00.000000,304.21,0.9999999999999856,1.0
2020-06-15T00:00:00.000000,307.05,0.9999999999984326,1.0
2020-06-16T00:00:00.000000,312.96,0.9999999999948221,1.0
2020-06-17T00:00:00.000000,311.66,0.9999999998543763,1.0
2020-06-18T00:00:00.000000,311.78,0.9999999996012199,1.0
2020-06-19T00:00:00.000000,308.64,0.9994852766502301,1.0
2020-06-22T00:00:00.000000,310.62,0.9997518783972208,1.0
2020-06-23T00:00:00.000000,312.05,0.999891769151794,1.0
2020-06-24T00:00:00.000000,304.09,0.9999309558207928,1.0
2020-06-25T00:00:00.000000,307.35,0.9999995625993273,1.0
2020-06-26T00:00:00.000000,300.05,0.9999735620654631,1.0
2020-06-29T00:00:00.000000,304.46,0.9999999940118398,1.0
2020-06-30T00:00:00.000000,308.36,0.999999914590896,1.0
2020-07-01T00:00:00.000000,310.52,0.9999988008502554,1.0
2020-07-02T00:00:00.000000,312.23,0.9999279389460165,1.0
2020-07-06T00:00:00.000000,317.05,0.9999999739005121,1.0
2020-07-07T00:00:00.000000,313.78,0.9995409796745144,1.0
2020-07-08T00:00:00.000000,316.18,0.9982856694980805,1.0
2020-07-09T00:00:00.000000,314.38,0.029226380425119186,0.0
2020-07-10T00:00:00.000000,317.59,0.02414931950351905,0.0
2020-07-13T00:00:00.000000,314.84,0.006410484838498088,0.0
2020-07-14T00:00:00.000000,318.92,0.0007843229227723082,0.0
2020-07-15T00:00:00.000000,321.85,0.009884917198255698,0.0
2020-07-16T00:00:00.000000,320.79,0.0008359819151035863,0.0
2020-07-17T00:00:00.000000,321.72,0.01328012266489462,0.0
2020-07-20T00:00:00.000000,324.32,0.0013681387800691714,0.0
2020-07-21T00:00:00.000000,325.01,0.009630687619090146,0.0
2020-07-22T00:00:00.000000,326.86,0.025197635873446877,0.0
2020-07-23T00:00:00.000000,322.96,3.0734714922139285e-05,0.0
2020-07-24T00:00:00.000000,320.88,0.0006376300030892696,0.0
2020-07-27T00:00:00.000000,323.22,0.000950280855604756,0.0
2020-07-28T00:00:00.000000,321.17,0.00014295868384978875,0.0
2020-07-29T00:00:00.000000,325.12,0.0024258796560990823,0.0
2020-07-30T00:00:00.000000,323.96,1.0181927290936063e-05,0.0
2020-07-31T00:00:00.000000,326.52,8.515050463962952e-06,0.0
2020-08-03T00:00:00.000000,328.79,7.137901327752048e-05,0.0
2020-08-04T00:00:00.000000,330.06,1.923181389553777e-06,0.0
2020-08-05T00:00:00.000000,332.11,0.0002895668387174042,0.0
2020-08-06T00:00:00.000000,334.33,0.0005760523531462194,0.0
2020-08-07T00:00:00.000000,334.57,0.006038462331465298,0.0
2020-08-10T00:00:00.000000,335.57,0.031078701702211158,0.0
2020-08-11T00:00:00.000000,332.8,0.01876241232598645,0.0
2020-08-12T00:00:00.000000,337.44,0.005018256686852887,0.0
2020-08-13T00:00:00.000000,336.83,0.5180031138873272,0.0
2020-08-14T00:00:00.000000,336.84,0.9690761257958411,1.0
2020-08-17T00:00:00.000000,337.91,0.9947124067038454,1.0
2020-08-18T00:00:00.000000,338.64,0.9914352584321036,1.0
2020-08-19T00:00:00.000000,337.23,0.9937073622979516,1.0
2020-08-20T00:00:00.000000,338.28,0.999800184381486,1.0
2020-08-21T00:00:00.000000,339.48,0.9993539941509253,1.0
2020-08-24T00:00:00.000000,342.92,0.9996277393164168,1.0
2020-08-25T00:00:00.000000,344.12,0.9993716811047525,1.0
2020-08-26T00:00:00.000000,347.57,0.9999965300328432,1.0
2020-08-27T00:00:00.000000,348.33,0.9999995617467146,1.0
2020-08-28T00:00:00.000000,350.58,0.9999009570151073,1.0
2020-08-31T00:00:00.000000,349.31,0.9999822726063307,1.0
2020-09-01T00:00:00.000000,352.6,0.9999999713213096,1.0
2020-09-02T00:00:00.000000,357.7,0.9999999997643227,1.0
2020-09-03T00:00:00.000000,345.39,0.9999971590152018,1.0
2020-09-04T00:00:00.000000,342.57,0.9999990994927608,1.0
2020-09-08T00:00:00.000000,333.21,0.9999972016724537,1.0
2020-09-09T00:00:00.000000,339.79,0.9999999983977697,1.0
2020-09-10T00:00:00.000000,333.89,0.9999999380649008,1.0
2020-09-11T00:00:00.000000,334.06,0.9999703680942309,1.0
2020-09-14T00:00:00.000000,338.46,0.9999993620822342,1.0
2020-09-15T00:00:00.000000,340.17,0.9999982573070366,1.0
2020-09-16T00:00:00.000000,338.82,0.9999873161903852,1.0
2020-09-17T00:00:00.000000,335.84,0.9986626764862208,1.0
2020-09-18T00:00:00.000000,330.65,0.9987931400249159,1.0
2020-09-21T00:00:00.000000,326.97,0.9953448766595896,1.0
2020-09-22T00:00:00.000000,330.3,0.998197468935697,1.0
2020-09-23T00:00:00.000000,322.64,0.9808220019668948,1.0
2020-09-24T00:00:00.000000,323.5,0.4842564403898734,1.0
2020-09-25T00:00:00.000000,328.73,0.9860481019145415,1.0
2020-09-28T00:00:00.000000,334.19,0.9817508678843826,1.0
2020-09-29T00:00:00.000000,332.37,0.9996307144003655,1.0
2020-09-30T00:00:00.000000,334.89,0.997294350178065,1.0
2020-10-01T00:00:00.000000,337.04,0.9514060186875946,1.0
2020-10-02T00:00:00.000000,333.84,0.9983297537102822,1.0
2020-10-05T00:00:00.000000,339.76,0.9911431830261632,1.0
2020-10-06T00:00:00.000000,334.93,0.9901121111202349,1.0
2020-10-07T00:00:00.000000,340.76,0.9955809742141156,1.0
2020-10-08T00:00:00.000000,343.78,0.9742305336946198,1.0
2020-10-09T00:00:00.000000,346.85,0.972146784144013,1.0
2020-10-12T00:00:00.000000,352.43,0.9975754597531635,1.0
2020-10-13T00:00:00.000000,350.13,0.9996714223970558,1.0
2020-10-14T00:00:00.000000,347.93,0.9934017632116796,1.0
2020-10-15T00:00:00.000000,347.5,0.9997742642959874,1.0
2020-10-16T00:00:00.000000,347.29,0.9999852811460759,1.0
2020-10-19T00:00:00.000000,342.01,0.9998447678420244,1.0
2020-10-20T00:00:00.000000,343.38,0.9972005352654821,1.0
2020-10-21T00:00:00.000000,342.73,0.9992734450289388,1.0
2020-10-22T00:00:00.000000,344.61,0.9937827437890098,1.0
2020-10-23T00:00:00.000000,345.78,0.9762781758718875,1.0
2020-10-26T00:00:00.000000,339.39,0.9661600447388443,1.0
2020-10-27T00:00:00.000000,338.22,0.984961254182538,1.0
2020-10-28T00:00:00.000000,326.66,0.9596071086056097,1.0
2020-10-29T00:00:00.000000,329.98,0.9998633917178819,1.0
2020-10-30T00:00:00.000000,326.54,0.9991139324906947,1.0
2020-11-02T00:00:00.000000,330.2,0.999706604356261,1.0
2020-11-03T00:00:00.000000,336.03,0.9987422641665661,1.0
2020-11-04T00:00:00.000000,343.54,0.9999974858685795,1.0
2020-11-05T00:00:00.000000,350.24,0.9999977730599402,1.0
2020-11-06T00:00:00.000000,350.16,0.9999988865721612,1.0
2020-11-09T00:00:00.000000,354.56,0.999998075467556,1.0
2020-11-10T00:00:00.000000,354.04,0.995018696335839,1.0
2020-11-11T00:00:00.000000,356.67,0.005960071718123255,0.0
2020-11-12T00:00:00.000000,353.21,0.00017849381912976765,0.0
2020-11-13T00:00:00.000000,358.1,0.05054571164738539,0.0
2020-11-16T00:00:00.000000,362.57,0.04175517729164976,0.0
2020-11-17T00:00:00.000000,360.62,0.09194320661988879,0.0
2020-11-18T00:00:00.000000,356.28,0.0076983255893591845,0.0
2020-11-19T00:00:00.000000,357.78,9.48252835130455e-05,0.0
2020-11-20T00:00:00.000000,355.33,0.00020962308436394138,0.0
2020-11-23T00:00:00.000000,357.46,0.006006090000475862,0.0
2020-11-24T00:00:00.000000,363.22,0.03497121836909197,0.0
2020-11-25T00:00:00.000000,362.66,0.005738361490283725,0.0
2020-11-27T00:00:00.000000,363.67,4.976421472187705e-05,0.0
2020-11-30T00:00:00.000000,362.06,7.401581532877664e-05,0.0
2020-12-01T00:00:00.000000,366.02,0.0006601270275557323,0.0
2020-12-02T00:00:00.000000,366.79,0.00845387581604008,0.0
2020-12-03T00:00:00.000000,366.69,0.015934917915297362,0.0
2020-12-04T00:00:00.000000,369.85,0.013046668664446467,0.0
2020-12-07T00:00:00.000000,369.09,0.0003406383465633064,0.0
2020-12-08T00:00:00.000000,370.17,0.0003333785868744452,0.0
2020-12-09T00:00:00.000000,366.85,0.00021089088114736564,0.0
2020-12-10T00:00:00.000000,366.73,0.017720799293686668,0.0
2020-12-11T00:00:00.000000,366.3,0.03933506504454021,0.0
2020-12-14T00:00:00.000000,364.66,0.0175009932651107,0.0
2020-12-15T00:00:00.000000,369.59,0.0011200937390140663,0.0
2020-12-16T00:00:00.000000,370.17,2.4470003011392484e-05,0.0
2020-12-17T00:00:00.000000,372.24,0.00016861413936605833,0.0
2020-12-18T00:00:00.000000,369.18,1.2781425585981614e-06,0.0
2020-12-21T00:00:00.000000,367.86,0.0011706952323255822,0.0
2020-12-22T00:00:00.000000,367.24,0.060555147036594086,0.0
2020-12-23T00:00:00.000000,367.57,0.0006897770324601401,0.0
2020-12-24T00:00:00.000000,369.0,2.112057782895328e-06,0.0
2020-12-28T00:00:00.000000,372.17,9.534948652719143e-06,0.0
2020-12-29T00:00:00.000000,371.46,8.648192463715065e-07,0.0
2020-12-30T00:00:00.000000,371.99,3.5343925299106937e-06,0.0
2020-12-31T00:00:00.000000,373.88,7.294775333371371e-06,0.0
2021-01-04T00:00:00.000000,368.79,0.057937038122870356,0.0
2021-01-05T00:00:00.000000,371.33,7.430408907840295e-05,0.0
2021-01-06T00:00:00.000000,373.55,9.820643388979362e-06,0.0
2021-01-07T00:00:00.000000,379.1,0.000149039773811306,0.0
2021-01-08T00:00:00.000000,381.26,8.177354526141968e-05,0.0
2021-01-11T00:00:00.000000,378.69,0.001180311516282793,0.0
2021-01-12T00:00:00.000000,378.77,0.00030737523265891007,0.0
2021-01-13T00:00:00.000000,379.79,0.013461757933368373,0.0
2021-01-14T00:00:00.000000,378.46,0.0418683369904949,0.0
2021-01-15T00:00:00.000000,375.7,0.16062582495282013,0.0
2021-01-19T00:00:00.000000,378.65,0.017721360097505565,0.0
2021-01-20T00:00:00.000000,383.89,0.0040974416496489165,0.0
2021-01-21T00:00:00.000000,384.24,0.1719925446648058,0.0
2021-01-22T00:00:00.000000,382.88,0.1125782848632333,0.0
2021-01-25T00:00:00.000000,384.39,0.07286342539756276,0.0
2021-01-26T00:00:00.000000,383.79,0.11847955305079014,0.0
2021-01-27T00:00:00.000000,374.41,0.13572136783828595,0.0
2021-01-28T00:00:00.000000,377.63,0.020441025987734358,0.0
2021-01-29T00:00:00.000000,370.07,0.55131636391918,0.0
2021-02-01T00:00:00.000000,376.23,0.9995269460130215,1.0
2021-02-02T00:00:00.000000,381.55,0.999918910183952,1.0
2021-02-03T00:00:00.000000,381.85,0.9998647666481945,1.0
2021-02-04T00:00:00.000000,386.19,0.9994801306743826,1.0
2021-02-05T00:00:00.000000,387.71,0.9999875420213471,1.0
2021-02-08T00:00:00.000000,390.51,0.9995076052860553,1.0
2021-02-09T00:00:00.000000,390.25,0.9875106312477308,1.0
2021-02-10T00:00:00.000000,390.08,0.9827179663215365,1.0
2021-02-11T00:00:00.000000,390.71,0.997376730966459,1.0
2021-02-12T00:00:00.000000,392.64,0.9961690972925722,1.0
2021-02-16T00:00:00.000000,392.3,0.9898085279172136,1.0
2021-02-17T00:00:00.000000,392.39,0.9992070195064954,1.0
2021-02-18T00:00:00.000000,390.72,0.9965054969753918,1.0
2021-02-19T00:00:00.000000,390.03,0.9976656740726609,1.0
2021-02-22T00:00:00.000000,387.03,0.954554713784693,1.0
2021-02-23T00:00:00.000000,387.5,0.9322508705671334,1.0
2021-02-24T00:00:00.000000,391.77,0.9957562233714692,1.0
2021-02-25T00:00:00.000000,382.33,0.9962588078724127,1.0
2021-02-26T00:00:00.000000,380.36,0.9998174890176685,1.0
2021-03-01T00:00:00.000000,389.58,0.9960729332395601,1.0
2021-03-02T00:00:00.000000,386.54,0.999142785140023,1.0
2021-03-03T00:00:00.000000,381.42,0.907393797954591,1.0
2021-03-04T00:00:00.000000,376.7,0.9898224963713775,1.0
2021-03-05T00:00:00.000000,383.63,0.9999977361131931,1.0
2021-03-08T00:00:00.000000,381.72,0.9999730257135957,1.0
2021-03-09T00:00:00.000000,387.17,0.9998275021276558,1.0
2021-03-10T00:00:00.000000,389.58,0.999999561038375,1.0
2021-03-11T00:00:00.000000,393.53,0.9999652913201462,1.0
2021-03-12T00:00:00.000000,394.06,0.9988378504567457,1.0
2021-03-15T00:00:00.000000,396.41,0.9911915747292719,1.0
2021-03-16T00:00:00.000000,395.91,0.006361585558937799,0.0
2021-03-17T00:00:00.000000,397.26,0.0021911685353191994,0.0
2021-03-18T00:00:00.000000,391.48,0.00018472060140651463,0.0
2021-03-19T00:00:00.000000,389.48,0.00167146555543192,0.0
2021-03-22T00:00:00.000000,392.59,0.00019193317641959387,0.0
2021-03-23T00:00:00.000000,389.5,0.0059099126290138235,0.0
2021-03-24T00:00:00.000000,387.52,0.046506073626279336,0.0
2021-03-25T00:00:00.000000,389.7,0.028062933260627147,0.0
2021-03-26T00:00:00.000000,395.98,0.0116723362768612,0.0
2021-03-29T00:00:00.000000,395.78,0.047155517415089956,0.0
2021-03-30T00:00:00.000000,394.73,0.004262536500849069,0.0
2021-03-31T00:00:00.000000,396.33,6.944831638393187e-05,0.0
2021-04-01T00:00:00.000000,400.61,0.00024442640925264003,0.0
2021-04-05T00:00:00.000000,406.36,0.00014570692603634264,0.0
2021-04-06T00:00:00.000000,406.12,0.002085709258011152,0.0
2021-04-07T00:00:00.000000,406.59,0.0005634879629098009,0.0
2021-04-08T00:00:00.000000,408.52,0.0002724651774189889,0.0
2021-04-09T00:00:00.000000,411.49,0.00039934519064657454,0.0
2021-04-12T00:00:00.000000,411.64,0.0029753558460029806,0.0
2021-04-13T00:00:00.000000,412.86,0.008963202928709288,0.0
2021-04-14T00:00:00.000000,411.45,0.04046803454869505,0.0
2021-04-15T00:00:00.000000,415.87,0.025069685649599462,0.0
2021-04-16T00:00:00.000000,417.26,0.9716062080689097,1.0
2021-04-19T00:00:00.000000,415.21,0.9999608062018428,1.0
2021-04-20T00:00:00.000000,412.17,0.9955273090669796,1.0
2021-04-21T00:00:00.000000,416.07,0.9999919030523903,1.0
2021-04-22T00:00:00.000000,412.27,0.9999724941175288,1.0
2021-04-23T00:00:00.000000,416.74,0.9993516180327591,1.0
2021-04-26T00:00:00.000000,417.61,0.999817464761536,1.0
2021-04-27T00:00:00.000000,417.52,0.9999413186401803,1.0
2021-04-28T00:00:00.000000,417.4,0.9999784833843616,1.0
2021-04-29T00:00:00.000000,420.06,0.9999791311498457,1.0
2021-04-30T00:00:00.000000,417.3,0.9996397015121661,1.0
2021-05-03T00:00:00.000000,418.2,0.9997454511598182,1.0
2021-05-04T00:00:00.000000,415.62,0.9816416170592505,1.0
2021-05-05T00:00:00.000000,415.75,0.9955938870875184,1.0
2021-05-06T00:00:00.000000,419.07,0.9986460402333315,1.0
2021-05-07T00:00:00.000000,422.12,0.9997716428387636,1.0
2021-05-10T00:00:00.000000,417.94,0.9633277689775518,1.0
2021-05-11T00:00:00.000000,414.21,0.9948852291797732,1.0
2021-05-12T00:00:00.000000,405.41,0.9995377489840633,1.0
2021-05-13T00:00:00.000000,410.28,0.9999987962500176,1.0
2021-05-14T00:00:00.000000,416.58,0.9999958451510385,1.0
2021-05-17T00:00:00.000000,415.52,0.9998216506342527,1.0
2021-05-18T00:00:00.000000,411.94,0.9996981819051317,1.0
2021-05-19T00:00:00.000000,410.86,0.9969962959515195,1.0
2021-05-20T00:00:00.000000,415.28,0.9926704439071131,1.0
2021-05-21T00:00:00.000000,414.94,0.9994420857237784,1.0
2021-05-24T00:00:00.000000,419.17,0.9878618979467539,1.0
2021-05-25T00:00:00.000000,418.24,0.9587625516660612,1.0
2021-05-26T00:00:00.000000,419.07,0.9805246734129183,1.0
2021-05-27T00:00:00.000000,419.29,0.9822505819042627,1.0
2021-05-28T00:00:00.000000,420.04,0.002832659922282652,0.0
2021-06-01T00:00:00.000000,419.67,0.003609289788399165,0.0
2021-06-02T00:00:00.000000,420.33,9.310328395170099e-05,0.0
2021-06-03T00:00:00.000000,418.77,0.004915079371088466,0.0
2021-06-04T00:00:00.000000,422.6,0.003484993788448742,0.0
2021-06-07T00:00:00.000000,422.19,0.00046180352138380234,0.0
2021-06-08T00:00:00.000000,422.28,2.2391880039501578e-05,0.0
2021-06-09T00:00:00.000000,421.65,7.134701846547204e-05,0.0
2021-06-10T00:00:00.000000,423.61,0.02209227638515281,0.0
2021-06-11T00:00:00.000000,424.31,0.0021036760005273183,0.0
2021-06-14T00:00:00.000000,425.26,0.00015531728045476513,0.0
2021-06-15T00:00:00.000000,424.48,0.0001846744666937721,0.0
2021-06-16T00:00:00.000000,422.11,0.0019657448899729458,0.0
2021-06-17T00:00:00.000000,421.97,0.0025011008220825626,0.0
2021-06-18T00:00:00.000000,414.92,0.21004922608979223,0.0
2021-06-21T00:00:00.000000,420.86,0.037948382022388746,0.0
2021-06-22T00:00:00.000000,423.11,0.08431963138360941,0.0
2021-06-23T00:00:00.000000,422.6,0.018088412947348132,0.0
2021-06-24T00:00:00.000000,425.1,0.025108932747373663,0.0
2021-06-25T00:00:00.000000,426.61,0.016978366388585894,0.0
2021-06-28T00:00:00.000000,427.47,0.00039340508467210124,0.0
2021-06-29T00:00:00.000000,427.7,0.000200775505612822,0.0
2021-06-30T00:00:00.000000,428.06,0.015606710747403878,0.0
2021-07-01T00:00:00.000000,430.43,0.003535549236344504,0.0
2021-07-02T00:00:00.000000,433.72,0.04868298467359689,0.0
2021-07-06T00:00:00.000000,432.93,0.0032540571191721442,0.0
2021-07-07T00:00:00.000000,434.46,0.00673725010695298,0.0
2021-07-08T00:00:00.000000,430.92,0.0002399392568802291,0.0
2021-07-09T00:00:00.000000,435.52,0.04405619602663239,0.0
2021-07-12T00:00:00.000000,437.08,0.06345644597505926,0.0
2021-07-13T00:00:00.000000,435.59,0.010176294167985388,0.0
2021-07-14T00:00:00.000000,436.24,0.10440774995435634,0.0
2021-07-15T00:00:00.000000,434.75,0.019521196314841366,0.0
2021-07-16T00:00:00.000000,431.34,0.028738440741619527,0.0
2021-07-19T00:00:00.000000,424.97,0.09451518915645218,0.0
2021-07-20T00:00:00.000000,431.06,0.13338962850200614,0.0
2021-07-21T00:00:00.000000,434.55,0.04041707481027007,0.0
2021-07-22T00:00:00.000000,435.46,0.06832885089923875,0.0
2021-07-23T00:00:00.000000,439.94,0.015739233172495738,0.0
2021-07-26T00:00:00.000000,441.02,0.0007375671235967285,0.0
2021-07-27T00:00:00.000000,439.01,0.0017995842753877119,0.0
2021-07-28T00:00:00.000000,438.83,0.03112457261364973,0.0
2021-07-29T00:00:00.000000,440.65,0.03611496001038809,0.0
2021-07-30T00:00:00.000000,438.51,0.030046671037695278,0.0
2021-08-02T00:00:00.000000,437.59,0.002288429141900636,0.0
2021-08-03T00:00:00.000000,441.15,0.00022832057172831883,0.0
2021-08-04T00:00:00.000000,438.98,0.0003791281017629003,0.0
2021-08-05T00:00:00.000000,441.76,0.0003319801772841012,0.0
2021-08-06T00:00:00.000000,442.49,0.00044796441270405173,0.0
2021-08-09T00:00:00.000000,442.13,0.0007125947730863463,0.0
2021-08-10T00:00:00.000000,442.68,1.9692372548283463e-05,0.0
2021-08-11T00:00:00.000000,443.78,2.638687602415491e-05,0.0
2021-08-12T00:00:00.000000,445.11,5.660996209732193e-05,0.0
2021-08-13T00:00:00.000000,445.92,0.019075576246095044,0.0
2021-08-16T00:00:00.000000,446.97,0.11943168222279875,0.0
2021-08-17T00:00:00.000000,444.04,0.197699836183863,0.0
2021-08-18T00:00:00.000000,439.18,0.9412428091801175,1.0
2021-08-19T00:00:00.000000,439.86,0.9767912683829364,1.0
2021-08-20T00:00:00.000000,443.36,0.9911029540989997,1.0
2021-08-23T00:00:00.000000,447.26,0.9789881818406261,1.0
2021-08-24T00:00:00.000000,447.97,0.9360392144400909,1.0
2021-08-25T00:00:00.000000,448.91,0.9767785836268514,1.0
2021-08-26T00:00:00.000000,446.26,0.959884997152711,1.0
2021-08-27T00:00:00.000000,450.25,0.9989233743012469,1.0
2021-08-30T00:00:00.000000,452.23,0.998533533499988,1.0
2021-08-31T00:00:00.000000,451.56,0.999899957465047,1.0
2021-09-01T00:00:00.000000,451.8,0.9998811266246979,1.0
