date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-11-03,107633.10,103.50,320,0.9990,7.87,1,-6.05,336.03
2020-11-04,110036.30,103.50,320,0.9991,9.26,1,-3.96,343.54
2020-11-05,112180.30,103.50,320,0.9991,9.26,0,-2.08,350.24
2020-11-06,112154.70,103.50,320,0.9991,9.47,0,-2.11,350.16
2020-11-09,113562.70,103.50,320,0.9991,9.26,0,-0.88,354.56
2020-11-10,113396.30,103.50,320,0.9991,9.47,0,-1.02,354.04
2020-11-11,114237.90,103.50,320,0.9991,9.47,0,-0.29,356.67
2020-11-12,113130.70,103.50,320,0.9991,9.26,0,-1.25,353.21
2020-11-13,114695.50,103.50,320,0.9991,9.47,0,0.00,358.10
2020-11-16,116125.90,103.50,320,0.9991,9.47,0,0.00,362.57
2020-11-17,115501.90,103.50,320,0.9991,9.47,0,-0.54,360.62
2020-11-18,114113.10,103.50,320,0.9991,9.47,1,-1.73,356.28
2020-11-19,114593.10,103.50,320,0.9991,9.47,0,-1.32,357.78
2020-11-20,113809.10,103.50,320,0.9991,9.47,1,-2.00,355.33
2020-11-23,114490.70,103.50,320,0.9991,9.47,1,-1.41,357.46
2020-11-24,116333.90,103.50,320,0.9991,9.47,0,0.00,363.22
2020-11-25,116154.70,103.50,320,0.9991,9.47,0,-0.15,362.66
2020-11-27,116477.90,103.50,320,0.9991,9.47,0,0.00,363.67
2020-11-30,115962.70,103.50,320,0.9991,9.47,1,-0.44,362.06
2020-12-01,117229.90,103.50,320,0.9991,8.94,0,0.00,366.02
2020-12-02,117476.30,103.50,320,0.9991,8.94,0,0.00,366.79
2020-12-03,117444.30,103.50,320,0.9991,8.94,0,-0.03,366.69
2020-12-04,118455.50,103.50,320,0.9991,8.94,0,0.00,369.85
2020-12-07,118212.30,103.50,320,0.9991,9.47,0,-0.21,369.09
2020-12-08,118557.90,103.50,320,0.9991,9.47,0,0.00,370.17
2020-12-09,117495.50,103.50,320,0.9991,9.47,1,-0.90,366.85
2020-12-10,117457.10,103.50,320,0.9991,9.47,1,-0.93,366.73
2020-12-11,117319.50,103.50,320,0.9991,8.94,1,-1.04,366.30
2020-12-14,116794.70,103.50,320,0.9991,8.94,1,-1.49,364.66
2020-12-15,118372.30,103.50,320,0.9991,8.94,1,-0.16,369.59
2020-12-16,118557.90,103.50,320,0.9991,8.94,1,0.00,370.17
2020-12-17,119220.30,103.50,320,0.9991,8.94,0,0.00,372.24
2020-12-18,118241.10,103.50,320,0.9991,8.94,1,-0.82,369.18
2020-12-21,117818.70,103.50,320,0.9991,8.72,2,-1.18,367.86
2020-12-22,117620.30,103.50,320,0.9991,8.94,1,-1.34,367.24
2020-12-23,117725.90,103.50,320,0.9991,9.47,1,-1.25,367.57
2020-12-24,118183.50,103.50,320,0.9991,9.47,1,-0.87,369.00
2020-12-28,119197.90,103.50,320,0.9991,9.47,1,-0.02,372.17
2020-12-29,118970.70,103.50,320,0.9991,9.47,1,-0.21,371.46
2020-12-30,119140.30,103.50,320,0.9991,9.47,1,-0.07,371.99
2020-12-31,119745.10,103.50,320,0.9991,9.47,1,0.00,373.88
2021-01-04,118116.30,103.50,320,0.9991,9.26,2,-1.36,368.79
2021-01-05,118929.10,103.50,320,0.9991,8.72,1,-0.68,371.33
2021-01-06,119639.50,103.50,320,0.9991,8.72,1,-0.09,373.55
2021-01-07,121415.50,103.50,320,0.9991,8.94,0,0.00,379.10
2021-01-08,122106.70,103.50,320,0.9992,8.94,0,0.00,381.26
2021-01-11,121284.30,103.50,320,0.9991,8.94,1,-0.67,378.69
2021-01-12,121309.90,103.50,320,0.9991,8.94,1,-0.65,378.77
2021-01-13,121636.30,103.50,320,0.9991,8.94,1,-0.39,379.79
2021-01-14,121210.70,103.50,320,0.9991,8.94,1,-0.73,378.46
2021-01-15,120327.50,103.50,320,0.9991,7.66,1,-1.46,375.70
2021-01-19,121271.50,103.50,320,0.9991,7.66,1,-0.68,378.65
2021-01-20,122948.30,103.50,320,0.9992,7.66,0,0.00,383.89
2021-01-21,123060.30,103.50,320,0.9992,7.66,0,0.00,384.24
2021-01-22,122625.10,103.50,320,0.9992,7.66,1,-0.35,382.88
2021-01-25,123108.30,103.50,320,0.9992,7.66,1,0.00,384.39
2021-01-26,122916.30,103.50,320,0.9992,7.66,1,-0.16,383.79
2021-01-27,119914.70,103.50,320,0.9991,6.06,2,-2.59,374.41
2021-01-28,120945.10,103.50,320,0.9991,7.13,1,-1.76,377.63
2021-01-29,118422.40,118422.40,0,0.0000,5.0,1,-3.81,370.07
2021-02-01,118422.40,286.18,314,0.9976,7.13,1,-3.81,376.23
2021-02-02,120092.88,286.18,314,0.9976,7.45,1,-2.45,381.55
2021-02-03,120187.08,286.18,314,0.9976,7.66,1,-2.37,381.85
2021-02-04,121549.84,286.18,314,0.9976,7.66,0,-1.27,386.19
2021-02-05,122027.12,286.18,314,0.9977,7.66,0,-0.88,387.71
2021-02-08,122906.32,286.18,314,0.9977,7.66,0,-0.16,390.51
2021-02-09,122824.68,286.18,314,0.9977,7.66,0,-0.23,390.25
2021-02-10,122771.30,286.18,314,0.9977,7.66,0,-0.27,390.08
2021-02-11,122969.12,286.18,314,0.9977,7.66,1,-0.11,390.71
2021-02-12,123575.14,286.18,314,0.9977,7.98,0,0.00,392.64
2021-02-16,123468.38,286.18,314,0.9977,7.66,1,-0.09,392.30
2021-02-17,123496.64,286.18,314,0.9977,7.66,1,-0.06,392.39
2021-02-18,122972.26,286.18,314,0.9977,7.66,1,-0.49,390.72
2021-02-19,122755.60,286.18,314,0.9977,7.66,1,-0.66,390.03
2021-02-22,121813.60,286.18,314,0.9977,7.66,1,-1.43,387.03
2021-02-23,121961.18,286.18,314,0.9977,7.66,1,-1.31,387.50
2021-02-24,123301.96,286.18,314,0.9977,7.66,1,-0.22,391.77
2021-02-25,120337.80,286.18,314,0.9976,7.45,2,-2.62,382.33
2021-02-26,119719.22,286.18,314,0.9976,6.38,2,-3.12,380.36
2021-03-01,122614.30,286.18,314,0.9977,7.66,1,-0.78,389.58
2021-03-02,121659.74,286.18,314,0.9976,7.66,1,-1.55,386.54
2021-03-03,120052.06,286.18,314,0.9976,6.38,1,-2.85,381.42
2021-03-04,118283.80,118283.80,0,0.0000,5.32,1,-4.28,376.70
2021-03-05,118283.80,125.76,308,0.9989,6.6,1,-4.28,383.63
2021-03-08,117695.52,125.76,308,0.9989,6.38,1,-4.76,381.72
2021-03-09,119374.12,125.76,308,0.9989,7.66,1,-3.40,387.17
2021-03-10,120116.40,125.76,308,0.9990,7.66,1,-2.80,389.58
2021-03-11,121333.00,125.76,308,0.9990,7.66,1,-1.81,393.53
2021-03-12,121496.24,125.76,308,0.9990,7.66,1,-1.68,394.06
2021-03-15,122220.04,125.76,308,0.9990,7.66,0,-1.10,396.41
2021-03-16,122066.04,125.76,308,0.9990,7.98,1,-1.22,395.91
2021-03-17,122481.84,125.76,308,0.9990,7.98,0,-0.88,397.26
2021-03-18,120701.60,125.76,308,0.9990,7.66,1,-2.33,391.48
2021-03-19,120085.60,125.76,308,0.9990,8.19,1,-2.82,389.48
2021-03-22,121043.48,125.76,308,0.9990,8.51,1,-2.05,392.59
2021-03-23,120091.76,125.76,308,0.9990,8.19,1,-2.82,389.50
2021-03-24,119481.92,125.76,308,0.9989,8.19,1,-3.31,387.52
2021-03-25,120153.36,125.76,308,0.9990,8.51,1,-2.77,389.70
2021-03-26,122087.60,125.76,308,0.9990,8.51,1,-1.20,395.98
2021-03-29,122026.00,125.76,308,0.9990,8.19,1,-1.25,395.78
2021-03-30,121702.60,125.76,308,0.9990,7.66,1,-1.52,394.73
2021-03-31,122195.40,125.76,308,0.9990,8.51,1,-1.12,396.33
2021-04-01,123513.64,125.76,308,0.9990,8.51,0,-0.05,400.61
2021-04-05,125284.64,125.76,308,0.9990,8.51,0,0.00,406.36
2021-04-06,125210.72,125.76,308,0.9990,9.79,0,-0.06,406.12
2021-04-07,125355.48,125.76,308,0.9990,9.79,0,0.00,406.59
2021-04-08,125949.92,125.76,308,0.9990,9.79,0,0.00,408.52
2021-04-09,126864.68,125.76,308,0.9990,9.79,0,0.00,411.49
2021-04-12,126910.88,125.76,308,0.9990,9.79,0,0.00,411.64
2021-04-13,127286.64,125.76,308,0.9990,8.51,0,0.00,412.86
2021-04-14,126852.36,125.76,308,0.9990,7.98,0,-0.34,411.45
2021-04-15,128213.72,125.76,308,0.9990,8.51,0,0.00,415.87
2021-04-16,128641.84,125.76,308,0.9990,7.98,0,0.00,417.26
2021-04-19,128010.44,125.76,308,0.9990,7.98,0,-0.49,415.21
2021-04-20,127074.12,125.76,308,0.9990,7.98,1,-1.22,412.17
2021-04-21,128275.32,125.76,308,0.9990,7.98,0,-0.28,416.07
2021-04-22,127104.92,125.76,308,0.9990,7.98,1,-1.19,412.27
2021-04-23,128481.68,125.76,308,0.9990,7.98,1,-0.12,416.74
2021-04-26,128749.64,125.76,308,0.9990,7.98,1,0.00,417.61
2021-04-27,128721.92,125.76,308,0.9990,7.98,1,-0.02,417.52
2021-04-28,128684.96,125.76,308,0.9990,7.98,1,-0.05,417.40
2021-04-29,129504.24,125.76,308,0.9990,7.98,0,0.00,420.06
2021-04-30,128654.16,125.76,308,0.9990,7.98,1,-0.66,417.30
2021-05-03,128931.36,125.76,308,0.9990,7.98,1,-0.44,418.20
2021-05-04,128136.72,125.76,308,0.9990,7.98,1,-1.06,415.62
2021-05-05,128176.76,125.76,308,0.9990,7.98,1,-1.03,415.75
2021-05-06,129199.32,125.76,308,0.9990,7.98,1,-0.24,419.07
2021-05-07,130138.72,125.76,308,0.9990,7.98,1,0.00,422.12
2021-05-10,128851.28,125.76,308,0.9990,7.98,1,-0.99,417.94
2021-05-11,127702.44,125.76,308,0.9990,6.6,1,-1.87,414.21
2021-05-12,124866.28,124866.28,0,0.0000,5.32,2,-4.05,405.41
2021-05-13,124866.28,141.16,304,0.9989,6.6,1,-4.05,410.28
2021-05-14,126781.48,141.16,304,0.9989,7.98,1,-2.58,416.58
2021-05-17,126459.24,141.16,304,0.9989,7.98,1,-2.83,415.52
2021-05-18,125370.92,141.16,304,0.9989,6.6,1,-3.66,411.94
2021-05-19,125042.60,141.16,304,0.9989,6.6,1,-3.92,410.86
2021-05-20,126386.28,141.16,304,0.9989,7.66,1,-2.88,415.28
2021-05-21,126282.92,141.16,304,0.9989,7.66,1,-2.96,414.94
2021-05-24,127568.84,141.16,304,0.9989,7.98,1,-1.97,419.17
2021-05-25,127286.12,141.16,304,0.9989,7.98,1,-2.19,418.24
2021-05-26,127538.44,141.16,304,0.9989,7.98,1,-2.00,419.07
2021-05-27,127605.32,141.16,304,0.9989,7.98,1,-1.95,419.29
2021-05-28,127833.32,141.16,304,0.9989,7.98,1,-1.77,420.04
2021-06-01,127720.84,141.16,304,0.9989,7.98,1,-1.86,419.67
2021-06-02,127921.48,141.16,304,0.9989,7.98,1,-1.70,420.33
2021-06-03,127447.24,141.16,304,0.9989,8.51,1,-2.07,418.77
2021-06-04,128611.56,141.16,304,0.9989,7.98,1,-1.17,422.60
2021-06-07,128486.92,141.16,304,0.9989,8.51,1,-1.27,422.19
2021-06-08,128514.28,141.16,304,0.9989,8.51,1,-1.25,422.28
2021-06-09,128322.76,141.16,304,0.9989,8.51,1,-1.40,421.65
2021-06-10,128918.60,141.16,304,0.9989,8.51,1,-0.94,423.61
2021-06-11,129131.40,141.16,304,0.9989,7.98,1,-0.77,424.31
2021-06-14,129420.20,141.16,304,0.9989,7.98,1,-0.55,425.26
2021-06-15,129183.08,141.16,304,0.9989,7.98,1,-0.73,424.48
2021-06-16,128462.60,141.16,304,0.9989,7.98,1,-1.29,422.11
2021-06-17,128420.04,141.16,304,0.9989,7.98,1,-1.32,421.97
2021-06-18,126135.68,126135.68,0,0.0000,5.53,1,-3.08,414.92
