date,value,regime,price,position_pct,danger,rsi
2023-06-14,1531547.75,10.0,437.18,1.0000,0.0,86.9
2023-06-15,1550534.01,10.0,442.60,1.0000,0.0,87.6
2023-06-16,1539534.59,10.0,439.46,1.0000,0.0,77.8
2023-06-20,1531547.75,10.0,437.18,1.0000,1.0,72.9
2023-06-21,1523701.03,10.0,434.94,1.0000,1.0,73.1
2023-06-22,1529200.74,10.0,436.51,1.0000,1.0,71.2
2023-06-23,1517640.84,10.0,433.21,1.0000,1.0,58.3
2023-06-26,1511440.53,10.0,431.44,1.0000,1.0,56.6
2023-06-27,1528009.72,10.0,436.17,1.0000,1.0,61.1
2023-06-28,1528780.38,10.0,436.39,1.0000,1.0,63.9
2023-06-29,1534805.54,10.0,438.11,1.0000,1.0,63.0
2023-06-30,1552916.05,10.0,443.28,1.0000,0.0,67.2
2023-07-03,1554702.58,10.0,443.79,1.0000,0.0,64.1
2023-07-05,1552390.60,10.0,443.13,1.0000,1.0,59.7
2023-07-06,1540235.19,9.79,439.66,1.0000,1.0,53.4
2023-07-07,1536346.86,10.0,438.55,1.0000,1.0,43.7
2023-07-10,1540235.19,9.79,439.66,1.0000,1.0,50.3
2023-07-11,1550043.59,10.0,442.46,1.0000,1.0,58.7
2023-07-12,1562514.27,10.0,446.02,1.0000,1.0,67.5
2023-07-13,1574914.89,10.0,449.56,1.0000,0.0,69.4
2023-07-14,1573934.05,10.0,449.28,1.0000,0.0,76.2
2023-07-17,1579398.73,9.47,450.84,1.0000,0.0,81.9
2023-07-18,1591133.78,9.47,454.19,1.0000,0.0,81.0
2023-07-19,1594671.81,9.47,455.20,1.0000,0.0,81.5
2023-07-20,1584092.75,10.0,452.18,1.0000,1.0,72.6
2023-07-21,1584092.75,10.0,452.18,1.0000,1.0,67.1
2023-07-24,1591168.81,9.47,454.20,1.0000,1.0,68.9
2023-07-25,1595512.53,9.47,455.44,1.0000,1.0,71.9
2023-07-26,1595757.74,9.47,455.51,1.0000,1.0,82.1
2023-07-27,1585178.68,9.47,452.49,1.0000,1.0,76.2
2023-07-28,1600696.97,9.47,456.92,1.0000,1.0,78.9
2023-07-31,1603744.58,9.47,457.79,1.0000,1.0,77.4
2023-08-01,1599155.65,9.47,456.48,1.0000,1.0,70.3
2023-08-02,1576911.60,9.26,450.13,1.0000,1.0,51.0
2023-08-03,1572392.73,7.98,448.84,1.0000,1.0,49.3
2023-08-04,1565281.64,6.91,446.81,1.0000,1.0,43.3
2023-08-07,1578943.34,7.98,450.71,1.0000,1.0,44.3
2023-08-08,1572077.46,6.91,448.75,1.0000,1.0,39.8
2023-08-09,1561568.46,5.85,445.75,1.0000,1.0,39.8
2023-08-10,1562128.94,5.85,445.91,1.0000,1.0,40.1
2023-08-11,1561218.16,6.06,445.65,1.0000,1.0,35.7
2023-08-14,1569835.54,7.13,448.11,1.0000,1.0,38.2
2023-08-15,1551549.88,5.85,442.89,1.0000,1.0,32.6
2023-08-16,1540165.13,5.85,439.64,1.0000,1.0,32.4
2023-08-17,1528430.08,6.38,436.29,1.0000,1.0,20.9
2023-08-18,1529165.71,6.38,436.50,1.0000,1.0,19.4
2023-08-21,1539114.23,8.72,439.34,1.0000,1.0,26.4
2023-08-22,1534945.66,8.72,438.15,1.0000,1.0,30.8
2023-08-23,1552040.30,8.72,443.03,1.0000,1.0,41.6
2023-08-24,1530531.88,7.66,436.89,1.0000,1.0,37.2
2023-08-25,1541321.12,8.72,439.97,1.0000,1.0,35.9
2023-08-28,1551094.49,8.72,442.76,1.0000,1.0,42.3
2023-08-29,1573513.69,10.0,449.16,1.0000,1.0,54.0
2023-08-30,1579994.24,10.0,451.01,1.0000,1.0,55.8
2023-08-31,1577682.26,10.0,450.35,1.0000,1.0,55.3
2023-09-01,1580624.78,10.0,451.19,1.0000,1.0,53.6
2023-09-05,1573793.93,10.0,449.24,1.0000,1.0,58.1
2023-09-06,1563214.87,8.19,446.22,1.0000,1.0,58.4
2023-09-07,1558415.76,8.72,444.85,1.0000,1.0,61.5
2023-09-08,1560762.77,8.19,445.52,1.0000,1.0,62.0
2023-09-11,1571026.56,8.72,448.45,1.0000,1.0,62.1
2023-09-12,1562409.18,8.19,445.99,1.0000,1.0,60.0
2023-09-13,1564230.74,8.72,446.51,1.0000,1.0,55.0
2023-09-14,1577717.29,9.47,450.36,1.0000,1.0,70.8
2023-09-15,1553231.32,9.47,443.37,1.0000,1.0,54.7
2023-09-18,1554142.10,9.47,443.63,1.0000,1.0,51.3
2023-09-19,1550919.34,8.94,442.71,1.0000,1.0,38.6
2023-09-20,1536662.13,8.72,438.64,1.0000,1.0,29.7
2023-09-21,1511265.38,7.66,431.39,1.0000,1.0,24.4
2023-09-22,1507867.47,7.66,430.42,1.0000,1.0,22.1
2023-09-25,1514207.90,7.66,432.23,1.0000,1.0,27.1
2023-09-26,1491963.85,7.66,425.88,1.0000,1.0,24.8
2023-09-27,1492559.36,7.66,426.05,1.0000,1.0,26.0
2023-09-28,1501211.77,8.72,428.52,1.0000,1.0,29.3
2023-09-29,1497568.65,7.66,427.48,1.0000,1.0,23.2
2023-10-02,1496973.14,7.66,427.31,1.0000,1.0,24.6
2023-10-03,1476935.98,7.66,421.59,1.0000,1.0,20.4
2023-10-04,1487690.19,8.72,424.66,1.0000,1.0,18.9
2023-10-05,1487129.71,8.72,424.50,1.0000,1.0,22.6
2023-10-06,1504784.83,8.72,429.54,1.0000,1.0,32.0
2023-10-09,1514418.08,8.72,432.29,1.0000,1.0,37.3
2023-10-10,1522299.83,9.79,434.54,1.0000,1.0,44.8
2023-10-11,1528535.17,9.57,436.32,1.0000,1.0,57.3
2023-10-12,1519217.19,9.57,433.66,1.0000,1.0,54.6
2023-10-13,1511650.71,9.57,431.50,1.0000,1.0,49.0
2023-10-16,1527554.33,9.79,436.04,1.0000,1.0,64.9
2023-10-17,1527484.27,9.79,436.02,1.0000,1.0,64.7
2023-10-18,1507131.84,9.57,430.21,1.0000,1.0,52.3
2023-10-19,1493890.50,8.19,426.43,1.0000,1.0,48.7
2023-10-20,1475534.78,7.34,421.19,1.0000,1.0,43.2
2023-10-23,1472977.59,6.81,420.46,1.0000,1.0,48.6
2023-10-24,1484082.10,8.51,423.63,1.0000,1.0,48.7
2023-10-25,1462783.86,7.34,417.55,1.0000,1.0,42.4
2023-10-26,1445268.86,7.34,412.55,1.0000,1.0,31.5
2023-10-27,1438718.25,7.34,410.68,1.0000,1.0,26.0
2023-10-30,1455917.98,8.72,415.59,1.0000,1.0,30.2
2023-10-31,1465060.81,8.19,418.20,1.0000,1.0,31.4
2023-11-01,1480684.19,9.79,422.66,1.0000,1.0,39.1
2023-11-02,1509058.49,9.04,430.76,1.0000,1.0,49.3
2023-11-03,1522825.28,9.04,434.69,1.0000,0.0,48.8
2023-11-06,1526328.28,9.79,435.69,1.0000,0.0,49.7
2023-11-07,1530672.00,9.79,436.93,1.0000,0.0,56.4
2023-11-08,1531792.96,9.79,437.25,1.0000,0.0,61.1
2023-11-09,1519847.73,9.79,433.84,1.0000,1.0,63.5
2023-11-10,1543563.04,10.0,440.61,1.0000,0.0,69.1
2023-11-13,1542091.78,10.0,440.19,1.0000,0.0,66.5
2023-11-14,1572007.40,10.0,448.73,1.0000,0.0,79.7
2023-11-15,1575335.25,10.0,449.68,1.0000,0.0,88.3
2023-11-16,1577261.90,10.0,450.23,1.0000,0.0,91.9
2023-11-17,1579223.58,10.0,450.79,1.0000,0.0,91.1
2023-11-20,1591378.99,10.0,454.26,1.0000,0.0,91.2
2023-11-21,1587911.02,10.0,453.27,1.0000,0.0,88.0
2023-11-22,1594041.27,10.0,455.02,1.0000,0.0,85.8
2023-11-24,1595022.11,10.0,455.30,1.0000,0.0,84.1
2023-11-27,1592149.65,10.0,454.48,1.0000,0.0,81.2
2023-11-28,1593726.00,10.0,454.93,1.0000,0.0,80.7
2023-11-29,1592605.04,10.0,454.61,1.0000,1.0,79.6
2023-11-30,1598875.41,10.0,456.40,1.0000,0.0,90.8
2023-12-01,1608333.51,10.0,459.10,1.0000,0.0,89.2
2023-12-04,1599891.28,10.0,456.69,1.0000,1.0,82.3
2023-12-05,1599576.01,10.0,456.60,1.0000,1.0,73.0
2023-12-06,1593130.49,10.0,454.76,1.0000,1.0,64.1
2023-12-07,1605285.90,10.0,458.23,1.0000,1.0,69.1
2023-12-08,1612186.81,10.0,460.20,1.0000,1.0,71.1
2023-12-11,1618457.18,10.0,461.99,1.0000,0.0,68.7
2023-12-12,1625848.51,10.0,464.10,1.0000,0.0,74.9
2023-12-13,1648267.71,10.0,470.50,1.0000,0.0,79.3
2023-12-14,1653557.24,10.0,472.01,1.0000,0.0,80.2
2023-12-15,1644169.20,10.0,469.33,1.0000,1.0,75.1
2023-12-18,1653417.12,10.0,471.97,1.0000,0.0,76.9
2023-12-19,1663470.73,10.0,474.84,1.0000,0.0,79.5
2023-12-20,1640420.99,10.0,468.26,1.0000,1.0,65.2
2023-12-21,1655974.31,10.0,472.70,1.0000,0.0,66.7
2023-12-22,1659302.16,10.0,473.65,1.0000,0.0,71.6
2023-12-26,1666308.16,10.0,475.65,1.0000,0.0,73.1
2023-12-27,1669320.74,10.0,476.51,1.0000,0.0,77.0
2023-12-28,1669951.28,10.0,476.69,1.0000,0.0,75.0
2023-12-29,1665117.14,9.47,475.31,1.0000,1.0,70.8
2024-01-02,1655799.16,9.47,472.65,1.0000,1.0,64.3
2024-01-03,1642277.58,9.47,468.79,1.0000,1.0,56.0
2024-01-04,1636988.05,9.47,467.28,1.0000,1.0,45.3
2024-01-05,1639229.97,9.47,467.92,1.0000,1.0,43.8
2024-01-08,1662630.01,9.47,474.60,1.0000,1.0,57.1
2024-01-09,1660107.85,9.47,473.88,1.0000,1.0,52.7
2024-01-10,1669495.89,9.47,476.56,1.0000,1.0,52.4
2024-01-11,1668760.26,9.47,476.35,1.0000,1.0,64.1
2024-01-12,1669916.25,9.47,476.68,1.0000,1.0,58.1
2024-01-16,1663786.00,9.47,474.93,1.0000,1.0,52.5
2024-01-17,1654538.08,10.0,472.29,1.0000,1.0,43.6
2024-01-18,1669250.68,10.0,476.49,1.0000,1.0,50.0
2024-01-19,1690058.50,10.0,482.43,1.0000,2.0,58.2
2024-01-22,1693631.56,10.0,483.45,1.0000,2.0,61.7
2024-01-23,1698570.79,9.47,484.86,1.0000,1.0,68.2
2024-01-24,1700427.38,9.47,485.39,1.0000,2.0,77.4
2024-01-25,1709675.30,9.47,488.03,1.0000,1.0,83.1
2024-01-26,1707503.44,10.0,487.41,1.0000,2.0,81.1
2024-01-29,1721025.02,10.0,491.27,1.0000,1.0,79.2
2024-01-30,1719693.88,10.0,490.89,1.0000,1.0,80.1
2024-01-31,1691634.85,9.47,482.88,1.0000,1.0,59.4
2024-02-01,1713773.81,9.47,489.20,1.0000,1.0,66.2
2024-02-02,1731814.26,10.0,494.35,1.0000,0.0,69.9
2024-02-05,1725508.86,10.0,492.55,1.0000,1.0,69.8
2024-02-06,1730518.15,10.0,493.98,1.0000,1.0,75.0
2024-02-07,1744950.51,10.0,498.10,1.0000,0.0,75.0
2024-02-08,1745721.17,10.0,498.32,1.0000,0.0,71.2
2024-02-09,1755809.81,10.0,501.20,1.0000,0.0,72.5
2024-02-12,1755039.15,10.0,500.98,1.0000,0.0,71.1
2024-02-13,1730868.45,9.79,494.08,1.0000,1.0,59.8
2024-02-14,1746596.92,10.0,498.57,1.0000,1.0,61.4
2024-02-15,1758647.24,10.0,502.01,1.0000,0.0,64.8
2024-02-16,1749889.74,10.0,499.51,1.0000,1.0,58.6
2024-02-20,1740256.49,9.26,496.76,1.0000,1.0,55.8
2024-02-21,1741832.84,9.79,497.21,1.0000,1.0,66.8
2024-02-22,1777878.71,9.47,507.50,1.0000,0.0,69.6
2024-02-23,1779104.76,9.47,507.85,1.0000,0.0,66.1
2024-02-26,1772589.18,9.47,505.99,1.0000,1.0,66.0
2024-02-27,1775882.00,9.47,506.93,1.0000,1.0,65.6
2024-02-28,1773534.99,9.47,506.26,1.0000,1.0,60.7
2024-02-29,1779910.45,8.19,508.08,1.0000,1.0,62.3
2024-03-01,1796619.76,8.19,512.85,1.0000,0.0,64.1
2024-03-04,1794693.11,8.19,512.30,1.0000,0.0,63.5
2024-03-05,1776757.75,8.19,507.18,1.0000,1.0,66.4
2024-03-06,1785760.46,8.19,509.75,1.0000,1.0,64.7
2024-03-07,1803485.64,8.19,514.81,1.0000,0.0,66.1
2024-03-08,1792661.37,8.19,511.72,1.0000,1.0,65.2
2024-03-11,1791120.05,7.98,511.28,1.0000,1.0,69.1
2024-03-12,1810386.55,8.19,516.78,1.0000,0.0,72.7
2024-03-13,1807549.12,8.19,515.97,1.0000,1.0,62.6
2024-03-14,1803976.06,8.19,514.95,1.0000,1.0,60.4
2024-03-15,1786040.70,8.19,509.83,1.0000,1.0,55.1
2024-03-18,1796654.79,8.19,512.86,1.0000,1.0,57.5
2024-03-19,1806638.34,8.19,515.71,1.0000,1.0,61.3
2024-03-20,1823347.65,8.19,520.48,1.0000,1.0,63.9
2024-03-21,1829372.81,8.19,522.20,1.0000,0.0,61.2
2024-03-22,1825904.84,8.19,521.21,1.0000,1.0,60.6
2024-03-25,1820860.52,8.19,519.77,1.0000,1.0,66.4
2024-03-26,1817497.64,8.19,518.81,1.0000,1.0,62.3
2024-03-27,1832770.72,8.19,523.17,1.0000,1.0,61.6
2024-03-28,1832420.42,8.19,523.07,1.0000,1.0,67.1
2024-04-01,1829232.69,8.19,522.16,1.0000,1.0,66.2
2024-04-02,1817602.73,8.19,518.84,1.0000,1.0,53.3
2024-04-03,1819599.44,8.19,519.41,1.0000,1.0,55.5
2024-04-04,1797390.42,6.91,513.07,1.0000,1.0,47.4
2024-04-05,1816166.50,7.98,518.43,1.0000,1.0,61.7
2024-04-08,1817182.37,7.98,518.72,1.0000,1.0,58.6
2024-04-09,1819284.17,8.19,519.32,1.0000,1.0,55.7
2024-04-10,1801068.57,6.91,514.12,1.0000,1.0,40.1
2024-04-11,1814660.21,8.19,518.00,1.0000,1.0,43.9
2024-04-12,1789613.76,6.91,510.85,1.0000,1.0,37.2
2024-04-15,1767194.56,5.85,504.45,1.0000,1.0,33.1
2024-04-16,1763971.80,5.85,503.53,1.0000,1.0,33.2
2024-04-17,1753532.86,5.85,500.55,1.0000,1.0,24.3
2024-04-18,1749924.77,5.85,499.52,1.0000,1.0,23.8
2024-04-19,1734651.69,5.85,495.16,1.0000,1.0,22.1
2024-04-22,1750625.37,6.91,499.72,1.0000,1.0,30.7
2024-04-23,1771398.16,7.45,505.65,1.0000,1.0,37.5
2024-04-24,1770557.44,7.45,505.41,1.0000,1.0,42.2
2024-04-25,1763831.68,7.45,503.49,1.0000,1.0,33.6
2024-04-26,1780540.99,7.98,508.26,1.0000,1.0,39.5
2024-04-29,1786846.39,8.72,510.06,1.0000,1.0,40.9
2024-04-30,1758542.15,7.45,501.98,1.0000,1.0,38.8
2024-05-01,1752832.26,7.45,500.35,1.0000,1.0,33.0
2024-05-02,1769226.30,7.66,505.03,1.0000,1.0,44.1
2024-05-03,1791155.08,8.72,511.29,1.0000,1.0,57.0
2024-05-06,1809650.92,8.72,516.57,1.0000,1.0,62.2
2024-05-07,1811647.63,8.72,517.14,1.0000,1.0,66.2
2024-05-08,1811822.78,7.87,517.19,1.0000,1.0,67.6
2024-05-09,1822261.72,9.15,520.17,1.0000,1.0,75.7
2024-05-10,1824608.73,9.15,520.84,1.0000,1.0,73.5
2024-05-13,1824853.94,9.15,520.91,1.0000,1.0,69.6
2024-05-14,1833226.11,9.15,523.30,1.0000,1.0,71.7
2024-05-15,1855925.55,9.15,529.78,1.0000,0.0,78.8
2024-05-16,1852107.28,10.0,528.69,1.0000,0.0,74.3
2024-05-17,1854769.56,10.0,529.45,1.0000,0.0,73.7
2024-05-20,1856906.39,10.0,530.06,1.0000,0.0,91.9
2024-05-21,1861460.29,10.0,531.36,1.0000,0.0,96.7
2024-05-22,1856100.70,10.0,529.83,1.0000,1.0,91.3
2024-05-23,1842544.09,10.0,525.96,1.0000,1.0,76.5
2024-05-24,1854734.53,10.0,529.44,1.0000,1.0,74.9
2024-05-28,1856030.64,10.0,529.81,1.0000,1.0,74.7
2024-05-29,1843034.51,10.0,526.10,1.0000,1.0,65.2
2024-05-30,1830809.04,10.0,522.61,1.0000,1.0,54.1
2024-05-31,1847483.32,10.0,527.37,1.0000,1.0,59.6
2024-06-03,1848989.61,10.0,527.80,1.0000,1.0,60.1
2024-06-04,1851056.38,10.0,528.39,1.0000,1.0,57.8
2024-06-05,1873055.22,10.0,534.67,1.0000,1.0,57.6
2024-06-06,1873020.19,10.0,534.66,1.0000,1.0,59.6
2024-06-07,1870743.24,10.0,534.01,1.0000,1.0,57.3
2024-06-10,1876523.19,10.0,535.66,1.0000,1.0,58.7
2024-06-11,1881042.06,10.0,536.95,1.0000,1.0,58.7
2024-06-12,1896490.29,10.0,541.36,1.0000,0.0,66.5
2024-06-13,1900308.56,10.0,542.45,1.0000,0.0,75.6
2024-06-14,1901464.55,10.0,542.78,1.0000,1.0,73.0
2024-06-17,1916597.51,10.0,547.10,1.0000,0.0,76.2
2024-06-18,1921466.68,10.0,548.49,1.0000,0.0,86.5
2024-06-20,1916247.21,10.0,547.00,1.0000,0.0,92.5
2024-06-21,1907524.74,10.0,544.51,1.0000,1.0,82.4
2024-06-24,1901324.43,10.0,542.74,1.0000,1.0,76.9
2024-06-25,1908645.70,10.0,544.83,1.0000,1.0,78.1
2024-06-26,1911027.74,10.0,545.51,1.0000,1.0,72.9
2024-06-27,1914040.32,10.0,546.37,1.0000,1.0,73.9
2024-06-28,1906508.87,10.0,544.22,1.0000,1.0,69.6
2024-07-01,1910432.23,10.0,545.34,1.0000,1.0,69.0
2024-07-02,1923288.24,10.0,549.01,1.0000,1.0,71.6
2024-07-03,1931870.59,10.0,551.46,1.0000,1.0,69.5
2024-07-05,1943010.13,10.0,554.64,1.0000,0.0,71.8
2024-07-08,1945252.05,10.0,555.28,1.0000,1.0,72.1
2024-07-09,1947143.67,10.0,555.82,1.0000,1.0,67.8
2024-07-10,1966410.17,10.0,561.32,1.0000,0.0,72.4
2024-07-11,1949455.65,10.0,556.48,1.0000,1.0,64.8
2024-07-12,1961751.18,10.0,559.99,1.0000,1.0,73.5
2024-07-15,1967145.80,10.0,561.53,1.0000,0.0,78.7
2024-07-16,1978810.79,10.0,564.86,1.0000,0.0,79.4
2024-07-17,1951067.03,10.0,556.94,1.0000,1.0,63.9
2024-07-18,1936074.19,9.79,552.66,1.0000,1.0,57.0
2024-07-19,1923218.18,8.72,548.99,1.0000,1.0,55.2
2024-07-22,1943045.16,10.0,554.65,1.0000,1.0,59.2
2024-07-23,1939997.55,10.0,553.78,1.0000,1.0,55.0
2024-07-24,1896034.90,7.66,541.23,1.0000,1.0,41.2
2024-07-25,1886156.44,7.66,538.41,1.0000,1.0,35.9
2024-07-26,1907279.53,8.72,544.44,1.0000,1.0,41.4
2024-07-29,1908400.49,8.72,544.76,1.0000,1.0,41.2
2024-07-30,1898732.21,8.72,542.00,1.0000,1.0,33.9
2024-07-31,1929593.64,9.79,550.81,1.0000,1.0,45.6
2024-08-01,1902270.24,8.72,543.01,1.0000,1.0,37.6
2024-08-02,1866854.91,7.34,532.90,1.0000,1.0,31.4
2024-08-05,1812488.35,6.81,517.38,1.0000,2.0,23.4
2024-08-06,1829197.66,7.13,522.15,1.0000,1.0,29.8
2024-08-07,1816972.19,7.13,518.66,1.0000,1.0,30.0
2024-08-08,1858973.16,8.4,530.65,1.0000,1.0,40.2
2024-08-09,1867170.18,8.4,532.99,1.0000,1.0,38.0
2024-08-12,1868151.02,8.4,533.27,1.0000,1.0,38.6
2024-08-13,1898872.33,9.79,542.04,1.0000,1.0,50.5
2024-08-14,1904862.46,9.79,543.75,1.0000,1.0,53.2
2024-08-15,1937510.42,9.79,553.07,1.0000,0.0,54.9
2024-08-16,1941854.14,10.0,554.31,1.0000,0.0,55.4
2024-08-19,1960420.04,9.47,559.61,1.0000,0.0,59.6
2024-08-20,1957232.31,9.79,558.70,1.0000,0.0,54.7
2024-08-21,1963958.07,9.79,560.62,1.0000,0.0,61.3
2024-08-22,1948544.87,9.79,556.22,1.0000,1.0,66.2
2024-08-23,1969247.60,9.79,562.13,1.0000,1.0,85.9
2024-08-26,1964553.58,9.79,560.79,1.0000,1.0,82.8
2024-08-27,1967250.89,9.79,561.56,1.0000,2.0,88.2
2024-08-28,1955831.11,9.79,558.30,1.0000,1.0,79.1
2024-08-29,1956006.26,9.79,558.35,1.0000,1.0,78.1
2024-08-30,1974677.25,9.79,563.68,1.0000,1.0,80.3
2024-09-03,1934042.45,9.47,552.08,1.0000,1.0,59.5
2024-09-04,1930084.06,9.47,550.95,1.0000,1.0,56.9
2024-09-05,1925390.04,9.79,549.61,1.0000,1.0,46.1
2024-09-06,1892987.29,8.4,540.36,1.0000,1.0,36.7
2024-09-09,1914180.44,8.72,546.41,1.0000,1.0,37.6
2024-09-10,1922517.58,8.72,548.79,1.0000,1.0,40.9
2024-09-11,1942239.47,9.79,554.42,1.0000,1.0,44.7
2024-09-12,1958598.48,9.79,559.09,1.0000,1.0,52.4
2024-09-13,1968827.24,9.79,562.01,1.0000,1.0,49.9
2024-09-16,1971734.73,9.79,562.84,1.0000,1.0,51.9
2024-09-17,1972540.42,9.79,563.07,1.0000,1.0,51.4
2024-09-18,1966690.41,9.79,561.40,1.0000,1.0,52.9
2024-09-19,2000249.15,9.79,570.98,1.0000,0.0,60.1
2024-09-20,1990685.96,9.79,568.25,1.0000,1.0,53.8
2024-09-23,1995660.22,9.79,569.67,1.0000,1.0,67.7
2024-09-24,2001370.11,9.79,571.30,1.0000,1.0,70.2
2024-09-25,1996956.33,9.79,570.04,1.0000,1.0,70.3
2024-09-26,2004873.11,9.79,572.30,1.0000,1.0,86.9
2024-09-27,2001965.62,9.79,571.47,1.0000,1.0,82.9
2024-09-30,2009987.49,9.79,573.76,1.0000,1.0,82.9
2024-10-01,1991982.07,9.79,568.62,1.0000,1.0,69.0
2024-10-02,1992822.79,9.79,568.86,1.0000,1.0,64.8
2024-10-03,1989179.67,9.47,567.82,1.0000,1.0,59.3
2024-10-04,2007255.15,9.79,572.98,1.0000,1.0,64.3
2024-10-07,1989109.61,9.47,567.80,1.0000,1.0,55.8
2024-10-08,2007920.72,8.94,573.17,1.0000,1.0,63.3
2024-10-09,2021827.63,9.47,577.14,1.0000,1.0,58.0
2024-10-10,2018289.60,9.47,576.13,1.0000,1.0,60.7
2024-10-11,2030374.95,9.47,579.58,1.0000,1.0,62.8
2024-10-14,2046979.17,9.79,584.32,1.0000,0.0,65.5
2024-10-15,2031075.55,9.47,579.78,1.0000,1.0,60.8
2024-10-16,2039903.11,9.79,582.30,1.0000,1.0,61.0
2024-10-17,2040078.26,9.79,582.35,1.0000,1.0,62.2
2024-10-18,2047924.98,9.79,584.59,1.0000,1.0,62.1
2024-10-21,2044562.10,9.79,583.63,1.0000,1.0,68.5
2024-10-22,2043476.17,9.79,583.32,1.0000,1.0,67.8
2024-10-23,2024805.18,9.79,577.99,1.0000,1.0,61.3
2024-10-24,2029183.93,9.79,579.24,1.0000,1.0,57.6
2024-10-25,2028483.33,9.47,579.04,1.0000,1.0,65.6
2024-10-28,2034753.70,9.79,580.83,1.0000,1.0,61.8
2024-10-29,2038046.52,9.79,581.77,1.0000,1.0,57.9
2024-10-30,2031881.24,9.47,580.01,1.0000,1.0,56.4
2024-10-31,1992052.13,7.34,568.64,1.0000,1.0,35.6
2024-11-01,2000459.33,8.4,571.04,1.0000,1.0,31.4
2024-11-04,1996150.64,8.4,569.81,1.0000,1.0,34.6
2024-11-05,2020286.31,9.47,576.70,1.0000,1.0,42.4
2024-11-06,2070519.33,9.79,591.04,1.0000,0.0,58.5
2024-11-07,2086528.04,9.79,595.61,1.0000,0.0,60.3
2024-11-08,2095565.78,10.0,598.19,1.0000,0.0,63.2
2024-11-11,2097562.49,10.0,598.76,1.0000,0.0,64.0
2024-11-12,2091046.91,9.47,596.90,1.0000,0.0,68.3
2024-11-13,2092062.78,9.47,597.19,1.0000,0.0,67.7
2024-11-14,2078611.26,9.47,593.35,1.0000,1.0,63.1
2024-11-15,2051988.46,9.26,585.75,1.0000,1.0,54.1
2024-11-18,2060395.66,9.26,588.15,1.0000,1.0,55.2
2024-11-19,2067927.11,9.26,590.30,1.0000,1.0,58.3
2024-11-20,2068627.71,9.26,590.50,1.0000,1.0,71.5
2024-11-21,2079732.22,9.26,593.67,1.0000,1.0,71.9
2024-11-22,2086177.74,9.26,595.51,1.0000,1.0,74.6
2024-11-25,2093253.80,9.47,597.53,1.0000,1.0,72.0
2024-11-26,2104183.16,9.47,600.65,1.0000,1.0,63.3
2024-11-27,2097807.70,10.0,598.83,1.0000,1.0,54.8
2024-11-29,2110838.86,10.0,602.55,1.0000,1.0,56.3
2024-12-02,2114622.10,10.0,603.63,1.0000,1.0,56.9
2024-12-03,2115602.94,10.0,603.91,1.0000,1.0,60.5
2024-12-04,2128739.19,10.0,607.66,1.0000,0.0,64.2
2024-12-05,2125236.19,10.0,606.66,1.0000,1.0,69.5
2024-12-06,2129264.64,10.0,607.81,1.0000,1.0,89.8
2024-12-09,2118300.25,10.0,604.68,1.0000,1.0,79.1
2024-12-10,2111714.61,10.0,602.80,1.0000,1.0,72.2
2024-12-11,2128038.59,10.0,607.46,1.0000,1.0,76.0
2024-12-12,2117074.20,10.0,604.33,1.0000,1.0,66.4
2024-12-13,2116653.84,10.0,604.21,1.0000,1.0,64.1
2024-12-16,2125691.58,10.0,606.79,1.0000,1.0,64.7
2024-12-17,2116934.08,9.79,604.29,1.0000,1.0,55.9
2024-12-18,2053845.05,7.13,586.28,1.0000,2.0,36.6
2024-12-19,2053214.51,7.34,586.10,1.0000,1.0,31.1
2024-12-20,2070904.66,8.72,591.15,1.0000,1.0,36.8
2024-12-23,2083305.28,8.72,594.69,1.0000,1.0,40.9
2024-12-24,2106460.11,10.0,601.30,1.0000,1.0,44.1
2024-12-26,2106600.23,9.47,601.34,1.0000,1.0,44.9
2024-12-27,2084426.24,8.19,595.01,1.0000,1.0,38.9
2024-12-30,2060640.87,8.19,588.22,1.0000,1.0,36.6
2024-12-31,2053144.45,7.13,586.08,1.0000,1.0,36.4
2025-01-02,2048100.13,7.13,584.64,1.0000,1.0,30.5
2025-01-03,2073707.06,8.19,591.95,1.0000,1.0,40.1
2025-01-06,2085652.29,9.26,595.36,1.0000,1.0,43.3
2025-01-07,2062077.10,8.72,588.63,1.0000,1.0,37.0
2025-01-08,2065089.68,8.72,589.49,1.0000,1.0,39.2
2025-01-10,2033562.68,7.66,580.49,1.0000,1.0,45.1
2025-01-13,2036715.38,7.66,581.39,1.0000,1.0,46.1
2025-01-14,2039517.78,7.66,582.19,1.0000,1.0,42.0
2025-01-15,2076614.55,9.79,592.78,1.0000,1.0,48.5
2025-01-16,2072621.13,9.26,591.64,1.0000,1.0,41.6
2025-01-17,2093428.95,9.26,597.58,1.0000,1.0,47.0
2025-01-21,2112590.36,9.26,603.05,1.0000,1.0,56.4
2025-01-22,2124465.53,9.26,606.44,1.0000,0.0,65.4
2025-01-23,2136060.46,9.79,609.75,1.0000,0.0,69.6
2025-01-24,2129825.12,10.0,607.97,1.0000,1.0,69.2
2025-01-27,2099699.32,9.79,599.37,1.0000,1.0,56.0
2025-01-28,2117739.77,9.79,604.52,1.0000,1.0,57.2
2025-01-29,2108246.64,9.79,601.81,1.0000,1.0,61.0
2025-01-30,2119561.33,9.79,605.04,1.0000,1.0,62.5
2025-01-31,2108281.67,9.26,601.82,1.0000,1.0,69.0
2025-02-03,2094094.52,9.26,597.77,1.0000,1.0,63.8
