date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-01-02,100000.00,264.91,307,0.9974,10,1,0.00,324.87
2020-01-03,99244.78,264.91,307,0.9973,10,1,-0.76,322.41
2020-01-06,99622.39,264.91,307,0.9973,10,1,-0.38,323.64
2020-01-07,99343.02,264.91,307,0.9973,9.47,1,-0.66,322.73
2020-01-08,99871.06,264.91,307,0.9973,10,1,-0.13,324.45
2020-01-09,100546.46,264.91,307,0.9974,10,1,0.00,326.65
2020-01-10,100257.88,264.91,307,0.9974,10,1,-0.29,325.71
2020-01-13,100945.56,264.91,307,0.9974,10,1,0.00,327.95
2020-01-14,100792.06,264.91,307,0.9974,10,1,-0.15,327.45
2020-01-15,101019.24,264.91,307,0.9974,10,1,0.00,328.19
2020-01-16,101857.35,264.91,307,0.9974,10,0,0.00,330.92
2020-01-17,102173.56,264.91,307,0.9974,10,0,0.00,331.95
2020-01-21,101974.01,264.91,307,0.9974,10,1,-0.20,331.30
2020-01-22,101986.29,264.91,307,0.9974,10,1,-0.18,331.34
2020-01-23,102102.95,264.91,307,0.9974,10,1,-0.07,331.72
2020-01-24,101197.30,264.91,307,0.9974,10,1,-0.96,328.77
2020-01-27,99579.41,264.91,307,0.9973,8.72,1,-2.54,323.50
2020-01-28,100620.14,264.91,307,0.9974,9.79,1,-1.52,326.89
2020-01-29,100537.25,264.91,307,0.9974,9.79,1,-1.60,326.62
2020-01-30,100862.67,264.91,307,0.9974,9.79,1,-1.28,327.68
2020-01-31,99036.02,264.91,307,0.9973,7.66,1,-3.07,321.73
2020-02-03,99769.75,264.91,307,0.9973,8.72,1,-2.35,324.12
2020-02-04,101286.33,264.91,307,0.9974,9.79,1,-0.87,329.06
2020-02-05,102452.93,264.91,307,0.9974,9.79,1,0.00,332.86
2020-02-06,102796.77,264.91,307,0.9974,10,1,0.00,333.98
2020-02-07,102250.31,264.91,307,0.9974,9.79,1,-0.53,332.20
2020-02-10,103011.67,264.91,307,0.9974,9.79,1,0.00,334.68
2020-02-11,103189.73,264.91,307,0.9974,9.79,1,0.00,335.26
2020-02-12,103852.85,264.91,307,0.9974,10,0,0.00,337.42
2020-02-13,103742.33,264.91,307,0.9974,10,1,-0.11,337.06
2020-02-14,103908.11,264.91,307,0.9975,10,1,0.00,337.60
2020-02-18,103641.02,264.91,307,0.9974,10,1,-0.26,336.73
2020-02-19,104135.29,264.91,307,0.9975,10,1,0.00,338.34
2020-02-20,103708.56,264.91,307,0.9974,9.79,1,-0.41,336.95
2020-02-21,102643.27,264.91,307,0.9974,9.26,1,-1.43,333.48
2020-02-24,99247.85,264.91,307,0.9973,6.6,2,-4.69,322.42
2020-02-25,96248.46,264.91,307,0.9972,7.13,3,-7.57,312.65
2020-02-26,95895.41,264.91,307,0.9972,6.6,3,-7.91,311.50
2020-02-27,91600.48,264.91,307,0.9971,6.28,4,-12.04,297.51
2020-02-28,91216.73,264.91,307,0.9971,6.81,4,-12.41,296.26
2020-03-02,95155.54,264.91,307,0.9972,7.34,1,-8.62,309.09
2020-03-03,92438.59,264.91,307,0.9971,6.28,2,-11.23,300.24
2020-03-04,96312.93,264.91,307,0.9972,7.34,1,-7.51,312.86
2020-03-05,93120.13,264.91,307,0.9972,6.28,2,-10.58,302.46
2020-03-06,91585.13,264.91,307,0.9971,6.28,3,-12.05,297.46
2020-03-09,84453.52,264.91,307,0.9969,5.96,3,-18.90,274.23
2020-03-10,88809.85,264.91,307,0.9970,7.02,2,-14.72,288.42
2020-03-11,84493.43,264.91,307,0.9969,5.96,3,-18.86,274.36
2020-03-12,76434.68,264.91,307,0.9965,5.96,3,-26.60,248.11
2020-03-13,82946.15,264.91,307,0.9968,5.74,2,-20.35,269.32
2020-03-16,73898.86,25.06,308,0.9997,5.74,3,-29.04,239.85
2020-03-17,77887.46,25.06,308,0.9997,5.74,2,-25.21,252.80
2020-03-18,73945.06,25.06,308,0.9997,5.74,2,-28.99,240.00
2020-03-19,74102.14,25.06,308,0.9997,5.74,2,-28.84,240.51
2020-03-20,70495.46,25.06,308,0.9996,5.74,2,-32.30,228.80
2020-03-23,68693.66,25.06,308,0.9996,5.74,2,-34.03,222.95
2020-03-24,74890.20,74890.20,0,0.0000,4.47,2,-28.08,243.15
2020-03-25,74890.20,112.83,303,0.9985,5.53,2,-28.08,246.79
2020-03-26,79256.43,112.83,303,0.9986,5.53,1,-23.89,261.20
2020-03-27,76786.26,76786.26,0,0.0000,5.32,1,-26.26,253.42
2020-03-30,76786.26,122.81,293,0.9984,6.06,1,-26.26,261.65
2020-03-31,75643.56,122.81,293,0.9984,5.85,1,-27.36,257.75
2020-04-01,72244.76,122.81,293,0.9983,6.91,2,-30.62,246.15
2020-04-02,73909.00,122.81,293,0.9983,7.13,1,-29.03,251.83
2020-04-03,72842.48,122.81,293,0.9983,7.13,1,-30.05,248.19
2020-04-06,77726.79,122.81,293,0.9984,8.4,1,-25.36,264.86
2020-04-07,77805.90,122.81,293,0.9984,8.62,1,-25.28,265.13
2020-04-08,80413.60,122.81,293,0.9985,8.62,0,-22.78,274.03
2020-04-09,81635.41,122.81,293,0.9985,8.62,0,-21.61,278.20
2020-04-13,80891.19,122.81,293,0.9985,8.62,1,-22.32,275.66
2020-04-14,83273.28,122.81,293,0.9985,8.62,0,-20.03,283.79
2020-04-15,81506.49,122.81,293,0.9985,8.62,1,-21.73,277.76
2020-04-16,81899.11,122.81,293,0.9985,8.62,1,-21.35,279.10
2020-04-17,84108.33,122.81,293,0.9985,8.62,1,-19.23,286.64
2020-04-20,82628.68,122.81,293,0.9985,8.62,2,-20.65,281.59
2020-04-21,80123.53,122.81,293,0.9985,8.62,2,-23.06,273.04
2020-04-22,81899.11,122.81,293,0.9985,8.94,0,-21.35,279.10
2020-04-23,81893.25,122.81,293,0.9985,8.94,0,-21.36,279.08
2020-04-24,83033.02,122.81,293,0.9985,8.94,0,-20.26,282.97
2020-04-27,84228.46,122.81,293,0.9985,8.94,1,-19.12,287.05
2020-04-28,83841.70,122.81,293,0.9985,8.94,1,-19.49,285.73
2020-04-29,86033.34,122.81,293,0.9986,8.94,2,-17.38,293.21
2020-04-30,85233.45,122.81,293,0.9986,8.94,1,-18.15,290.48
2020-05-01,82980.28,122.81,293,0.9985,8.94,2,-20.31,282.79
2020-05-04,83208.82,122.81,293,0.9985,7.98,2,-20.10,283.57
2020-05-05,83976.48,122.81,293,0.9985,8.19,0,-19.36,286.19
2020-05-06,83408.06,122.81,293,0.9985,8.19,1,-19.90,284.25
2020-05-07,84413.05,122.81,293,0.9985,7.98,0,-18.94,287.68
2020-05-08,85807.73,122.81,293,0.9986,8.3,1,-17.60,292.44
2020-05-11,85825.31,122.81,293,0.9986,8.72,1,-17.58,292.50
2020-05-12,84117.12,122.81,293,0.9985,8.4,1,-19.22,286.67
2020-05-13,82631.61,122.81,293,0.9985,7.13,2,-20.65,281.60
2020-05-14,83619.02,122.81,293,0.9985,8.19,1,-19.70,284.97
2020-05-15,84002.85,122.81,293,0.9985,8.4,1,-19.33,286.28
2020-05-18,86557.81,122.81,293,0.9986,8.51,0,-16.88,295.00
2020-05-19,85670.02,122.81,293,0.9986,8.19,0,-17.73,291.97
2020-05-20,87123.30,122.81,293,0.9986,8.51,0,-16.34,296.93
2020-05-21,86522.65,122.81,293,0.9986,8.51,0,-16.91,294.88
2020-05-22,86686.73,122.81,293,0.9986,8.51,0,-16.76,295.44
2020-05-26,87753.25,122.81,293,0.9986,8.51,0,-15.73,299.08
2020-05-27,89057.10,122.81,293,0.9986,8.51,0,-14.48,303.53
2020-05-28,88893.02,122.81,293,0.9986,8.72,1,-14.64,302.97
2020-05-29,89288.57,122.81,293,0.9986,8.51,0,-14.26,304.32
2020-06-01,89648.96,122.81,293,0.9986,9.26,1,-13.91,305.55
2020-06-02,90390.25,122.81,293,0.9986,9.26,0,-13.20,308.08
2020-06-03,91591.55,122.81,293,0.9987,8.72,0,-12.05,312.18
2020-06-04,91351.29,122.81,293,0.9987,9.26,0,-12.28,311.36
2020-06-05,93689.43,122.81,293,0.9987,9.47,1,-10.03,319.34
2020-06-08,94820.41,122.81,293,0.9987,9.26,0,-8.94,323.20
2020-06-09,94114.28,122.81,293,0.9987,9.26,1,-9.62,320.79
2020-06-10,93589.81,122.81,293,0.9987,9.26,1,-10.13,319.00
2020-06-11,88201.54,122.81,293,0.9986,7.87,2,-15.30,300.61
2020-06-12,89256.34,122.81,293,0.9986,8.94,1,-14.29,304.21
2020-06-15,90088.46,122.81,293,0.9986,8.94,1,-13.49,307.05
2020-06-16,91820.09,122.81,293,0.9987,8.94,0,-11.83,312.96
2020-06-17,91439.19,122.81,293,0.9987,8.94,1,-12.19,311.66
2020-06-18,91474.35,122.81,293,0.9987,8.94,1,-12.16,311.78
2020-06-19,90554.33,122.81,293,0.9986,8.94,1,-13.04,308.64
2020-06-22,91134.47,122.81,293,0.9987,8.94,1,-12.48,310.62
2020-06-23,91553.46,122.81,293,0.9987,8.94,1,-12.08,312.05
2020-06-24,89221.18,122.81,293,0.9986,7.87,2,-14.32,304.09
2020-06-25,90176.36,122.81,293,0.9986,7.87,1,-13.40,307.35
2020-06-26,88037.46,122.81,293,0.9986,6.81,1,-15.46,300.05
2020-06-29,89329.59,122.81,293,0.9986,7.87,1,-14.22,304.46
2020-06-30,90472.29,122.81,293,0.9986,7.87,1,-13.12,308.36
2020-07-01,91105.17,122.81,293,0.9987,9.26,1,-12.51,310.52
2020-07-02,91606.20,122.81,293,0.9987,9.26,1,-12.03,312.23
2020-07-06,93018.46,122.81,293,0.9987,9.26,0,-10.68,317.05
2020-07-07,92060.35,122.81,293,0.9987,9.26,1,-11.60,313.78
2020-07-08,92763.55,122.81,293,0.9987,9.26,0,-10.92,316.18
2020-07-09,92236.15,122.81,293,0.9987,9.26,2,-11.43,314.38
2020-07-10,93176.68,122.81,293,0.9987,9.26,0,-10.52,317.59
2020-07-13,92370.93,122.81,293,0.9987,8.94,2,-11.30,314.84
2020-07-14,93566.37,122.81,293,0.9987,9.26,0,-10.15,318.92
2020-07-15,94424.86,122.81,293,0.9987,9.26,0,-9.32,321.85
2020-07-16,94114.28,122.81,293,0.9987,9.26,0,-9.62,320.79
2020-07-17,94386.77,122.81,293,0.9987,9.26,0,-9.36,321.72
2020-07-20,95148.57,122.81,293,0.9987,9.47,0,-8.63,324.32
2020-07-21,95350.74,122.81,293,0.9987,9.47,0,-8.44,325.01
2020-07-22,95892.79,122.81,293,0.9987,9.47,0,-7.92,326.86
2020-07-23,94750.09,122.81,293,0.9987,9.26,1,-9.01,322.96
2020-07-24,94140.65,122.81,293,0.9987,9.26,2,-9.60,320.88
2020-07-27,94826.27,122.81,293,0.9987,9.47,1,-8.94,323.22
2020-07-28,94225.62,122.81,293,0.9987,9.26,2,-9.52,321.17
2020-07-29,95382.97,122.81,293,0.9987,9.47,1,-8.40,325.12
2020-07-30,95043.09,122.81,293,0.9987,9.47,1,-8.73,323.96
2020-07-31,95793.17,122.81,293,0.9987,9.47,1,-8.01,326.52
2020-08-03,96458.28,122.81,293,0.9987,9.47,0,-7.37,328.79
2020-08-04,96830.39,122.81,293,0.9987,9.47,0,-7.01,330.06
2020-08-05,97431.04,122.81,293,0.9987,9.47,0,-6.44,332.11
2020-08-06,98081.50,122.81,293,0.9987,9.47,0,-5.81,334.33
2020-08-07,98151.82,122.81,293,0.9987,9.47,0,-5.75,334.57
2020-08-10,98444.82,122.81,293,0.9988,9.47,0,-5.46,335.57
2020-08-11,97633.21,122.81,293,0.9987,9.47,1,-6.24,332.80
2020-08-12,98992.73,122.81,293,0.9988,9.47,0,-4.94,337.44
2020-08-13,98814.00,122.81,293,0.9988,9.47,0,-5.11,336.83
2020-08-14,98816.93,122.81,293,0.9988,9.47,0,-5.11,336.84
2020-08-17,99130.44,122.81,293,0.9988,9.47,0,-4.81,337.91
2020-08-18,99344.33,122.81,293,0.9988,8.94,0,-4.60,338.64
2020-08-19,98931.20,122.81,293,0.9988,8.94,1,-5.00,337.23
2020-08-20,99238.85,122.81,293,0.9988,8.94,1,-4.70,338.28
2020-08-21,99590.45,122.81,293,0.9988,9.47,1,-4.36,339.48
2020-08-24,100598.37,122.81,293,0.9988,9.47,0,-3.40,342.92
2020-08-25,100949.97,122.81,293,0.9988,9.47,0,-3.06,344.12
2020-08-26,101960.82,122.81,293,0.9988,9.47,0,-2.09,347.57
2020-08-27,102183.50,122.81,293,0.9988,9.47,0,-1.87,348.33
2020-08-28,102842.75,122.81,293,0.9988,9.47,0,-1.24,350.58
2020-08-31,102470.64,122.81,293,0.9988,9.26,1,-1.60,349.31
2020-09-01,103434.61,122.81,293,0.9988,9.26,1,-0.67,352.60
2020-09-02,104928.91,122.81,293,0.9988,9.26,1,0.00,357.70
2020-09-03,101322.08,122.81,293,0.9988,8.94,2,-3.44,345.39
2020-09-04,100495.82,122.81,293,0.9988,7.87,2,-4.22,342.57
2020-09-08,97753.34,122.81,293,0.9987,6.81,2,-6.84,333.21
2020-09-09,99681.28,122.81,293,0.9988,8.19,2,-5.00,339.79
2020-09-10,97952.58,122.81,293,0.9987,7.13,2,-6.65,333.89
2020-09-11,98002.39,122.81,293,0.9987,7.13,2,-6.60,334.06
2020-09-14,99291.59,122.81,293,0.9988,8.19,2,-5.37,338.46
2020-09-15,99792.62,122.81,293,0.9988,8.19,2,-4.90,340.17
2020-09-16,99397.07,122.81,293,0.9988,8.19,2,-5.27,338.82
2020-09-17,98523.93,122.81,293,0.9988,8.19,2,-6.10,335.84
2020-09-18,97003.26,122.81,293,0.9987,6.6,2,-7.55,330.65
2020-09-21,95925.02,122.81,293,0.9987,6.6,3,-8.58,326.97
2020-09-22,96900.71,122.81,293,0.9987,7.66,2,-7.65,330.30
2020-09-23,94656.33,122.81,293,0.9987,7.13,2,-9.79,322.64
2020-09-24,94908.31,122.81,293,0.9987,6.6,2,-9.55,323.50
2020-09-25,96440.70,122.81,293,0.9987,7.66,1,-8.09,328.73
2020-09-28,98040.48,122.81,293,0.9987,7.66,1,-6.56,334.19
2020-09-29,97507.22,122.81,293,0.9987,7.66,1,-7.07,332.37
2020-09-30,98245.58,122.81,293,0.9987,7.66,1,-6.37,334.89
2020-10-01,98875.53,122.81,293,0.9988,8.72,1,-5.77,337.04
2020-10-02,97937.93,122.81,293,0.9987,8.72,2,-6.66,333.84
2020-10-05,99672.49,122.81,293,0.9988,7.45,2,-5.01,339.76
2020-10-06,98257.30,122.81,293,0.9988,7.45,2,-6.36,334.93
2020-10-07,99965.49,122.81,293,0.9988,7.45,2,-4.73,340.76
2020-10-08,100850.35,122.81,293,0.9988,7.45,0,-3.89,343.78
2020-10-09,101749.86,122.81,293,0.9988,7.45,0,-3.03,346.85
2020-10-12,103384.80,122.81,293,0.9988,7.45,0,-1.47,352.43
2020-10-13,102710.90,122.81,293,0.9988,7.45,0,-2.11,350.13
2020-10-14,102066.30,122.81,293,0.9988,7.45,0,-2.73,347.93
2020-10-15,101940.31,122.81,293,0.9988,7.98,2,-2.85,347.50
2020-10-16,101878.78,122.81,293,0.9988,7.98,2,-2.91,347.29
2020-10-19,100331.74,122.81,293,0.9988,9.26,2,-4.38,342.01
2020-10-20,100733.15,122.81,293,0.9988,9.26,2,-4.00,343.38
2020-10-21,100542.70,122.81,293,0.9988,9.26,2,-4.18,342.73
2020-10-22,101093.54,122.81,293,0.9988,9.26,2,-3.66,344.61
2020-10-23,101436.35,122.81,293,0.9988,9.26,1,-3.33,345.78
2020-10-26,99564.08,122.81,293,0.9988,7.87,2,-5.11,339.39
2020-10-27,99221.27,122.81,293,0.9988,7.87,2,-5.44,338.22
2020-10-28,95834.19,122.81,293,0.9987,6.81,2,-8.67,326.66
2020-10-29,96806.95,122.81,293,0.9987,7.87,1,-7.74,329.98
2020-10-30,95799.03,122.81,293,0.9987,6.81,1,-8.70,326.54
