date,value,cash,shares,position_pct,regime,danger,drawdown,price
2021-11-12,141239.36,123.82,302,0.9991,8.51,1,-0.35,467.27
2021-11-15,141287.68,123.82,302,0.9991,8.51,1,-0.32,467.43
2021-11-16,141846.38,123.82,302,0.9991,8.51,1,0.00,469.28
2021-11-17,141502.10,123.82,302,0.9991,8.51,1,-0.24,468.14
2021-11-18,141982.28,123.82,302,0.9991,8.51,1,0.00,469.73
2021-11-19,141728.60,123.82,302,0.9991,7.98,1,-0.18,468.89
2021-11-22,141329.96,123.82,302,0.9991,8.51,1,-0.46,467.57
2021-11-23,141517.20,123.82,302,0.9991,8.51,1,-0.33,468.19
2021-11-24,141894.70,123.82,302,0.9991,8.51,1,-0.06,469.44
2021-11-26,138608.94,138608.94,0,0.0000,5.85,3,-2.38,458.97
2021-11-29,138608.94,158.14,298,0.9989,8.19,1,-2.38,464.60
2021-11-30,135915.02,158.14,298,0.9988,7.13,2,-4.27,455.56
2021-12-01,134407.14,158.14,298,0.9988,6.81,2,-5.34,450.50
2021-12-02,136463.34,158.14,298,0.9988,8.19,1,-3.89,457.40
2021-12-03,135277.30,158.14,298,0.9988,7.87,2,-4.72,453.42
2021-12-06,136877.56,158.14,298,0.9988,8.19,1,-3.60,458.79
2021-12-07,139705.58,158.14,298,0.9989,9.47,1,-1.60,468.28
2021-12-08,140075.10,158.14,298,0.9989,9.79,1,-1.34,469.52
2021-12-09,139130.44,158.14,298,0.9989,8.94,1,-2.01,466.35
2021-12-10,140438.66,158.14,298,0.9989,9.79,1,-1.09,470.74
2021-12-13,139196.00,158.14,298,0.9989,8.94,1,-1.96,466.57
2021-12-14,138239.42,158.14,298,0.9989,9.47,1,-2.64,463.36
2021-12-15,140396.94,158.14,298,0.9989,9.26,1,-1.12,470.60
2021-12-16,139160.24,158.14,298,0.9989,8.94,1,-1.99,466.45
2021-12-17,137199.40,158.14,298,0.9988,7.66,1,-3.37,459.87
2021-12-20,135742.18,158.14,298,0.9988,6.6,1,-4.39,454.98
2021-12-21,138150.02,158.14,298,0.9989,7.66,1,-2.70,463.06
2021-12-22,139529.76,158.14,298,0.9989,7.98,1,-1.73,467.69
2021-12-23,140396.94,158.14,298,0.9989,7.98,2,-1.12,470.60
2021-12-27,142381.62,158.14,298,0.9989,7.98,1,0.00,477.26
2021-12-28,142265.40,158.14,298,0.9989,7.98,1,-0.08,476.87
2021-12-29,142447.18,158.14,298,0.9989,7.98,1,0.00,477.48
2021-12-30,142053.82,158.14,298,0.9989,7.98,2,-0.28,476.16
2021-12-31,141696.22,158.14,298,0.9989,7.98,2,-0.53,474.96
2022-01-03,142515.72,158.14,298,0.9989,7.98,2,0.00,477.71
2022-01-04,142468.04,158.14,298,0.9989,7.98,2,-0.03,477.55
2022-01-05,139735.38,158.14,298,0.9989,7.98,2,-1.95,468.38
2022-01-06,139604.26,158.14,298,0.9989,7.98,2,-2.04,467.94
2022-01-07,139052.96,158.14,298,0.9989,7.98,2,-2.43,466.09
2022-01-10,138880.12,158.14,298,0.9989,7.98,2,-2.55,465.51
2022-01-11,140143.64,158.14,298,0.9989,7.98,2,-1.66,469.75
2022-01-12,140522.10,158.14,298,0.9989,8.51,2,-1.40,471.02
2022-01-13,138588.08,158.14,298,0.9989,7.13,2,-2.76,464.53
2022-01-14,138644.70,158.14,298,0.9989,7.45,1,-2.72,464.72
2022-01-18,136192.16,158.14,298,0.9988,6.06,1,-4.44,456.49
2022-01-19,134779.64,158.14,298,0.9988,6.06,1,-5.43,451.75
2022-01-20,133131.50,133131.50,0,0.0000,5.85,2,-6.58,446.75
2022-01-21,133131.50,423.56,303,0.9968,7.13,2,-6.58,437.98
2022-01-24,133695.08,423.56,303,0.9968,7.13,2,-6.19,439.84
2022-01-25,132067.97,423.56,303,0.9968,6.81,3,-7.33,434.47
2022-01-26,131314.14,131314.14,0,0.0000,5.96,3,-7.86,433.38
2022-01-27,131314.14,217.18,304,0.9983,6.81,3,-7.86,431.24
2022-01-28,134569.98,217.18,304,0.9984,8.19,1,-5.58,441.95
2022-01-31,136989.82,217.18,304,0.9984,7.55,1,-3.88,449.91
2022-02-01,137913.98,217.18,304,0.9984,8.62,1,-3.23,452.95
2022-02-02,139251.58,217.18,304,0.9984,8.62,1,-2.29,457.35
2022-02-03,135983.58,217.18,304,0.9984,8.4,1,-4.58,446.60
2022-02-04,136621.98,217.18,304,0.9984,8.62,1,-4.14,448.70
2022-02-07,136184.22,217.18,304,0.9984,8.4,1,-4.44,447.26
2022-02-08,137302.94,217.18,304,0.9984,9.47,1,-3.66,450.94
2022-02-09,139309.34,217.18,304,0.9984,9.57,1,-2.25,457.54
2022-02-10,136810.46,217.18,304,0.9984,9.26,1,-4.00,449.32
2022-02-11,134117.02,217.18,304,0.9984,7.98,2,-5.89,440.46
2022-02-14,133679.26,217.18,304,0.9984,7.98,2,-6.20,439.02
2022-02-15,135831.58,217.18,304,0.9984,9.04,1,-4.69,446.10
2022-02-16,135983.58,217.18,304,0.9984,9.26,1,-4.58,446.60
2022-02-17,133083.42,217.18,304,0.9984,7.98,2,-6.62,437.06
2022-02-18,132223.10,217.18,304,0.9984,8.19,2,-7.22,434.23
2022-02-22,130806.46,217.18,304,0.9983,7.13,2,-8.22,429.57
2022-02-23,128489.98,217.18,304,0.9983,6.28,2,-9.84,421.95
2022-02-24,130420.38,217.18,304,0.9983,7.87,2,-8.49,428.30
2022-02-25,133293.18,217.18,304,0.9984,8.72,1,-6.47,437.75
2022-02-28,132952.70,217.18,304,0.9984,7.34,2,-6.71,436.63
2022-03-01,130931.10,217.18,304,0.9983,7.34,2,-8.13,429.98
2022-03-02,133335.74,217.18,304,0.9984,8.4,1,-6.44,437.89
2022-03-03,132673.02,217.18,304,0.9984,7.34,1,-6.91,435.71
2022-03-04,131596.86,217.18,304,0.9983,7.34,2,-7.66,432.17
2022-03-07,127723.90,217.18,304,0.9983,6.28,2,-10.38,419.43
2022-03-08,126757.18,217.18,304,0.9983,6.28,2,-11.06,416.25
2022-03-09,130149.82,217.18,304,0.9983,7.34,1,-8.68,427.41
2022-03-10,129563.10,217.18,304,0.9983,7.34,1,-9.09,425.48
2022-03-11,127918.46,217.18,304,0.9983,7.34,1,-10.24,420.07
2022-03-14,126985.18,217.18,304,0.9983,6.28,1,-10.90,417.00
2022-03-15,129772.86,217.18,304,0.9983,8.19,1,-8.94,426.17
2022-03-16,132645.66,217.18,304,0.9984,8.83,1,-6.93,435.62
2022-03-17,134302.46,217.18,304,0.9984,8.83,0,-5.76,441.07
2022-03-18,135351.26,217.18,304,0.9984,9.04,0,-5.03,444.52
2022-03-21,135311.74,217.18,304,0.9984,9.04,0,-5.05,444.39
2022-03-22,136892.54,217.18,304,0.9984,9.04,0,-3.95,449.59
2022-03-23,135132.38,217.18,304,0.9984,9.04,1,-5.18,443.80
