date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-10-27,90202.09,61453.39,85,0.3187,7.87,2,-13.38,338.22
2020-10-28,89219.49,61453.39,85,0.3112,6.81,2,-14.32,326.66
2020-10-29,89501.69,61453.39,85,0.3134,7.87,1,-14.05,329.98
2020-10-30,89209.29,61453.39,85,0.3111,6.81,1,-14.33,326.54
2020-11-02,89520.39,61453.39,85,0.3135,7.87,1,-14.03,330.20
2020-11-03,90015.94,61453.39,85,0.3173,7.87,1,-13.56,336.03
2020-11-04,90654.29,61453.39,85,0.3221,9.26,1,-12.95,343.54
2020-11-05,91223.79,61453.39,85,0.3263,9.26,0,-12.40,350.24
2020-11-06,91216.99,61453.39,85,0.3263,9.47,0,-12.41,350.16
2020-11-09,91590.99,61453.39,85,0.3290,9.26,0,-12.05,354.56
2020-11-10,91546.79,61453.39,85,0.3287,9.47,0,-12.09,354.04
2020-11-11,91770.34,61453.39,85,0.3304,9.47,0,-11.87,356.67
2020-11-12,91476.24,61453.39,85,0.3282,9.26,0,-12.16,353.21
2020-11-13,91891.89,61453.39,85,0.3312,9.47,0,-11.76,358.10
2020-11-16,92271.84,61453.39,85,0.3340,9.47,0,-11.39,362.57
2020-11-17,92106.09,61453.39,85,0.3328,9.47,0,-11.55,360.62
2020-11-18,91737.19,61453.39,85,0.3301,9.47,1,-11.91,356.28
2020-11-19,91864.69,61453.39,85,0.3310,9.47,0,-11.78,357.78
2020-11-20,91656.44,61453.39,85,0.3295,9.47,1,-11.98,355.33
2020-11-23,91837.49,61453.39,85,0.3308,9.47,1,-11.81,357.46
2020-11-24,92327.09,61453.39,85,0.3344,9.47,0,-11.34,363.22
2020-11-25,92279.49,61453.39,85,0.3341,9.47,0,-11.38,362.66
2020-11-27,92365.34,61453.39,85,0.3347,9.47,0,-11.30,363.67
2020-11-30,92228.49,61453.39,85,0.3337,9.47,1,-11.43,362.06
2020-12-01,92565.09,61453.39,85,0.3361,8.94,0,-11.11,366.02
2020-12-02,92630.54,61453.39,85,0.3366,8.94,0,-11.05,366.79
2020-12-03,92622.04,61453.39,85,0.3365,8.94,0,-11.06,366.69
2020-12-04,92890.64,61453.39,85,0.3384,8.94,0,-10.80,369.85
2020-12-07,92826.04,61453.39,85,0.3380,9.47,0,-10.86,369.09
2020-12-08,92917.84,61453.39,85,0.3386,9.47,0,-10.77,370.17
2020-12-09,92635.64,61453.39,85,0.3366,9.47,1,-11.04,366.85
2020-12-10,92625.44,61453.39,85,0.3365,9.47,1,-11.05,366.73
2020-12-11,92588.89,61453.39,85,0.3363,8.94,1,-11.09,366.30
2020-12-14,92449.49,61453.39,85,0.3353,8.94,1,-11.22,364.66
2020-12-15,92868.54,61453.39,85,0.3383,8.94,1,-10.82,369.59
2020-12-16,92917.84,61453.39,85,0.3386,8.94,1,-10.77,370.17
2020-12-17,93093.79,61453.39,85,0.3399,8.94,0,-10.60,372.24
2020-12-18,92833.69,61453.39,85,0.3380,8.94,1,-10.85,369.18
2020-12-21,92721.49,61453.39,85,0.3372,8.72,2,-10.96,367.86
2020-12-22,92668.79,61453.39,85,0.3368,8.94,1,-11.01,367.24
2020-12-23,92696.84,61453.39,85,0.3370,9.47,1,-10.98,367.57
2020-12-24,92818.39,61453.39,85,0.3379,9.47,1,-10.87,369.00
2020-12-28,93087.84,61453.39,85,0.3398,9.47,1,-10.61,372.17
2020-12-29,93027.49,61453.39,85,0.3394,9.47,1,-10.67,371.46
2020-12-30,93072.54,61453.39,85,0.3397,9.47,1,-10.62,371.99
2020-12-31,93233.19,61453.39,85,0.3409,9.47,1,-10.47,373.88
2021-01-04,92800.54,61453.39,85,0.3378,9.26,2,-10.88,368.79
2021-01-05,93016.44,61453.39,85,0.3393,8.72,1,-10.68,371.33
2021-01-06,93205.14,61453.39,85,0.3407,8.72,1,-10.50,373.55
2021-01-07,93676.89,61453.39,85,0.3440,8.94,0,-10.04,379.10
2021-01-08,93860.49,61453.39,85,0.3453,8.94,0,-9.87,381.26
2021-01-11,93642.04,61453.39,85,0.3437,8.94,1,-10.08,378.69
2021-01-12,93648.84,61453.39,85,0.3438,8.94,1,-10.07,378.77
2021-01-13,93735.54,61453.39,85,0.3444,8.94,1,-9.99,379.79
2021-01-14,93622.49,61453.39,85,0.3436,8.94,1,-10.10,378.46
2021-01-15,93387.89,61453.39,85,0.3420,7.66,1,-10.32,375.70
2021-01-19,93638.64,61453.39,85,0.3437,7.66,1,-10.08,378.65
2021-01-20,94084.04,61453.39,85,0.3468,7.66,0,-9.65,383.89
2021-01-21,94113.79,61453.39,85,0.3470,7.66,0,-9.62,384.24
2021-01-22,93998.19,61453.39,85,0.3462,7.66,1,-9.73,382.88
2021-01-25,94126.54,61453.39,85,0.3471,7.66,1,-9.61,384.39
2021-01-26,94075.54,61453.39,85,0.3468,7.66,1,-9.66,383.79
2021-01-27,93278.24,61453.39,85,0.3412,6.06,2,-10.43,374.41
2021-01-28,93551.94,61453.39,85,0.3431,7.13,1,-10.16,377.63
2021-01-29,92909.34,61453.39,85,0.3386,5.0,1,-10.78,370.07
2021-02-01,93432.94,61453.39,85,0.3423,7.13,1,-10.28,376.23
2021-02-02,93885.14,61453.39,85,0.3454,7.45,1,-9.84,381.55
2021-02-03,93910.64,61453.39,85,0.3456,7.66,1,-9.82,381.85
2021-02-04,94279.54,61453.39,85,0.3482,7.66,0,-9.46,386.19
2021-02-05,94408.74,61453.39,85,0.3491,7.66,0,-9.34,387.71
2021-02-08,94646.74,61453.39,85,0.3507,7.66,0,-9.11,390.51
2021-02-09,94624.64,61453.39,85,0.3506,7.66,0,-9.13,390.25
2021-02-10,94610.19,61453.39,85,0.3505,7.66,0,-9.15,390.08
2021-02-11,94663.74,61453.39,85,0.3508,7.66,1,-9.10,390.71
2021-02-12,94827.79,61453.39,85,0.3519,7.98,0,-8.94,392.64
2021-02-16,94798.89,61453.39,85,0.3517,7.66,1,-8.97,392.30
2021-02-17,94806.54,61453.39,85,0.3518,7.66,1,-8.96,392.39
2021-02-18,94664.59,61453.39,85,0.3508,7.66,1,-9.09,390.72
2021-02-19,94605.94,61453.39,85,0.3504,7.66,1,-9.15,390.03
2021-02-22,94350.94,61453.39,85,0.3487,7.66,1,-9.40,387.03
2021-02-23,94390.89,61453.39,85,0.3489,7.66,1,-9.36,387.50
2021-02-24,94753.84,61453.39,85,0.3514,7.66,1,-9.01,391.77
2021-02-25,93951.44,61453.39,85,0.3459,7.45,2,-9.78,382.33
2021-02-26,93783.99,61453.39,85,0.3447,6.38,2,-9.94,380.36
2021-03-01,94567.69,61453.39,85,0.3502,7.66,1,-9.19,389.58
2021-03-02,94309.29,61453.39,85,0.3484,7.66,1,-9.44,386.54
2021-03-03,93874.09,61453.39,85,0.3454,6.38,1,-9.85,381.42
2021-03-04,93472.89,61453.39,85,0.3426,5.32,1,-10.24,376.70
2021-03-05,94061.94,61453.39,85,0.3467,6.6,1,-9.67,383.63
2021-03-08,93899.59,61453.39,85,0.3455,6.38,1,-9.83,381.72
2021-03-09,94362.84,61453.39,85,0.3488,7.66,1,-9.38,387.17
2021-03-10,94567.69,61453.39,85,0.3502,7.66,1,-9.19,389.58
2021-03-11,94903.44,61453.39,85,0.3525,7.66,1,-8.87,393.53
2021-03-12,94948.49,61453.39,85,0.3528,7.66,1,-8.82,394.06
2021-03-15,95148.24,61453.39,85,0.3541,7.66,0,-8.63,396.41
2021-03-16,95105.74,61453.39,85,0.3538,7.98,1,-8.67,395.91
2021-03-17,95220.49,61453.39,85,0.3546,7.98,0,-8.56,397.26
2021-03-18,94729.19,61453.39,85,0.3513,7.66,1,-9.03,391.48
2021-03-19,94559.19,61453.39,85,0.3501,8.19,1,-9.20,389.48
2021-03-22,94823.54,61453.39,85,0.3519,8.51,1,-8.94,392.59
2021-03-23,94560.89,61453.39,85,0.3501,8.19,1,-9.19,389.50
2021-03-24,94392.59,61453.39,85,0.3490,8.19,1,-9.36,387.52
2021-03-25,94577.89,61453.39,85,0.3502,8.51,1,-9.18,389.70
2021-03-26,95111.69,61453.39,85,0.3539,8.51,1,-8.67,395.98
2021-03-29,95094.69,61453.39,85,0.3538,8.19,1,-8.68,395.78
2021-03-30,95005.44,61453.39,85,0.3532,7.66,1,-8.77,394.73
2021-03-31,95141.44,61453.39,85,0.3541,8.51,1,-8.64,396.33
2021-04-01,95505.24,61453.39,85,0.3565,8.51,0,-8.29,400.61
2021-04-05,95993.99,61453.39,85,0.3598,8.51,0,-7.82,406.36
2021-04-06,95973.59,61453.39,85,0.3597,9.79,0,-7.84,406.12
2021-04-07,96013.54,61453.39,85,0.3600,9.79,0,-7.80,406.59
2021-04-08,96177.59,61453.39,85,0.3610,9.79,0,-7.64,408.52
2021-04-09,96430.04,61453.39,85,0.3627,9.79,0,-7.40,411.49
2021-04-12,96442.79,61453.39,85,0.3628,9.79,0,-7.39,411.64
2021-04-13,96546.49,61453.39,85,0.3635,8.51,0,-7.29,412.86
2021-04-14,96426.64,61453.39,85,0.3627,7.98,0,-7.40,411.45
2021-04-15,96802.34,61453.39,85,0.3652,8.51,0,-7.04,415.87
2021-04-16,96920.49,61453.39,85,0.3659,7.98,0,-6.93,417.26
2021-04-19,96746.24,61453.39,85,0.3648,7.98,0,-7.10,415.21
2021-04-20,96487.84,61453.39,85,0.3631,7.98,1,-7.34,412.17
2021-04-21,96819.34,61453.39,85,0.3653,7.98,0,-7.03,416.07
2021-04-22,96496.34,61453.39,85,0.3632,7.98,1,-7.34,412.27
2021-04-23,96876.29,61453.39,85,0.3657,7.98,1,-6.97,416.74
2021-04-26,96950.24,61453.39,85,0.3661,7.98,1,-6.90,417.61
2021-04-27,96942.59,61453.39,85,0.3661,7.98,1,-6.91,417.52
2021-04-28,96932.39,61453.39,85,0.3660,7.98,1,-6.92,417.40
2021-04-29,97158.49,61453.39,85,0.3675,7.98,0,-6.70,420.06
2021-04-30,96923.89,61453.39,85,0.3660,7.98,1,-6.93,417.30
2021-05-03,97000.39,61453.39,85,0.3665,7.98,1,-6.85,418.20
2021-05-04,96781.09,61453.39,85,0.3650,7.98,1,-7.06,415.62
2021-05-05,96792.14,61453.39,85,0.3651,7.98,1,-7.05,415.75
2021-05-06,97074.34,61453.39,85,0.3669,7.98,1,-6.78,419.07
2021-05-07,97333.59,61453.39,85,0.3686,7.98,1,-6.53,422.12
2021-05-10,96978.29,61453.39,85,0.3663,7.98,1,-6.87,417.94
2021-05-11,96661.24,61453.39,85,0.3642,6.6,1,-7.18,414.21
2021-05-12,95913.24,61453.39,85,0.3593,5.32,2,-7.90,405.41
2021-05-13,96327.19,61453.39,85,0.3620,6.6,1,-7.50,410.28
2021-05-14,96862.69,61453.39,85,0.3656,7.98,1,-6.98,416.58
2021-05-17,96772.59,61453.39,85,0.3650,7.98,1,-7.07,415.52
2021-05-18,96468.29,61453.39,85,0.3630,6.6,1,-7.36,411.94
2021-05-19,96376.49,61453.39,85,0.3624,6.6,1,-7.45,410.86
2021-05-20,96752.19,61453.39,85,0.3648,7.66,1,-7.09,415.28
2021-05-21,96723.29,61453.39,85,0.3646,7.66,1,-7.12,414.94
2021-05-24,97082.84,61453.39,85,0.3670,7.98,1,-6.77,419.17
2021-05-25,97003.79,61453.39,85,0.3665,7.98,1,-6.85,418.24
2021-05-26,97074.34,61453.39,85,0.3669,7.98,1,-6.78,419.07
2021-05-27,97093.04,61453.39,85,0.3671,7.98,1,-6.76,419.29
2021-05-28,97156.79,61453.39,85,0.3675,7.98,1,-6.70,420.04
2021-06-01,97125.34,61453.39,85,0.3673,7.98,1,-6.73,419.67
2021-06-02,97181.44,61453.39,85,0.3676,7.98,1,-6.68,420.33
2021-06-03,97048.84,61453.39,85,0.3668,8.51,1,-6.81,418.77
2021-06-04,97374.39,61453.39,85,0.3689,7.98,1,-6.49,422.60
2021-06-07,97339.54,61453.39,85,0.3687,8.51,1,-6.53,422.19
