date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-01-02,100000.00,264.91,307,0.9974,10,1,0.00,324.87
2020-01-03,99244.78,264.91,307,0.9973,10,1,-0.76,322.41
2020-01-06,99622.39,264.91,307,0.9973,10,1,-0.38,323.64
2020-01-07,99343.02,264.91,307,0.9973,9.47,1,-0.66,322.73
2020-01-08,99871.06,264.91,307,0.9973,10,1,-0.13,324.45
2020-01-09,100546.46,264.91,307,0.9974,10,1,0.00,326.65
2020-01-10,100257.88,264.91,307,0.9974,10,1,-0.29,325.71
2020-01-13,100945.56,264.91,307,0.9974,10,1,0.00,327.95
2020-01-14,100792.06,264.91,307,0.9974,10,1,-0.15,327.45
2020-01-15,101019.24,264.91,307,0.9974,10,1,0.00,328.19
2020-01-16,101857.35,264.91,307,0.9974,10,0,0.00,330.92
2020-01-17,102173.56,264.91,307,0.9974,10,0,0.00,331.95
2020-01-21,101974.01,264.91,307,0.9974,10,1,-0.20,331.30
2020-01-22,101986.29,264.91,307,0.9974,10,1,-0.18,331.34
2020-01-23,102102.95,264.91,307,0.9974,10,1,-0.07,331.72
2020-01-24,101197.30,264.91,307,0.9974,10,1,-0.96,328.77
2020-01-27,99579.41,264.91,307,0.9973,8.72,1,-2.54,323.50
2020-01-28,100620.14,264.91,307,0.9974,9.79,1,-1.52,326.89
2020-01-29,100537.25,264.91,307,0.9974,9.79,1,-1.60,326.62
2020-01-30,100862.67,264.91,307,0.9974,9.79,1,-1.28,327.68
2020-01-31,99036.02,264.91,307,0.9973,7.66,1,-3.07,321.73
2020-02-03,99769.75,264.91,307,0.9973,8.72,1,-2.35,324.12
2020-02-04,101286.33,264.91,307,0.9974,9.79,1,-0.87,329.06
2020-02-05,102452.93,264.91,307,0.9974,9.79,1,0.00,332.86
2020-02-06,102796.77,264.91,307,0.9974,10,1,0.00,333.98
2020-02-07,102250.31,264.91,307,0.9974,9.79,1,-0.53,332.20
2020-02-10,103011.67,264.91,307,0.9974,9.79,1,0.00,334.68
2020-02-11,103189.73,264.91,307,0.9974,9.79,1,0.00,335.26
2020-02-12,103852.85,264.91,307,0.9974,10,0,0.00,337.42
2020-02-13,103742.33,264.91,307,0.9974,10,1,-0.11,337.06
2020-02-14,103908.11,264.91,307,0.9975,10,1,0.00,337.60
2020-02-18,103641.02,264.91,307,0.9974,10,1,-0.26,336.73
2020-02-19,104135.29,264.91,307,0.9975,10,1,0.00,338.34
2020-02-20,103708.56,264.91,307,0.9974,9.79,1,-0.41,336.95
2020-02-21,102643.27,264.91,307,0.9974,9.26,1,-1.43,333.48
2020-02-24,98982.94,98982.94,0,0.0000,6.6,2,-4.95,322.42
2020-02-25,98982.94,98982.94,0,0.0000,7.13,3,-4.95,312.65
2020-02-26,98982.94,98982.94,0,0.0000,6.6,3,-4.95,311.50
2020-02-27,98982.94,98982.94,0,0.0000,6.28,4,-4.95,297.51
2020-02-28,98982.94,98982.94,0,0.0000,6.81,4,-4.95,296.26
2020-03-02,98982.94,24801.34,240,0.7494,7.34,1,-4.95,309.09
2020-03-03,72057.60,72057.60,0,0.0000,6.28,2,-30.80,300.24
2020-03-04,72057.60,18245.68,172,0.7468,7.34,1,-30.80,312.86
2020-03-05,52023.12,52023.12,0,0.0000,6.28,2,-50.04,302.46
2020-03-06,52023.12,52023.12,0,0.0000,6.28,3,-50.04,297.46
2020-03-09,52023.12,52023.12,0,0.0000,5.96,3,-50.04,274.23
2020-03-10,52023.12,52023.12,0,0.0000,7.02,2,-50.04,288.42
2020-03-11,52023.12,52023.12,0,0.0000,5.96,3,-50.04,274.36
2020-03-12,52023.12,52023.12,0,0.0000,5.96,3,-50.04,248.11
2020-03-13,52023.12,52023.12,0,0.0000,5.74,2,-50.04,269.32
2020-03-16,52023.12,52023.12,0,0.0000,5.74,3,-50.04,239.85
2020-03-17,52023.12,52023.12,0,0.0000,5.74,2,-50.04,252.80
2020-03-18,52023.12,52023.12,0,0.0000,5.74,2,-50.04,240.00
2020-03-19,52023.12,52023.12,0,0.0000,5.74,2,-50.04,240.51
2020-03-20,52023.12,52023.12,0,0.0000,5.74,2,-50.04,228.80
2020-03-23,52023.12,52023.12,0,0.0000,5.74,2,-50.04,222.95
2020-03-24,52023.12,52023.12,0,0.0000,4.47,2,-50.04,243.15
2020-03-25,52023.12,52023.12,0,0.0000,5.53,2,-50.04,246.79
2020-03-26,52023.12,39224.32,49,0.2460,5.53,1,-50.04,261.20
2020-03-27,51641.90,39224.32,49,0.2405,5.32,1,-50.41,253.42
2020-03-30,52045.17,39224.32,49,0.2463,6.06,1,-50.02,261.65
2020-03-31,51854.07,39224.32,49,0.2436,5.85,1,-50.21,257.75
2020-04-01,12061.35,12061.35,0,0.0000,6.91,2,-88.42,246.15
2020-04-02,12061.35,3247.30,35,0.7308,7.13,1,-88.42,251.83
2020-04-03,11933.95,3247.30,35,0.7279,7.13,1,-88.54,248.19
2020-04-06,12517.40,3247.30,35,0.7406,8.4,1,-87.98,264.86
2020-04-07,12526.85,3247.30,35,0.7408,8.62,1,-87.97,265.13
2020-04-08,12838.35,3247.30,35,0.7471,8.62,0,-87.67,274.03
2020-04-09,12984.30,3247.30,35,0.7499,8.62,0,-87.53,278.20
2020-04-13,12895.40,3247.30,35,0.7482,8.62,1,-87.62,275.66
2020-04-14,13179.95,3247.30,35,0.7536,8.62,0,-87.34,283.79
2020-04-15,12968.90,3247.30,35,0.7496,8.62,1,-87.55,277.76
2020-04-16,13015.80,3247.30,35,0.7505,8.62,1,-87.50,279.10
2020-04-17,13279.70,3247.30,35,0.7555,8.62,1,-87.25,286.64
2020-04-20,9855.65,9855.65,0,0.0000,8.62,2,-90.54,281.59
2020-04-21,9855.65,9855.65,0,0.0000,8.62,2,-90.54,273.04
2020-04-22,9855.65,87.15,35,0.9912,8.94,0,-90.54,279.10
2020-04-23,9854.95,87.15,35,0.9912,8.94,0,-90.54,279.08
2020-04-24,9991.10,87.15,35,0.9913,8.94,0,-90.41,282.97
2020-04-27,10133.90,87.15,35,0.9914,8.94,1,-90.27,287.05
2020-04-28,10087.70,87.15,35,0.9914,8.94,1,-90.31,285.73
2020-04-29,10262.35,10262.35,0,0.0000,8.94,2,-90.15,293.21
2020-04-30,10262.35,95.55,35,0.9907,8.94,1,-90.15,290.48
2020-05-01,9897.65,9897.65,0,0.0000,8.94,2,-90.50,282.79
2020-05-04,9897.65,9897.65,0,0.0000,7.98,2,-90.50,283.57
2020-05-05,9897.65,167.19,34,0.9831,8.19,0,-90.50,286.19
2020-05-06,9831.69,167.19,34,0.9830,8.19,1,-90.56,284.25
2020-05-07,9948.31,167.19,34,0.9832,7.98,0,-90.45,287.68
2020-05-08,10110.15,167.19,34,0.9835,8.3,1,-90.29,292.44
2020-05-11,10112.19,167.19,34,0.9835,8.72,1,-90.29,292.50
2020-05-12,9913.97,167.19,34,0.9831,8.4,1,-90.48,286.67
2020-05-13,9574.40,9574.40,0,0.0000,7.13,2,-90.81,281.60
2020-05-14,9574.40,170.39,33,0.9822,8.19,1,-90.81,284.97
2020-05-15,9617.63,170.39,33,0.9823,8.4,1,-90.76,286.28
2020-05-18,9905.39,170.39,33,0.9828,8.51,0,-90.49,295.00
2020-05-19,9805.40,170.39,33,0.9826,8.19,0,-90.58,291.97
2020-05-20,9969.08,170.39,33,0.9829,8.51,0,-90.43,296.93
2020-05-21,9901.43,170.39,33,0.9828,8.51,0,-90.49,294.88
2020-05-22,9919.91,170.39,33,0.9828,8.51,0,-90.47,295.44
2020-05-26,10040.03,170.39,33,0.9830,8.51,0,-90.36,299.08
2020-05-27,10186.88,170.39,33,0.9833,8.51,0,-90.22,303.53
2020-05-28,10168.40,170.39,33,0.9832,8.72,1,-90.24,302.97
2020-05-29,10212.95,170.39,33,0.9833,8.51,0,-90.19,304.32
2020-06-01,10253.54,170.39,33,0.9834,9.26,1,-90.15,305.55
2020-06-02,10337.03,170.39,33,0.9835,9.26,0,-90.07,308.08
2020-06-03,10472.33,170.39,33,0.9837,8.72,0,-89.94,312.18
2020-06-04,10445.27,170.39,33,0.9837,9.26,0,-89.97,311.36
2020-06-05,10708.61,170.39,33,0.9841,9.47,1,-89.72,319.34
2020-06-08,10835.99,170.39,33,0.9843,9.26,0,-89.59,323.20
2020-06-09,10756.46,170.39,33,0.9842,9.26,1,-89.67,320.79
2020-06-10,10697.39,170.39,33,0.9841,9.26,1,-89.73,319.00
2020-06-11,9920.13,9920.13,0,0.0000,7.87,2,-90.47,300.61
2020-06-12,9920.13,185.41,32,0.9813,8.94,1,-90.47,304.21
2020-06-15,10011.01,185.41,32,0.9815,8.94,1,-90.39,307.05
2020-06-16,10200.13,185.41,32,0.9818,8.94,0,-90.20,312.96
2020-06-17,10158.53,185.41,32,0.9817,8.94,1,-90.24,311.66
2020-06-18,10162.37,185.41,32,0.9818,8.94,1,-90.24,311.78
2020-06-19,10061.89,185.41,32,0.9816,8.94,1,-90.34,308.64
2020-06-22,10125.25,185.41,32,0.9817,8.94,1,-90.28,310.62
2020-06-23,10171.01,185.41,32,0.9818,8.94,1,-90.23,312.05
2020-06-24,9730.88,9730.88,0,0.0000,7.87,2,-90.66,304.09
2020-06-25,9730.88,2661.83,23,0.7265,7.87,1,-90.66,307.35
2020-06-26,9562.98,2661.83,23,0.7217,6.81,1,-90.82,300.05
2020-06-29,9664.41,2661.83,23,0.7246,7.87,1,-90.72,304.46
2020-06-30,9754.11,2661.83,23,0.7271,7.87,1,-90.63,308.36
2020-07-01,9803.79,2661.83,23,0.7285,9.26,1,-90.59,310.52
2020-07-02,9843.12,2661.83,23,0.7296,9.26,1,-90.55,312.23
2020-07-06,9953.98,2661.83,23,0.7326,9.26,0,-90.44,317.05
2020-07-07,9878.77,2661.83,23,0.7306,9.26,1,-90.51,313.78
2020-07-08,9933.97,2661.83,23,0.7320,9.26,0,-90.46,316.18
2020-07-09,7230.74,7230.74,0,0.0000,9.26,2,-93.06,314.38
2020-07-10,7230.74,243.76,22,0.9663,9.26,0,-93.06,317.59
2020-07-13,6926.48,6926.48,0,0.0000,8.94,2,-93.35,314.84
2020-07-14,6926.48,229.16,21,0.9669,9.26,0,-93.35,318.92
2020-07-15,6988.01,229.16,21,0.9672,9.26,0,-93.29,321.85
2020-07-16,6965.75,229.16,21,0.9671,9.26,0,-93.31,320.79
2020-07-17,6985.28,229.16,21,0.9672,9.26,0,-93.29,321.72
2020-07-20,7039.88,229.16,21,0.9674,9.47,0,-93.24,324.32
2020-07-21,7054.37,229.16,21,0.9675,9.47,0,-93.23,325.01
2020-07-22,7093.22,229.16,21,0.9677,9.47,0,-93.19,326.86
2020-07-23,7011.32,229.16,21,0.9673,9.26,1,-93.27,322.96
2020-07-24,6738.48,6738.48,0,0.0000,9.26,2,-93.53,320.88
2020-07-27,6738.48,274.08,20,0.9593,9.47,1,-93.53,323.22
2020-07-28,6423.40,6423.40,0,0.0000,9.26,2,-93.83,321.17
2020-07-29,6423.40,246.12,19,0.9617,9.47,1,-93.83,325.12
2020-07-30,6401.36,246.12,19,0.9616,9.47,1,-93.85,323.96
2020-07-31,6450.00,246.12,19,0.9618,9.47,1,-93.81,326.52
2020-08-03,6493.13,246.12,19,0.9621,9.47,0,-93.76,328.79
2020-08-04,6517.26,246.12,19,0.9622,9.47,0,-93.74,330.06
2020-08-05,6556.21,246.12,19,0.9625,9.47,0,-93.70,332.11
2020-08-06,6598.39,246.12,19,0.9627,9.47,0,-93.66,334.33
2020-08-07,6602.95,246.12,19,0.9627,9.47,0,-93.66,334.57
2020-08-10,6621.95,246.12,19,0.9628,9.47,0,-93.64,335.57
2020-08-11,6569.32,246.12,19,0.9625,9.47,1,-93.69,332.80
2020-08-12,6657.48,246.12,19,0.9630,9.47,0,-93.61,337.44
2020-08-13,6645.89,246.12,19,0.9630,9.47,0,-93.62,336.83
2020-08-14,6646.08,246.12,19,0.9630,9.47,0,-93.62,336.84
2020-08-17,6666.41,246.12,19,0.9631,9.47,0,-93.60,337.91
2020-08-18,6680.28,246.12,19,0.9632,8.94,0,-93.58,338.64
2020-08-19,6653.49,246.12,19,0.9630,8.94,1,-93.61,337.23
2020-08-20,6673.44,246.12,19,0.9631,8.94,1,-93.59,338.28
2020-08-21,6696.24,246.12,19,0.9632,9.47,1,-93.57,339.48
2020-08-24,6761.60,246.12,19,0.9636,9.47,0,-93.51,342.92
2020-08-25,6784.40,246.12,19,0.9637,9.47,0,-93.49,344.12
2020-08-26,6849.95,246.12,19,0.9641,9.47,0,-93.42,347.57
2020-08-27,6864.39,246.12,19,0.9641,9.47,0,-93.41,348.33
2020-08-28,6907.14,246.12,19,0.9644,9.47,0,-93.37,350.58
2020-08-31,6883.01,246.12,19,0.9642,9.26,1,-93.39,349.31
2020-09-01,6945.52,246.12,19,0.9646,9.26,1,-93.33,352.60
2020-09-02,7042.42,246.12,19,0.9651,9.26,1,-93.24,357.70
2020-09-03,6562.41,6562.41,0,0.0000,8.94,2,-93.70,345.39
2020-09-04,6562.41,6562.41,0,0.0000,7.87,2,-93.70,342.57
2020-09-08,6562.41,6562.41,0,0.0000,6.81,2,-93.70,333.21
2020-09-09,6562.41,6562.41,0,0.0000,8.19,2,-93.70,339.79
2020-09-10,6562.41,6562.41,0,0.0000,7.13,2,-93.70,333.89
2020-09-11,6562.41,6562.41,0,0.0000,7.13,2,-93.70,334.06
2020-09-14,6562.41,6562.41,0,0.0000,8.19,2,-93.70,338.46
2020-09-15,6562.41,6562.41,0,0.0000,8.19,2,-93.70,340.17
2020-09-16,6562.41,6562.41,0,0.0000,8.19,2,-93.70,338.82
2020-09-17,6562.41,6562.41,0,0.0000,8.19,2,-93.70,335.84
2020-09-18,6562.41,6562.41,0,0.0000,6.6,2,-93.70,330.65
2020-09-21,6562.41,6562.41,0,0.0000,6.6,3,-93.70,326.97
2020-09-22,6562.41,6562.41,0,0.0000,7.66,2,-93.70,330.30
2020-09-23,6562.41,6562.41,0,0.0000,7.13,2,-93.70,322.64
2020-09-24,6562.41,6562.41,0,0.0000,6.6,2,-93.70,323.50
2020-09-25,6562.41,1960.19,14,0.7013,7.66,1,-93.70,328.73
2020-09-28,6638.85,1960.19,14,0.7047,7.66,1,-93.62,334.19
2020-09-29,6613.37,1960.19,14,0.7036,7.66,1,-93.65,332.37
2020-09-30,6648.65,1960.19,14,0.7052,7.66,1,-93.62,334.89
2020-10-01,6678.75,1960.19,14,0.7065,8.72,1,-93.59,337.04
2020-10-02,4673.76,4673.76,0,0.0000,8.72,2,-95.51,333.84
2020-10-05,4673.76,4673.76,0,0.0000,7.45,2,-95.51,339.76
2020-10-06,4673.76,4673.76,0,0.0000,7.45,2,-95.51,334.93
2020-10-07,4673.76,4673.76,0,0.0000,7.45,2,-95.51,340.76
2020-10-08,4673.76,1235.96,10,0.7356,7.45,0,-95.51,343.78
2020-10-09,4704.46,1235.96,10,0.7373,7.45,0,-95.48,346.85
2020-10-12,4760.26,1235.96,10,0.7404,7.45,0,-95.43,352.43
2020-10-13,4737.26,1235.96,10,0.7391,7.45,0,-95.45,350.13
2020-10-14,4715.26,1235.96,10,0.7379,7.45,0,-95.47,347.93
2020-10-15,3475.00,3475.00,0,0.0000,7.98,2,-96.66,347.50
2020-10-16,3475.00,3475.00,0,0.0000,7.98,2,-96.66,347.29
2020-10-19,3475.00,3475.00,0,0.0000,9.26,2,-96.66,342.01
2020-10-20,3475.00,3475.00,0,0.0000,9.26,2,-96.66,343.38
2020-10-21,3475.00,3475.00,0,0.0000,9.26,2,-96.66,342.73
2020-10-22,3475.00,3475.00,0,0.0000,9.26,2,-96.66,344.61
2020-10-23,3475.00,17.20,10,0.9951,9.26,1,-96.66,345.78
2020-10-26,3393.90,3393.90,0,0.0000,7.87,2,-96.74,339.39
2020-10-27,3393.90,3393.90,0,0.0000,7.87,2,-96.74,338.22
2020-10-28,3393.90,3393.90,0,0.0000,6.81,2,-96.74,326.66
