date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-01-02,100000.00,264.91,307,0.9974,10,1,0.00,324.87
2020-01-03,99244.78,264.91,307,0.9973,10,1,-0.76,322.41
2020-01-06,99622.39,264.91,307,0.9973,10,1,-0.38,323.64
2020-01-07,99343.02,264.91,307,0.9973,9.47,1,-0.66,322.73
2020-01-08,99871.06,264.91,307,0.9973,10,1,-0.13,324.45
2020-01-09,100546.46,264.91,307,0.9974,10,1,0.00,326.65
2020-01-10,100257.88,264.91,307,0.9974,10,1,-0.29,325.71
2020-01-13,100945.56,264.91,307,0.9974,10,1,0.00,327.95
2020-01-14,100792.06,264.91,307,0.9974,10,1,-0.15,327.45
2020-01-15,101019.24,264.91,307,0.9974,10,1,0.00,328.19
2020-01-16,101857.35,264.91,307,0.9974,10,0,0.00,330.92
2020-01-17,102173.56,264.91,307,0.9974,10,0,0.00,331.95
2020-01-21,101974.01,264.91,307,0.9974,10,1,-0.20,331.30
2020-01-22,101986.29,264.91,307,0.9974,10,1,-0.18,331.34
2020-01-23,102102.95,264.91,307,0.9974,10,1,-0.07,331.72
2020-01-24,101197.30,264.91,307,0.9974,10,1,-0.96,328.77
2020-01-27,99579.41,264.91,307,0.9973,8.72,1,-2.54,323.50
2020-01-28,100620.14,264.91,307,0.9974,9.79,1,-1.52,326.89
2020-01-29,100537.25,264.91,307,0.9974,9.79,1,-1.60,326.62
2020-01-30,100862.67,264.91,307,0.9974,9.79,1,-1.28,327.68
2020-01-31,99036.02,264.91,307,0.9973,7.66,1,-3.07,321.73
2020-02-03,99769.75,264.91,307,0.9973,8.72,1,-2.35,324.12
2020-02-04,101286.33,264.91,307,0.9974,9.79,1,-0.87,329.06
2020-02-05,102452.93,264.91,307,0.9974,9.79,1,0.00,332.86
2020-02-06,102796.77,264.91,307,0.9974,10,1,0.00,333.98
2020-02-07,102250.31,264.91,307,0.9974,9.79,1,-0.53,332.20
2020-02-10,103011.67,264.91,307,0.9974,9.79,1,0.00,334.68
2020-02-11,103189.73,264.91,307,0.9974,9.79,1,0.00,335.26
2020-02-12,103852.85,264.91,307,0.9974,10,0,0.00,337.42
2020-02-13,103742.33,264.91,307,0.9974,10,1,-0.11,337.06
2020-02-14,103908.11,264.91,307,0.9975,10,1,0.00,337.60
2020-02-18,103641.02,264.91,307,0.9974,10,1,-0.26,336.73
2020-02-19,104135.29,264.91,307,0.9975,10,1,0.00,338.34
2020-02-20,103708.56,264.91,307,0.9974,9.79,1,-0.41,336.95
2020-02-21,102643.27,264.91,307,0.9974,9.26,1,-1.43,333.48
2020-02-24,98982.94,98982.94,0,0.0000,6.6,2,-4.95,322.42
2020-02-25,98982.94,98982.94,0,0.0000,7.13,3,-4.95,312.65
2020-02-26,98982.94,98982.94,0,0.0000,6.6,3,-4.95,311.50
2020-02-27,98982.94,98982.94,0,0.0000,6.28,4,-4.95,297.51
2020-02-28,98982.94,98982.94,0,0.0000,6.81,4,-4.95,296.26
2020-03-02,98982.94,74.14,320,0.9993,7.34,1,-4.95,309.09
2020-03-03,96076.80,96076.80,0,0.0000,6.28,2,-7.74,300.24
2020-03-04,96076.80,28.78,307,0.9997,7.34,1,-7.74,312.86
2020-03-05,92855.22,92855.22,0,0.0000,6.28,2,-10.83,302.46
2020-03-06,92855.22,92855.22,0,0.0000,6.28,3,-10.83,297.46
2020-03-09,92855.22,92855.22,0,0.0000,5.96,3,-10.83,274.23
2020-03-10,92855.22,92855.22,0,0.0000,7.02,2,-10.83,288.42
2020-03-11,92855.22,92855.22,0,0.0000,5.96,3,-10.83,274.36
2020-03-12,92855.22,92855.22,0,0.0000,5.96,3,-10.83,248.11
2020-03-13,92855.22,92855.22,0,0.0000,5.74,2,-10.83,269.32
2020-03-16,92855.22,92855.22,0,0.0000,5.74,3,-10.83,239.85
2020-03-17,92855.22,92855.22,0,0.0000,5.74,2,-10.83,252.80
2020-03-18,92855.22,92855.22,0,0.0000,5.74,2,-10.83,240.00
2020-03-19,92855.22,92855.22,0,0.0000,5.74,2,-10.83,240.51
2020-03-20,92855.22,92855.22,0,0.0000,5.74,2,-10.83,228.80
2020-03-23,92855.22,92855.22,0,0.0000,5.74,2,-10.83,222.95
2020-03-24,92855.22,92855.22,0,0.0000,4.47,2,-10.83,243.15
2020-03-25,92855.22,92855.22,0,0.0000,5.53,2,-10.83,246.79
2020-03-26,92855.22,129.22,355,0.9986,5.53,1,-10.83,261.20
2020-03-27,90093.32,129.22,355,0.9986,5.32,1,-13.48,253.42
2020-03-30,93014.97,129.22,355,0.9986,6.06,1,-10.68,261.65
2020-03-31,91630.47,129.22,355,0.9986,5.85,1,-12.01,257.75
2020-04-01,87383.25,87383.25,0,0.0000,6.91,2,-16.09,246.15
2020-04-02,87383.25,250.07,346,0.9971,7.13,1,-16.09,251.83
2020-04-03,86123.81,250.07,346,0.9971,7.13,1,-17.30,248.19
2020-04-06,91891.63,250.07,346,0.9973,8.4,1,-11.76,264.86
2020-04-07,91985.05,250.07,346,0.9973,8.62,1,-11.67,265.13
2020-04-08,95064.45,250.07,346,0.9974,8.62,0,-8.71,274.03
2020-04-09,96507.27,250.07,346,0.9974,8.62,0,-7.33,278.20
2020-04-13,95628.43,250.07,346,0.9974,8.62,1,-8.17,275.66
2020-04-14,98441.41,250.07,346,0.9975,8.62,0,-5.47,283.79
2020-04-15,96355.03,250.07,346,0.9974,8.62,1,-7.47,277.76
2020-04-16,96818.67,250.07,346,0.9974,8.62,1,-7.03,279.10
2020-04-17,99427.51,250.07,346,0.9975,8.62,1,-4.52,286.64
2020-04-20,97430.14,97430.14,0,0.0000,8.62,2,-6.44,281.59
2020-04-21,97430.14,97430.14,0,0.0000,8.62,2,-6.44,273.04
2020-04-22,97430.14,24.24,349,0.9998,8.94,0,-6.44,279.10
2020-04-23,97423.16,24.24,349,0.9998,8.94,0,-6.45,279.08
2020-04-24,98780.77,24.24,349,0.9998,8.94,0,-5.14,282.97
2020-04-27,100204.69,24.24,349,0.9998,8.94,1,-3.77,287.05
2020-04-28,99744.01,24.24,349,0.9998,8.94,1,-4.22,285.73
2020-04-29,102330.29,102330.29,0,0.0000,8.94,2,-1.73,293.21
2020-04-30,102330.29,81.33,352,0.9992,8.94,1,-1.73,290.48
2020-05-01,99542.08,99542.08,0,0.0000,8.94,2,-4.41,282.79
2020-05-04,99542.08,99542.08,0,0.0000,7.98,2,-4.41,283.57
2020-05-05,99542.08,234.15,347,0.9976,8.19,0,-4.41,286.19
2020-05-06,98868.90,234.15,347,0.9976,8.19,1,-5.06,284.25
2020-05-07,100059.11,234.15,347,0.9977,7.98,0,-3.91,287.68
2020-05-08,101710.83,234.15,347,0.9977,8.3,1,-2.33,292.44
2020-05-11,101731.65,234.15,347,0.9977,8.72,1,-2.31,292.50
2020-05-12,99708.64,234.15,347,0.9977,8.4,1,-4.25,286.67
2020-05-13,97715.20,97715.20,0,0.0000,7.13,2,-6.17,281.60
2020-05-14,97715.20,255.46,342,0.9974,8.19,1,-6.17,284.97
2020-05-15,98163.22,255.46,342,0.9974,8.4,1,-5.73,286.28
2020-05-18,101145.46,255.46,342,0.9975,8.51,0,-2.87,295.00
2020-05-19,100109.20,255.46,342,0.9974,8.19,0,-3.87,291.97
2020-05-20,101805.52,255.46,342,0.9975,8.51,0,-2.24,296.93
2020-05-21,101104.42,255.46,342,0.9975,8.51,0,-2.91,294.88
2020-05-22,101295.94,255.46,342,0.9975,8.51,0,-2.73,295.44
2020-05-26,102540.82,255.46,342,0.9975,8.51,0,-1.53,299.08
2020-05-27,104062.72,255.46,342,0.9975,8.51,0,-0.07,303.53
2020-05-28,103871.20,255.46,342,0.9975,8.72,1,-0.25,302.97
2020-05-29,104332.90,255.46,342,0.9976,8.51,0,0.00,304.32
2020-06-01,104753.56,255.46,342,0.9976,9.26,1,0.00,305.55
2020-06-02,105618.82,255.46,342,0.9976,9.26,0,0.00,308.08
2020-06-03,107021.02,255.46,342,0.9976,8.72,0,0.00,312.18
2020-06-04,106740.58,255.46,342,0.9976,9.26,0,-0.26,311.36
2020-06-05,109469.74,255.46,342,0.9977,9.47,1,0.00,319.34
2020-06-08,110789.86,255.46,342,0.9977,9.26,0,0.00,323.20
2020-06-09,109965.64,255.46,342,0.9977,9.26,1,-0.74,320.79
2020-06-10,109353.46,255.46,342,0.9977,9.26,1,-1.30,319.00
2020-06-11,102808.62,102808.62,0,0.0000,7.87,2,-7.20,300.61
2020-06-12,102808.62,289.85,337,0.9972,8.94,1,-7.20,304.21
2020-06-15,103765.70,289.85,337,0.9972,8.94,1,-6.34,307.05
2020-06-16,105757.37,289.85,337,0.9973,8.94,0,-4.54,312.96
2020-06-17,105319.27,289.85,337,0.9972,8.94,1,-4.94,311.66
2020-06-18,105359.71,289.85,337,0.9972,8.94,1,-4.90,311.78
2020-06-19,104301.53,289.85,337,0.9972,8.94,1,-5.86,308.64
2020-06-22,104968.79,289.85,337,0.9972,8.94,1,-5.25,310.62
2020-06-23,105450.70,289.85,337,0.9973,8.94,1,-4.82,312.05
2020-06-24,102478.33,102478.33,0,0.0000,7.87,2,-7.50,304.09
2020-06-25,102478.33,130.78,333,0.9987,7.87,1,-7.50,307.35
2020-06-26,100047.43,130.78,333,0.9987,6.81,1,-9.70,300.05
2020-06-29,101515.96,130.78,333,0.9987,7.87,1,-8.37,304.46
2020-06-30,102814.66,130.78,333,0.9987,7.87,1,-7.20,308.36
2020-07-01,103533.94,130.78,333,0.9987,9.26,1,-6.55,310.52
2020-07-02,104103.37,130.78,333,0.9987,9.26,1,-6.04,312.23
2020-07-06,105708.43,130.78,333,0.9988,9.26,0,-4.59,317.05
2020-07-07,104619.52,130.78,333,0.9987,9.26,1,-5.57,313.78
2020-07-08,105418.72,130.78,333,0.9988,9.26,0,-4.85,316.18
2020-07-09,104688.54,104688.54,0,0.0000,9.26,2,-5.51,314.38
2020-07-10,104688.54,201.43,329,0.9981,9.26,0,-5.51,317.59
2020-07-13,103582.36,103582.36,0,0.0000,8.94,2,-6.51,314.84
2020-07-14,103582.36,252.28,324,0.9976,9.26,0,-6.51,318.92
2020-07-15,104531.68,252.28,324,0.9976,9.26,0,-5.65,321.85
2020-07-16,104188.24,252.28,324,0.9976,9.26,0,-5.96,320.79
2020-07-17,104489.56,252.28,324,0.9976,9.26,0,-5.69,321.72
2020-07-20,105331.96,252.28,324,0.9976,9.47,0,-4.93,324.32
2020-07-21,105555.52,252.28,324,0.9976,9.47,0,-4.72,325.01
2020-07-22,106154.92,252.28,324,0.9976,9.47,0,-4.18,326.86
2020-07-23,104891.32,252.28,324,0.9976,9.26,1,-5.32,322.96
2020-07-24,103965.12,103965.12,0,0.0000,9.26,2,-6.16,320.88
2020-07-27,103965.12,211.50,321,0.9980,9.47,1,-6.16,323.22
2020-07-28,103095.57,103095.57,0,0.0000,9.26,2,-6.94,321.17
2020-07-29,103095.57,32.53,317,0.9997,9.47,1,-6.94,325.12
2020-07-30,102727.85,32.53,317,0.9997,9.47,1,-7.28,323.96
2020-07-31,103539.37,32.53,317,0.9997,9.47,1,-6.54,326.52
2020-08-03,104258.96,32.53,317,0.9997,9.47,0,-5.89,328.79
2020-08-04,104661.55,32.53,317,0.9997,9.47,0,-5.53,330.06
2020-08-05,105311.40,32.53,317,0.9997,9.47,0,-4.94,332.11
2020-08-06,106015.14,32.53,317,0.9997,9.47,0,-4.31,334.33
2020-08-07,106091.22,32.53,317,0.9997,9.47,0,-4.24,334.57
2020-08-10,106408.22,32.53,317,0.9997,9.47,0,-3.95,335.57
2020-08-11,105530.13,32.53,317,0.9997,9.47,1,-4.75,332.80
2020-08-12,107001.01,32.53,317,0.9997,9.47,0,-3.42,337.44
2020-08-13,106807.64,32.53,317,0.9997,9.47,0,-3.59,336.83
2020-08-14,106810.81,32.53,317,0.9997,9.47,0,-3.59,336.84
2020-08-17,107150.00,32.53,317,0.9997,9.47,0,-3.29,337.91
2020-08-18,107381.41,32.53,317,0.9997,8.94,0,-3.08,338.64
2020-08-19,106934.44,32.53,317,0.9997,8.94,1,-3.48,337.23
2020-08-20,107267.29,32.53,317,0.9997,8.94,1,-3.18,338.28
2020-08-21,107647.69,32.53,317,0.9997,9.47,1,-2.84,339.48
2020-08-24,108738.17,32.53,317,0.9997,9.47,0,-1.85,342.92
2020-08-25,109118.57,32.53,317,0.9997,9.47,0,-1.51,344.12
2020-08-26,110212.22,32.53,317,0.9997,9.47,0,-0.52,347.57
2020-08-27,110453.14,32.53,317,0.9997,9.47,0,-0.30,348.33
2020-08-28,111166.39,32.53,317,0.9997,9.47,0,0.00,350.58
2020-08-31,110763.80,32.53,317,0.9997,9.26,1,-0.36,349.31
2020-09-01,111806.73,32.53,317,0.9997,9.26,1,0.00,352.60
2020-09-02,113423.43,32.53,317,0.9997,9.26,1,0.00,357.70
2020-09-03,109488.63,109488.63,0,0.0000,8.94,2,-3.47,345.39
2020-09-04,109488.63,109488.63,0,0.0000,7.87,2,-3.47,342.57
2020-09-08,109488.63,109488.63,0,0.0000,6.81,2,-3.47,333.21
2020-09-09,109488.63,109488.63,0,0.0000,8.19,2,-3.47,339.79
2020-09-10,109488.63,109488.63,0,0.0000,7.13,2,-3.47,333.89
2020-09-11,109488.63,109488.63,0,0.0000,7.13,2,-3.47,334.06
2020-09-14,109488.63,109488.63,0,0.0000,8.19,2,-3.47,338.46
2020-09-15,109488.63,109488.63,0,0.0000,8.19,2,-3.47,340.17
2020-09-16,109488.63,109488.63,0,0.0000,8.19,2,-3.47,338.82
2020-09-17,109488.63,109488.63,0,0.0000,8.19,2,-3.47,335.84
2020-09-18,109488.63,109488.63,0,0.0000,6.6,2,-3.47,330.65
2020-09-21,109488.63,109488.63,0,0.0000,6.6,3,-3.47,326.97
2020-09-22,109488.63,109488.63,0,0.0000,7.66,2,-3.47,330.30
2020-09-23,109488.63,109488.63,0,0.0000,7.13,2,-3.47,322.64
2020-09-24,109488.63,109488.63,0,0.0000,6.6,2,-3.47,323.50
2020-09-25,109488.63,21.54,333,0.9998,7.66,1,-3.47,328.73
2020-09-28,111306.81,21.54,333,0.9998,7.66,1,-1.87,334.19
2020-09-29,110700.75,21.54,333,0.9998,7.66,1,-2.40,332.37
2020-09-30,111539.91,21.54,333,0.9998,7.66,1,-1.66,334.89
2020-10-01,112255.86,21.54,333,0.9998,8.72,1,-1.03,337.04
2020-10-02,111168.72,111168.72,0,0.0000,8.72,2,-1.99,333.84
2020-10-05,111168.72,111168.72,0,0.0000,7.45,2,-1.99,339.76
2020-10-06,111168.72,111168.72,0,0.0000,7.45,2,-1.99,334.93
2020-10-07,111168.72,111168.72,0,0.0000,7.45,2,-1.99,340.76
2020-10-08,111168.72,127.78,323,0.9989,7.45,0,-1.99,343.78
2020-10-09,112160.33,127.78,323,0.9989,7.45,0,-1.11,346.85
2020-10-12,113962.67,127.78,323,0.9989,7.45,0,0.00,352.43
2020-10-13,113219.77,127.78,323,0.9989,7.45,0,-0.65,350.13
2020-10-14,112509.17,127.78,323,0.9989,7.45,0,-1.28,347.93
2020-10-15,112242.50,112242.50,0,0.0000,7.98,2,-1.51,347.50
2020-10-16,112242.50,112242.50,0,0.0000,7.98,2,-1.51,347.29
2020-10-19,112242.50,112242.50,0,0.0000,9.26,2,-1.51,342.01
2020-10-20,112242.50,112242.50,0,0.0000,9.26,2,-1.51,343.38
2020-10-21,112242.50,112242.50,0,0.0000,9.26,2,-1.51,342.73
2020-10-22,112242.50,112242.50,0,0.0000,9.26,2,-1.51,344.61
2020-10-23,112242.50,209.78,324,0.9981,9.26,1,-1.51,345.78
2020-10-26,109962.36,109962.36,0,0.0000,7.87,2,-3.51,339.39
2020-10-27,109962.36,109962.36,0,0.0000,7.87,2,-3.51,338.22
2020-10-28,109962.36,109962.36,0,0.0000,6.81,2,-3.51,326.66
2020-10-29,109962.36,79.02,333,0.9993,7.87,1,-3.51,329.98
