date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-01-02,100000.00,264.91,307,0.9974,10,1,0.00,324.87
2020-01-03,99244.78,264.91,307,0.9973,10,1,-0.76,322.41
2020-01-06,99622.39,264.91,307,0.9973,10,1,-0.38,323.64
2020-01-07,99343.02,264.91,307,0.9973,9.47,1,-0.66,322.73
2020-01-08,99871.06,264.91,307,0.9973,10,1,-0.13,324.45
2020-01-09,100546.46,264.91,307,0.9974,10,1,0.00,326.65
2020-01-10,100257.88,264.91,307,0.9974,10,1,-0.29,325.71
2020-01-13,100945.56,264.91,307,0.9974,10,1,0.00,327.95
2020-01-14,100792.06,264.91,307,0.9974,10,1,-0.15,327.45
2020-01-15,101019.24,264.91,307,0.9974,10,1,0.00,328.19
2020-01-16,101857.35,264.91,307,0.9974,10,0,0.00,330.92
2020-01-17,102173.56,264.91,307,0.9974,10,0,0.00,331.95
2020-01-21,101974.01,264.91,307,0.9974,10,1,-0.20,331.30
2020-01-22,101986.29,264.91,307,0.9974,10,1,-0.18,331.34
2020-01-23,102102.95,264.91,307,0.9974,10,1,-0.07,331.72
2020-01-24,101197.30,264.91,307,0.9974,10,1,-0.96,328.77
2020-01-27,99579.41,264.91,307,0.9973,8.72,1,-2.54,323.50
2020-01-28,100620.14,264.91,307,0.9974,9.79,1,-1.52,326.89
2020-01-29,100537.25,264.91,307,0.9974,9.79,1,-1.60,326.62
2020-01-30,100862.67,264.91,307,0.9974,9.79,1,-1.28,327.68
2020-01-31,99036.02,264.91,307,0.9973,7.66,1,-3.07,321.73
2020-02-03,99769.75,264.91,307,0.9973,8.72,1,-2.35,324.12
2020-02-04,101286.33,264.91,307,0.9974,9.79,1,-0.87,329.06
2020-02-05,102452.93,264.91,307,0.9974,9.79,1,0.00,332.86
2020-02-06,102796.77,264.91,307,0.9974,10,1,0.00,333.98
2020-02-07,102250.31,264.91,307,0.9974,9.79,1,-0.53,332.20
2020-02-10,103011.67,264.91,307,0.9974,9.79,1,0.00,334.68
2020-02-11,103189.73,264.91,307,0.9974,9.79,1,0.00,335.26
2020-02-12,103852.85,264.91,307,0.9974,10,0,0.00,337.42
2020-02-13,103742.33,264.91,307,0.9974,10,1,-0.11,337.06
2020-02-14,103908.11,264.91,307,0.9975,10,1,0.00,337.60
2020-02-18,103641.02,264.91,307,0.9974,10,1,-0.26,336.73
2020-02-19,104135.29,264.91,307,0.9975,10,1,0.00,338.34
2020-02-20,103708.56,264.91,307,0.9974,9.79,1,-0.41,336.95
2020-02-21,102643.27,264.91,307,0.9974,9.26,1,-1.43,333.48
2020-02-24,98982.94,98982.94,0,0.0000,6.6,2,-4.95,322.42
2020-02-25,98982.94,98982.94,0,0.0000,7.13,3,-4.95,312.65
2020-02-26,98982.94,98982.94,0,0.0000,6.6,3,-4.95,311.50
2020-02-27,98982.94,98982.94,0,0.0000,6.28,4,-4.95,297.51
2020-02-28,98982.94,98982.94,0,0.0000,6.81,4,-4.95,296.26
2020-03-02,98982.94,74.14,320,0.9993,7.34,1,-4.95,309.09
2020-03-03,96076.80,96076.80,0,0.0000,6.28,2,-7.74,300.24
2020-03-04,96076.80,28.78,307,0.9997,7.34,1,-7.74,312.86
2020-03-05,92855.22,92855.22,0,0.0000,6.28,2,-10.83,302.46
2020-03-06,92855.22,92855.22,0,0.0000,6.28,3,-10.83,297.46
2020-03-09,92855.22,92855.22,0,0.0000,5.96,3,-10.83,274.23
2020-03-10,92855.22,92855.22,0,0.0000,7.02,2,-10.83,288.42
2020-03-11,92855.22,92855.22,0,0.0000,5.96,3,-10.83,274.36
2020-03-12,92855.22,92855.22,0,0.0000,5.96,3,-10.83,248.11
2020-03-13,92855.22,92855.22,0,0.0000,5.74,2,-10.83,269.32
2020-03-16,92855.22,92855.22,0,0.0000,5.74,3,-10.83,239.85
2020-03-17,92855.22,92855.22,0,0.0000,5.74,2,-10.83,252.80
2020-03-18,92855.22,92855.22,0,0.0000,5.74,2,-10.83,240.00
2020-03-19,92855.22,92855.22,0,0.0000,5.74,2,-10.83,240.51
2020-03-20,92855.22,92855.22,0,0.0000,5.74,2,-10.83,228.80
2020-03-23,92855.22,92855.22,0,0.0000,5.74,2,-10.83,222.95
2020-03-24,92855.22,92855.22,0,0.0000,4.47,2,-10.83,243.15
2020-03-25,92855.22,92855.22,0,0.0000,5.53,2,-10.83,246.79
2020-03-26,92855.22,92855.22,0,0.0000,5.53,1,-10.83,261.20
2020-03-27,92855.22,92855.22,0,0.0000,5.32,1,-10.83,253.42
2020-03-30,92855.22,231.12,354,0.9975,6.06,1,-10.83,261.65
2020-03-31,91243.50,91243.50,0,0.0000,5.85,1,-12.38,257.75
2020-04-01,91243.50,91243.50,0,0.0000,6.91,2,-12.38,246.15
2020-04-02,91243.50,81.04,362,0.9991,7.13,1,-12.38,251.83
2020-04-03,89925.82,81.04,362,0.9991,7.13,1,-13.65,248.19
2020-04-06,95960.36,81.04,362,0.9992,8.4,1,-7.85,264.86
2020-04-07,96058.10,81.04,362,0.9992,8.62,1,-7.76,265.13
2020-04-08,99279.90,81.04,362,0.9992,8.62,0,-4.66,274.03
2020-04-09,100789.44,81.04,362,0.9992,8.62,0,-3.21,278.20
2020-04-13,99869.96,81.04,362,0.9992,8.62,1,-4.10,275.66
2020-04-14,102813.02,81.04,362,0.9992,8.62,0,-1.27,283.79
2020-04-15,100630.16,81.04,362,0.9992,8.62,1,-3.37,277.76
2020-04-16,101115.24,81.04,362,0.9992,8.62,1,-2.90,279.10
2020-04-17,103844.72,81.04,362,0.9992,8.62,1,-0.28,286.64
2020-04-20,101935.58,101935.58,0,0.0000,8.62,2,-2.11,281.59
2020-04-21,101935.58,101935.58,0,0.0000,8.62,2,-2.11,273.04
2020-04-22,101935.58,64.08,365,0.9994,8.94,0,-2.11,279.10
2020-04-23,101928.28,64.08,365,0.9994,8.94,0,-2.12,279.08
2020-04-24,103348.13,64.08,365,0.9994,8.94,0,-0.76,282.97
2020-04-27,104837.33,64.08,365,0.9994,8.94,1,0.00,287.05
2020-04-28,104355.53,64.08,365,0.9994,8.94,1,-0.46,285.73
2020-04-29,107021.65,107021.65,0,0.0000,8.94,2,0.00,293.21
2020-04-30,107021.65,125.01,368,0.9988,8.94,1,0.00,290.48
2020-05-01,104066.72,104066.72,0,0.0000,8.94,2,-2.76,282.79
2020-05-04,104066.72,104066.72,0,0.0000,7.98,2,-2.76,283.57
2020-05-05,104066.72,179.75,363,0.9983,8.19,0,-2.76,286.19
2020-05-06,103362.50,179.75,363,0.9983,8.19,1,-3.42,284.25
2020-05-07,104607.59,179.75,363,0.9983,7.98,0,-2.26,287.68
2020-05-08,106335.47,179.75,363,0.9983,8.3,1,-0.64,292.44
2020-05-11,106357.25,179.75,363,0.9983,8.72,1,-0.62,292.50
2020-05-12,104240.96,179.75,363,0.9983,8.4,1,-2.60,286.67
2020-05-13,102220.80,102220.80,0,0.0000,7.13,2,-4.49,281.60
2020-05-14,102220.80,201.54,358,0.9980,8.19,1,-4.49,284.97
2020-05-15,102689.78,201.54,358,0.9980,8.4,1,-4.05,286.28
2020-05-18,105811.54,201.54,358,0.9981,8.51,0,-1.13,295.00
2020-05-19,104726.80,201.54,358,0.9981,8.19,0,-2.14,291.97
2020-05-20,106502.48,201.54,358,0.9981,8.51,0,-0.49,296.93
2020-05-21,105768.58,201.54,358,0.9981,8.51,0,-1.17,294.88
2020-05-22,105969.06,201.54,358,0.9981,8.51,0,-0.98,295.44
2020-05-26,107272.18,201.54,358,0.9981,8.51,0,0.00,299.08
2020-05-27,108865.28,201.54,358,0.9981,8.51,0,0.00,303.53
2020-05-28,108664.80,201.54,358,0.9981,8.72,1,-0.18,302.97
2020-05-29,109148.10,201.54,358,0.9982,8.51,0,0.00,304.32
2020-06-01,109588.44,201.54,358,0.9982,9.26,1,0.00,305.55
2020-06-02,110494.18,201.54,358,0.9982,9.26,0,0.00,308.08
2020-06-03,111961.98,201.54,358,0.9982,8.72,0,0.00,312.18
2020-06-04,111668.42,201.54,358,0.9982,9.26,0,-0.26,311.36
2020-06-05,114525.26,201.54,358,0.9982,9.47,1,0.00,319.34
2020-06-08,115907.14,201.54,358,0.9983,9.26,0,0.00,323.20
2020-06-09,115044.36,201.54,358,0.9982,9.26,1,-0.74,320.79
2020-06-10,114403.54,201.54,358,0.9982,9.26,1,-1.30,319.00
2020-06-11,107618.38,107618.38,0,0.0000,7.87,2,-7.15,300.61
2020-06-12,107618.38,232.25,353,0.9978,8.94,1,-7.15,304.21
2020-06-15,108620.90,232.25,353,0.9979,8.94,1,-6.29,307.05
2020-06-16,110707.13,232.25,353,0.9979,8.94,0,-4.49,312.96
2020-06-17,110248.23,232.25,353,0.9979,8.94,1,-4.88,311.66
2020-06-18,110290.59,232.25,353,0.9979,8.94,1,-4.85,311.78
2020-06-19,109182.17,232.25,353,0.9979,8.94,1,-5.80,308.64
2020-06-22,109881.11,232.25,353,0.9979,8.94,1,-5.20,310.62
2020-06-23,110385.90,232.25,353,0.9979,8.94,1,-4.76,312.05
2020-06-24,107343.77,107343.77,0,0.0000,7.87,2,-7.39,304.09
2020-06-25,107343.77,78.62,349,0.9993,7.87,1,-7.39,307.35
2020-06-26,104796.07,78.62,349,0.9992,6.81,1,-9.59,300.05
2020-06-29,106335.16,78.62,349,0.9993,7.87,1,-8.26,304.46
2020-06-30,107696.26,78.62,349,0.9993,7.87,1,-7.08,308.36
2020-07-01,108450.10,78.62,349,0.9993,9.26,1,-6.43,310.52
2020-07-02,109046.89,78.62,349,0.9993,9.26,1,-5.92,312.23
2020-07-06,110729.07,78.62,349,0.9993,9.26,0,-4.47,317.05
2020-07-07,109587.84,78.62,349,0.9993,9.26,1,-5.45,313.78
2020-07-08,110425.44,78.62,349,0.9993,9.26,0,-4.73,316.18
2020-07-09,109718.62,109718.62,0,0.0000,9.26,2,-5.34,314.38
2020-07-10,109718.62,150.07,345,0.9986,9.26,0,-5.34,317.59
2020-07-13,108619.80,108619.80,0,0.0000,8.94,2,-6.29,314.84
2020-07-14,108619.80,187.00,340,0.9983,9.26,0,-6.29,318.92
2020-07-15,109616.00,187.00,340,0.9983,9.26,0,-5.43,321.85
2020-07-16,109255.60,187.00,340,0.9983,9.26,0,-5.74,320.79
2020-07-17,109571.80,187.00,340,0.9983,9.26,0,-5.47,321.72
2020-07-20,110455.80,187.00,340,0.9983,9.47,0,-4.70,324.32
2020-07-21,110690.40,187.00,340,0.9983,9.47,0,-4.50,325.01
2020-07-22,111319.40,187.00,340,0.9983,9.47,0,-3.96,326.86
2020-07-23,109993.40,187.00,340,0.9983,9.26,1,-5.10,322.96
2020-07-24,109099.20,109099.20,0,0.0000,9.26,2,-5.87,320.88
2020-07-27,109099.20,174.06,337,0.9984,9.47,1,-5.87,323.22
2020-07-28,108234.29,108234.29,0,0.0000,9.26,2,-6.62,321.17
2020-07-29,108234.29,294.45,332,0.9973,9.47,1,-6.62,325.12
2020-07-30,107849.17,294.45,332,0.9973,9.47,1,-6.95,323.96
2020-07-31,108699.09,294.45,332,0.9973,9.47,1,-6.22,326.52
2020-08-03,109452.73,294.45,332,0.9973,9.47,0,-5.57,328.79
2020-08-04,109874.37,294.45,332,0.9973,9.47,0,-5.20,330.06
2020-08-05,110554.97,294.45,332,0.9973,9.47,0,-4.62,332.11
2020-08-06,111292.01,294.45,332,0.9974,9.47,0,-3.98,334.33
2020-08-07,111371.69,294.45,332,0.9974,9.47,0,-3.91,334.57
2020-08-10,111703.69,294.45,332,0.9974,9.47,0,-3.63,335.57
2020-08-11,110784.05,294.45,332,0.9973,9.47,1,-4.42,332.80
2020-08-12,112324.53,294.45,332,0.9974,9.47,0,-3.09,337.44
2020-08-13,112122.01,294.45,332,0.9974,9.47,0,-3.27,336.83
2020-08-14,112125.33,294.45,332,0.9974,9.47,0,-3.26,336.84
2020-08-17,112480.57,294.45,332,0.9974,9.47,0,-2.96,337.91
2020-08-18,112722.93,294.45,332,0.9974,8.94,0,-2.75,338.64
2020-08-19,112254.81,294.45,332,0.9974,8.94,1,-3.15,337.23
2020-08-20,112603.41,294.45,332,0.9974,8.94,1,-2.85,338.28
2020-08-21,113001.81,294.45,332,0.9974,9.47,1,-2.51,339.48
2020-08-24,114143.89,294.45,332,0.9974,9.47,0,-1.52,342.92
2020-08-25,114542.29,294.45,332,0.9974,9.47,0,-1.18,344.12
2020-08-26,115687.69,294.45,332,0.9975,9.47,0,-0.19,347.57
2020-08-27,115940.01,294.45,332,0.9975,9.47,0,0.00,348.33
2020-08-28,116687.01,294.45,332,0.9975,9.47,0,0.00,350.58
2020-08-31,116265.37,294.45,332,0.9975,9.26,1,-0.36,349.31
2020-09-01,117357.65,294.45,332,0.9975,9.26,1,0.00,352.60
2020-09-02,119050.85,294.45,332,0.9975,9.26,1,0.00,357.70
2020-09-03,114669.48,114669.48,0,0.0000,8.94,2,-3.68,345.39
2020-09-04,114669.48,114669.48,0,0.0000,7.87,2,-3.68,342.57
2020-09-08,114669.48,114669.48,0,0.0000,6.81,2,-3.68,333.21
2020-09-09,114669.48,114669.48,0,0.0000,8.19,2,-3.68,339.79
2020-09-10,114669.48,114669.48,0,0.0000,7.13,2,-3.68,333.89
2020-09-11,114669.48,114669.48,0,0.0000,7.13,2,-3.68,334.06
2020-09-14,114669.48,114669.48,0,0.0000,8.19,2,-3.68,338.46
2020-09-15,114669.48,114669.48,0,0.0000,8.19,2,-3.68,340.17
2020-09-16,114669.48,114669.48,0,0.0000,8.19,2,-3.68,338.82
2020-09-17,114669.48,114669.48,0,0.0000,8.19,2,-3.68,335.84
2020-09-18,114669.48,114669.48,0,0.0000,6.6,2,-3.68,330.65
2020-09-21,114669.48,114669.48,0,0.0000,6.6,3,-3.68,326.97
2020-09-22,114669.48,114669.48,0,0.0000,7.66,2,-3.68,330.30
2020-09-23,114669.48,114669.48,0,0.0000,7.13,2,-3.68,322.64
2020-09-24,114669.48,114669.48,0,0.0000,6.6,2,-3.68,323.50
2020-09-25,114669.48,271.44,348,0.9976,7.66,1,-3.68,328.73
2020-09-28,116569.56,271.44,348,0.9977,7.66,1,-2.08,334.19
2020-09-29,115936.20,271.44,348,0.9977,7.66,1,-2.62,332.37
2020-09-30,116813.16,271.44,348,0.9977,7.66,1,-1.88,334.89
2020-10-01,117561.36,271.44,348,0.9977,8.72,1,-1.25,337.04
2020-10-02,116176.32,116176.32,0,0.0000,8.72,2,-2.41,333.84
2020-10-05,116176.32,116176.32,0,0.0000,7.45,2,-2.41,339.76
2020-10-06,116176.32,116176.32,0,0.0000,7.45,2,-2.41,334.93
2020-10-07,116176.32,116176.32,0,0.0000,7.45,2,-2.41,340.76
2020-10-08,116176.32,322.46,337,0.9972,7.45,0,-2.41,343.78
2020-10-09,117210.91,322.46,337,0.9972,7.45,0,-1.55,346.85
2020-10-12,119091.37,322.46,337,0.9973,7.45,0,0.00,352.43
2020-10-13,118316.27,322.46,337,0.9973,7.45,0,-0.65,350.13
2020-10-14,117574.87,322.46,337,0.9973,7.45,0,-1.27,347.93
2020-10-15,117107.50,117107.50,0,0.0000,7.98,2,-1.67,347.50
2020-10-16,117107.50,117107.50,0,0.0000,7.98,2,-1.67,347.29
2020-10-19,117107.50,117107.50,0,0.0000,9.26,2,-1.67,342.01
2020-10-20,117107.50,117107.50,0,0.0000,9.26,2,-1.67,343.38
2020-10-21,117107.50,117107.50,0,0.0000,9.26,2,-1.67,342.73
2020-10-22,117107.50,117107.50,0,0.0000,9.26,2,-1.67,344.61
2020-10-23,117107.50,233.86,338,0.9980,9.26,1,-1.67,345.78
2020-10-26,114713.82,114713.82,0,0.0000,7.87,2,-3.68,339.39
2020-10-27,114713.82,114713.82,0,0.0000,7.87,2,-3.68,338.22
2020-10-28,114713.82,114713.82,0,0.0000,6.81,2,-3.68,326.66
2020-10-29,114713.82,210.76,347,0.9982,7.87,1,-3.68,329.98
