date,value,cash,shares,position_pct,regime,danger,drawdown,price
2020-10-27,91540.47,38101.71,158,0.5838,7.87,2,-12.09,338.22
2020-10-28,89713.99,38101.71,158,0.5753,6.81,2,-13.85,326.66
2020-10-29,90238.55,38101.71,158,0.5778,7.87,1,-13.34,329.98
2020-10-30,89695.03,38101.71,158,0.5752,6.81,1,-13.87,326.54
2020-11-02,90273.31,38101.71,158,0.5779,7.87,1,-13.31,330.20
2020-11-03,91194.45,38101.71,158,0.5822,7.87,1,-12.43,336.03
2020-11-04,92381.03,38101.71,158,0.5876,9.26,1,-11.29,343.54
2020-11-05,93439.63,38101.71,158,0.5922,9.26,0,-10.27,350.24
2020-11-06,93426.99,38101.71,158,0.5922,9.47,0,-10.28,350.16
2020-11-09,94122.19,38101.71,158,0.5952,9.26,0,-9.62,354.56
2020-11-10,94040.03,38101.71,158,0.5948,9.47,0,-9.69,354.04
2020-11-11,94455.57,38101.71,158,0.5966,9.47,0,-9.30,356.67
2020-11-12,93908.89,38101.71,158,0.5943,9.26,0,-9.82,353.21
2020-11-13,94681.51,38101.71,158,0.5976,9.47,0,-9.08,358.10
2020-11-16,95387.77,38101.71,158,0.6006,9.47,0,-8.40,362.57
2020-11-17,95079.67,38101.71,158,0.5993,9.47,0,-8.70,360.62
2020-11-18,94393.95,38101.71,158,0.5964,9.47,1,-9.35,356.28
2020-11-19,94630.95,38101.71,158,0.5974,9.47,0,-9.13,357.78
2020-11-20,94243.85,38101.71,158,0.5957,9.47,1,-9.50,355.33
2020-11-23,94580.39,38101.71,158,0.5972,9.47,1,-9.18,357.46
2020-11-24,95490.47,38101.71,158,0.6010,9.47,0,-8.30,363.22
2020-11-25,95401.99,38101.71,158,0.6006,9.47,0,-8.39,362.66
2020-11-27,95561.57,38101.71,158,0.6013,9.47,0,-8.23,363.67
2020-11-30,95307.19,38101.71,158,0.6002,9.47,1,-8.48,362.06
2020-12-01,95932.87,38101.71,158,0.6028,8.94,0,-7.88,366.02
2020-12-02,96054.53,38101.71,158,0.6033,8.94,0,-7.76,366.79
2020-12-03,96038.73,38101.71,158,0.6033,8.94,0,-7.78,366.69
2020-12-04,96538.01,38101.71,158,0.6053,8.94,0,-7.30,369.85
2020-12-07,96417.93,38101.71,158,0.6048,9.47,0,-7.41,369.09
2020-12-08,96588.57,38101.71,158,0.6055,9.47,0,-7.25,370.17
2020-12-09,96064.01,38101.71,158,0.6034,9.47,1,-7.75,366.85
2020-12-10,96045.05,38101.71,158,0.6033,9.47,1,-7.77,366.73
2020-12-11,95977.11,38101.71,158,0.6030,8.94,1,-7.83,366.30
2020-12-14,95717.99,38101.71,158,0.6019,8.94,1,-8.08,364.66
2020-12-15,96496.93,38101.71,158,0.6052,8.94,1,-7.34,369.59
2020-12-16,96588.57,38101.71,158,0.6055,8.94,1,-7.25,370.17
2020-12-17,96915.63,38101.71,158,0.6069,8.94,0,-6.93,372.24
2020-12-18,96432.15,38101.71,158,0.6049,8.94,1,-7.40,369.18
2020-12-21,96223.59,38101.71,158,0.6040,8.72,2,-7.60,367.86
2020-12-22,96125.63,38101.71,158,0.6036,8.94,1,-7.69,367.24
2020-12-23,96177.77,38101.71,158,0.6038,9.47,1,-7.64,367.57
2020-12-24,96403.71,38101.71,158,0.6048,9.47,1,-7.42,369.00
2020-12-28,96904.57,38101.71,158,0.6068,9.47,1,-6.94,372.17
2020-12-29,96792.39,38101.71,158,0.6064,9.47,1,-7.05,371.46
2020-12-30,96876.13,38101.71,158,0.6067,9.47,1,-6.97,371.99
2020-12-31,97174.75,38101.71,158,0.6079,9.47,1,-6.68,373.88
2021-01-04,96370.53,38101.71,158,0.6046,9.26,2,-7.46,368.79
2021-01-05,96771.85,38101.71,158,0.6063,8.72,1,-7.07,371.33
2021-01-06,97122.61,38101.71,158,0.6077,8.72,1,-6.73,373.55
2021-01-07,97999.51,38101.71,158,0.6112,8.94,0,-5.89,379.10
2021-01-08,98340.79,38101.71,158,0.6126,8.94,0,-5.56,381.26
2021-01-11,97934.73,38101.71,158,0.6109,8.94,1,-5.95,378.69
2021-01-12,97947.37,38101.71,158,0.6110,8.94,1,-5.94,378.77
2021-01-13,98108.53,38101.71,158,0.6116,8.94,1,-5.79,379.79
2021-01-14,97898.39,38101.71,158,0.6108,8.94,1,-5.99,378.46
2021-01-15,97462.31,38101.71,158,0.6091,7.66,1,-6.41,375.70
2021-01-19,97928.41,38101.71,158,0.6109,7.66,1,-5.96,378.65
2021-01-20,98756.33,38101.71,158,0.6142,7.66,0,-5.17,383.89
2021-01-21,98811.63,38101.71,158,0.6144,7.66,0,-5.11,384.24
2021-01-22,98596.75,38101.71,158,0.6136,7.66,1,-5.32,382.88
2021-01-25,98835.33,38101.71,158,0.6145,7.66,1,-5.09,384.39
2021-01-26,98740.53,38101.71,158,0.6141,7.66,1,-5.18,383.79
2021-01-27,97258.49,38101.71,158,0.6082,6.06,2,-6.60,374.41
2021-01-28,97767.25,38101.71,158,0.6103,7.13,1,-6.12,377.63
2021-01-29,96572.77,38101.71,158,0.6055,5.0,1,-7.26,370.07
2021-02-01,97546.05,38101.71,158,0.6094,7.13,1,-6.33,376.23
2021-02-02,98386.61,38101.71,158,0.6127,7.45,1,-5.52,381.55
2021-02-03,98434.01,38101.71,158,0.6129,7.66,1,-5.47,381.85
2021-02-04,99119.73,38101.71,158,0.6156,7.66,0,-4.82,386.19
2021-02-05,99359.89,38101.71,158,0.6165,7.66,0,-4.59,387.71
2021-02-08,99802.29,38101.71,158,0.6182,7.66,0,-4.16,390.51
2021-02-09,99761.21,38101.71,158,0.6181,7.66,0,-4.20,390.25
2021-02-10,99734.35,38101.71,158,0.6180,7.66,0,-4.23,390.08
2021-02-11,99833.89,38101.71,158,0.6183,7.66,1,-4.13,390.71
2021-02-12,100138.83,38101.71,158,0.6195,7.98,0,-3.84,392.64
2021-02-16,100085.11,38101.71,158,0.6193,7.66,1,-3.89,392.30
2021-02-17,100099.33,38101.71,158,0.6194,7.66,1,-3.88,392.39
2021-02-18,99835.47,38101.71,158,0.6184,7.66,1,-4.13,390.72
2021-02-19,99726.45,38101.71,158,0.6179,7.66,1,-4.23,390.03
2021-02-22,99252.45,38101.71,158,0.6161,7.66,1,-4.69,387.03
2021-02-23,99326.71,38101.71,158,0.6164,7.66,1,-4.62,387.50
2021-02-24,100001.37,38101.71,158,0.6190,7.66,1,-3.97,391.77
2021-02-25,98509.85,38101.71,158,0.6132,7.45,2,-5.40,382.33
2021-02-26,98198.59,38101.71,158,0.6120,6.38,2,-5.70,380.36
2021-03-01,99655.35,38101.71,158,0.6177,7.66,1,-4.30,389.58
2021-03-02,99175.03,38101.71,158,0.6158,7.66,1,-4.76,386.54
2021-03-03,98366.07,38101.71,158,0.6127,6.38,1,-5.54,381.42
2021-03-04,97620.31,38101.71,158,0.6097,5.32,1,-6.26,376.70
2021-03-05,98715.25,38101.71,158,0.6140,6.6,1,-5.20,383.63
2021-03-08,98413.47,38101.71,158,0.6128,6.38,1,-5.49,381.72
2021-03-09,99274.57,38101.71,158,0.6162,7.66,1,-4.67,387.17
2021-03-10,99655.35,38101.71,158,0.6177,7.66,1,-4.30,389.58
2021-03-11,100279.45,38101.71,158,0.6200,7.66,1,-3.70,393.53
2021-03-12,100363.19,38101.71,158,0.6204,7.66,1,-3.62,394.06
2021-03-15,100734.49,38101.71,158,0.6218,7.66,0,-3.27,396.41
2021-03-16,100655.49,38101.71,158,0.6215,7.98,1,-3.34,395.91
2021-03-17,100868.79,38101.71,158,0.6223,7.98,0,-3.14,397.26
2021-03-18,99955.55,38101.71,158,0.6188,7.66,1,-4.01,391.48
2021-03-19,99639.55,38101.71,158,0.6176,8.19,1,-4.32,389.48
2021-03-22,100130.93,38101.71,158,0.6195,8.51,1,-3.85,392.59
2021-03-23,99642.71,38101.71,158,0.6176,8.19,1,-4.31,389.50
2021-03-24,99329.87,38101.71,158,0.6164,8.19,1,-4.61,387.52
2021-03-25,99674.31,38101.71,158,0.6177,8.51,1,-4.28,389.70
2021-03-26,100666.55,38101.71,158,0.6215,8.51,1,-3.33,395.98
2021-03-29,100634.95,38101.71,158,0.6214,8.19,1,-3.36,395.78
2021-03-30,100469.05,38101.71,158,0.6208,7.66,1,-3.52,394.73
2021-03-31,100721.85,38101.71,158,0.6217,8.51,1,-3.28,396.33
2021-04-01,101398.09,38101.71,158,0.6242,8.51,0,-2.63,400.61
2021-04-05,102306.59,38101.71,158,0.6276,8.51,0,-1.76,406.36
2021-04-06,102268.67,38101.71,158,0.6274,9.79,0,-1.79,406.12
2021-04-07,102342.93,38101.71,158,0.6277,9.79,0,-1.72,406.59
2021-04-08,102647.87,38101.71,158,0.6288,9.79,0,-1.43,408.52
2021-04-09,103117.13,38101.71,158,0.6305,9.79,0,-0.98,411.49
2021-04-12,103140.83,38101.71,158,0.6306,9.79,0,-0.95,411.64
2021-04-13,103333.59,38101.71,158,0.6313,8.51,0,-0.77,412.86
2021-04-14,103110.81,38101.71,158,0.6305,7.98,0,-0.98,411.45
2021-04-15,103809.17,38101.71,158,0.6330,8.51,0,-0.31,415.87
2021-04-16,104028.79,38101.71,158,0.6337,7.98,0,-0.10,417.26
2021-04-19,103704.89,38101.71,158,0.6326,7.98,0,-0.41,415.21
2021-04-20,103224.57,38101.71,158,0.6309,7.98,1,-0.87,412.17
2021-04-21,103840.77,38101.71,158,0.6331,7.98,0,-0.28,416.07
2021-04-22,103240.37,38101.71,158,0.6309,7.98,1,-0.86,412.27
2021-04-23,103946.63,38101.71,158,0.6334,7.98,1,-0.18,416.74
2021-04-26,104084.09,38101.71,158,0.6339,7.98,1,-0.05,417.61
2021-04-27,104069.87,38101.71,158,0.6339,7.98,1,-0.06,417.52
2021-04-28,104050.91,38101.71,158,0.6338,7.98,1,-0.08,417.40
2021-04-29,104471.19,38101.71,158,0.6353,7.98,0,0.00,420.06
2021-04-30,104035.11,38101.71,158,0.6338,7.98,1,-0.42,417.30
2021-05-03,104177.31,38101.71,158,0.6343,7.98,1,-0.28,418.20
2021-05-04,103769.67,38101.71,158,0.6328,7.98,1,-0.67,415.62
2021-05-05,103790.21,38101.71,158,0.6329,7.98,1,-0.65,415.75
2021-05-06,104314.77,38101.71,158,0.6347,7.98,1,-0.15,419.07
2021-05-07,104796.67,38101.71,158,0.6364,7.98,1,0.00,422.12
2021-05-10,104136.23,38101.71,158,0.6341,7.98,1,-0.63,417.94
2021-05-11,103546.89,38101.71,158,0.6320,6.6,1,-1.19,414.21
2021-05-12,102156.49,38101.71,158,0.6270,5.32,2,-2.52,405.41
2021-05-13,102925.95,38101.71,158,0.6298,6.6,1,-1.79,410.28
2021-05-14,103921.35,38101.71,158,0.6334,7.98,1,-0.84,416.58
2021-05-17,103753.87,38101.71,158,0.6328,7.98,1,-1.00,415.52
2021-05-18,103188.23,38101.71,158,0.6308,6.6,1,-1.53,411.94
2021-05-19,103017.59,38101.71,158,0.6301,6.6,1,-1.70,410.86
2021-05-20,103715.95,38101.71,158,0.6326,7.66,1,-1.03,415.28
2021-05-21,103662.23,38101.71,158,0.6324,7.66,1,-1.08,414.94
2021-05-24,104330.57,38101.71,158,0.6348,7.98,1,-0.44,419.17
2021-05-25,104183.63,38101.71,158,0.6343,7.98,1,-0.58,418.24
2021-05-26,104314.77,38101.71,158,0.6347,7.98,1,-0.46,419.07
2021-05-27,104349.53,38101.71,158,0.6349,7.98,1,-0.43,419.29
2021-05-28,104468.03,38101.71,158,0.6353,7.98,1,-0.31,420.04
2021-06-01,104409.57,38101.71,158,0.6351,7.98,1,-0.37,419.67
2021-06-02,104513.85,38101.71,158,0.6354,7.98,1,-0.27,420.33
2021-06-03,104267.37,38101.71,158,0.6346,8.51,1,-0.51,418.77
2021-06-04,104872.51,38101.71,158,0.6367,7.98,1,0.00,422.60
2021-06-07,104807.73,38101.71,158,0.6365,8.51,1,-0.06,422.19
