date,close,log_ret,ema5_slope,ema20_slope,ema50_slope,pos_ema5,pos_ema20,pos_ema50,golden_cross,rv,atr_pct,atr,obv_chg,vol_chg,obv_momentum,ad_ratio,market_breadth,vix_proxy,momentum,vol_percentile
2020-01-31,294.0187072753906,-0.018324588093793892,0.012376078701114766,0.009878886935308822,0.0,-0.0116416470995939,-0.015727705085623378,-0.013582861331759353,0,0.12035353371263421,0.10233463153260969,30.08829607282366,0.0,0.0,-1,0.4,-0.016356625792914505,0.12035353371263421,-0.02164561384450714,1.0
2020-02-03,296.20281982421875,0.007401026286326662,0.012376078701114766,0.009878886935308822,0.0,-0.0028705442997804136,-0.007620635454098943,-0.006011449343978311,0,0.12037079421800136,0.10223188316769137,30.2813720703125,0.0,0.0,-1,0.6,-0.009308629844667167,0.12037079421800136,0.0019148808174396237,1.0
2020-02-04,300.7172546386719,0.015126048130955638,0.012376078701114766,0.009878886935308822,0.0,0.008184192847701669,0.006784705161295227,0.00877645952408325,0,0.13102303898027634,0.10136298276902854,30.481597900390625,0.0,0.0,-1,0.6,0.004958090214064354,0.13102303898027634,0.006616282234954696,1.0
2020-02-05,304.19000244140625,0.011482044280822556,0.012376078701114766,0.009878886935308822,0.0,0.01313116424187922,0.016628660261589785,0.019609299786119683,1,0.13549881132548636,0.10050049383772244,30.571245465959823,0.0,0.0,-1,0.8,0.01499349047474481,0.13549881132548636,0.018924499188287314,1.0
2020-02-06,305.2135314941406,0.003359120707925989,0.012376078701114766,0.009878886935308822,0.0,0.010966283100855404,0.018105344386082273,0.02211653509136784,1,0.13495367060653332,0.09994869348914504,30.505693708147323,0.0,0.0,-1,0.8,0.01693110510947424,0.13495367060653332,0.019043651312236953,0.9959767859686715
2020-02-07,303.5869140625,-0.005343692877310957,0.012376078701114766,0.009878886935308822,0.0,0.003712029737787999,0.011458012930397351,0.016005068024226913,1,0.13547348360808817,0.10099481224729624,30.66070338657924,0.0,0.0,-1,0.8,0.01065745036231141,0.13547348360808817,0.03202454652871989,0.9998130779366223
2020-02-10,305.8531799316406,0.007437240632952147,0.012376078701114766,0.009878886935308822,0.0,0.007442008501404948,0.017167099511962068,0.022643485035011734,1,0.13665781414745995,0.09994781013123846,30.56935555594308,0.0,0.0,-1,0.8,0.016814568241490423,0.13665781414745995,0.03206076087534537,1.0
2020-02-11,306.3833312988281,0.0017318519557996126,0.012376078701114766,0.009878886935308822,0.0,0.0061068034347162604,0.017096508709594872,0.023436153092685326,1,0.13512700490090865,0.09964612453521438,30.529911586216517,0.0,0.0,-1,0.8,0.017447227704845157,0.13512700490090865,0.018666564700189348,0.9887982311432298
2020-02-12,308.35711669921875,0.0064215464898547125,0.012376078701114766,0.009878886935308822,0.0,0.008357168045670932,0.021348502100166117,0.028817784797493157,1,0.13601875301313515,0.099064994203954,30.547395978655135,0.0,0.0,-1,0.8,0.022455036005955595,0.13601875301313515,0.013606066909221504,0.9953236400105506
2020-02-13,308.0282287597656,-0.0010671505190273933,0.012376078701114766,0.009878886935308822,0.0,0.004842694447301983,0.01829440991021685,0.02660446872448637,1,0.13628475512799662,0.09868473932397509,30.39768545968192,0.0,0.0,-1,0.6,0.019993747737884687,0.13628475512799662,0.009179795682268121,0.9972701230310856
2020-02-14,308.5216979980469,0.0016007441481535878,0.012376078701114766,0.009878886935308822,0.0,0.00429242014549235,0.01799390728773097,0.02711127323805015,1,0.13380652905857324,0.09683784384921852,29.876576014927455,0.0,0.0,-1,0.8,0.02059625170263319,0.13380652905857324,0.016124232707732666,0.9791355868914305
2020-02-18,307.7266845703125,-0.002580173486125048,0.012376078701114766,0.009878886935308822,0.0,0.0011356957531743293,0.013886488508882494,0.023482640133459475,1,0.13414058406870022,0.09756142498905325,30.022253853934153,0.0,0.0,-1,0.6,0.01723135637035842,0.13414058406870022,0.0061068185886554716,0.9815800501825419
2020-02-19,309.1979675292969,0.004769742117882281,0.012376078701114766,0.009878886935308822,0.0,0.003940395392146558,0.016919637145035898,0.027232958554314145,1,0.13448726914535233,0.09718747169858422,30.05016871861049,0.0,0.0,-1,0.6,0.02100917190163202,0.13448726914535233,0.00914470875073814,0.9841169345811027
2020-02-20,307.927734375,-0.004116616579765697,0.012376078701114766,0.009878886935308822,0.0,-0.0001226390473370481,0.01151447935224217,0.022090522726817666,1,0.13571171381704258,0.09804729867910998,30.191482543945312,0.0,0.0,-1,0.4,0.015954742170435892,0.13571171381704258,-0.0013934543188822701,0.99307686621274
2020-02-21,304.75653076171875,-0.010351928760576001,0.012376078701114766,0.009878886935308822,0.0,-0.006970817093185699,0.0009927504394982478,0.011105944719850285,1,0.14138575457368838,0.09906571791151365,30.190924508231028,0.0,0.0,-1,0.4,0.005225181645427055,0.14138575457368838,-0.010678232560430878,1.0
2020-02-24,294.6491394042969,-0.033727907489842224,0.012376078701114766,0.009878886935308822,0.0,-0.026962033743509722,-0.029228082225933927,-0.021567297135480966,0,0.18380902134045596,0.10493512204760091,30.919043404715403,0.0,0.0,-1,0.2,-0.027182519409054168,0.18380902134045596,-0.04600688419842669,1.0
2020-02-25,285.72076416015625,-0.030770305750445814,0.012376078701114766,0.009878886935308822,0.0,-0.03835280118791989,-0.053356990473644166,-0.04930606759097117,0,0.205816809418985,0.1122946186854687,32.08490426199777,0.0,0.0,-1,0.2,-0.055113931888418906,0.205816809418985,-0.07419701646274746,1.0
2020-02-26,284.6697692871094,-0.003685180594129811,0.012376078701114766,0.009878886935308822,0.0,-0.028322222423401884,-0.05170576746280467,-0.05083765914551774,0,0.20082051806022627,0.11521523395126732,32.79829406738281,0.0,0.0,-1,0.0,-0.05639517976548484,0.20082051806022627,-0.08265193917475955,0.9757245709285693
2020-02-27,271.8848571777344,-0.045951146724319436,0.012376078701114766,0.009878886935308822,0.0,-0.049153462178093285,-0.08608760395847657,-0.09013088123283292,0,0.25315706245370606,0.12526081411109663,34.0565185546875,0.0,0.0,-1,0.0,-0.09478264059067988,0.25315706245370606,-0.12448646931931329,1.0
2020-02-28,270.7424011230469,-0.004210838011895035,0.012376078701114766,0.009878886935308822,0.0,-0.03607165969622553,-0.08206615312779049,-0.09060348789290107,0,0.251446089856276,0.12848422016129238,34.78612627301897,0.0,0.0,-1,0.0,-0.09425690018425373,0.251446089856276,-0.11834537857063232,0.9932414581649566
2020-03-02,282.46728515625,0.042394919664102915,0.012376078701114766,0.009878886935308822,0.0,0.0037746130092330076,-0.03843874971129837,-0.04931117214288869,0,0.2971237941374416,0.12203348676110676,34.470467703683035,0.0,0.0,-1,0.2,-0.05320299925701798,0.2971237941374416,-0.04222255141668718,1.0
2020-03-03,274.3796081542969,-0.02905016034007879,0.012376078701114766,0.009878886935308822,0.0,-0.01678348635153982,-0.060064906574581446,-0.07375165190475894,0,0.30972589710069554,0.12718045575611128,34.89572361537388,0.0,0.0,-1,0.2,-0.07693588500321351,0.30972589710069554,-0.04050240600632016,1.0
2020-03-04,285.9125671386719,0.041173475991960196,0.012376078701114766,0.009878886935308822,0.0,0.01622982771057029,-0.018635447306898263,-0.03349908548341854,0,0.34289067531924544,0.1217764508851526,34.817417689732146,0.0,0.0,-1,0.4,-0.035735568011100276,0.34289067531924544,0.004356250579769849,1.0
2020-03-05,276.4084167480469,-0.03380651201431828,0.012376078701114766,0.009878886935308822,0.0,-0.01176961181227714,-0.04660327605450826,-0.06321607046495498,0,0.3557963197118446,0.12779062790261567,35.32240513392857,0.0,0.0,-1,0.4,-0.06340135691700005,0.3557963197118446,0.016500885289771006,1.0
2020-03-06,271.83905029296875,-0.016669378468916918,0.012376078701114766,0.009878886935308822,0.0,-0.018914713280510226,-0.05676177723603806,-0.07584998327255227,0,0.3568145588197793,0.1317865755861308,35.824737548828125,0.0,0.0,-1,0.4,-0.07364649230662769,0.3568145588197793,0.004042344832749123,1.0
2020-03-09,250.60997009277344,-0.08131233773423219,0.012376078701114766,0.009878886935308822,0.0,-0.06578270276303938,-0.11948620840430675,-0.14304644011931528,0,0.44624506526903746,0.1481280219046681,37.122359139578684,0.0,0.0,-1,0.2,-0.1382104335748113,0.44624506526903746,-0.11966491256558598,1.0
2020-03-10,263.5777282714844,0.050450481876576525,0.012376078701114766,0.009878886935308822,0.0,-0.011695887715954997,-0.06735804078911797,-0.09520133571976036,0,0.49180534040554397,0.13898034524675473,36.63212367466518,0.0,0.0,-1,0.4,-0.0869807906322726,0.49180534040554397,-0.040164270348930664,1.0
2020-03-11,250.7287139892578,-0.04997677457061922,0.012376078701114766,0.009878886935308822,0.0,-0.04072901488986704,-0.10318662537311715,-0.13458103240973954,0,0.5128202719378547,0.14799397723681482,37.106339590890066,0.0,0.0,-1,0.2,-0.12303583098944507,0.5128202719378547,-0.13131452091151008,1.0
2020-03-12,226.7396697998047,-0.10056900356949239,0.012376078701114766,0.009878886935308822,0.0,-0.09242190176823974,-0.17412625673309215,-0.21065296254275875,0,0.6004540592557944,0.17036706315549718,38.62897164481027,0.0,0.0,-1,0.2,-0.19545774521239903,0.6004540592557944,-0.1980770124666842,1.0
2020-03-13,246.12283325195312,0.08202820318061832,0.012376078701114766,0.009878886935308822,0.0,-0.009940021729820808,-0.09459841282369351,-0.1383365370898876,0,0.6921551461049056,0.15132545011138743,37.24464852469308,0.0,0.0,-1,0.4,-0.11698214533746377,0.6921551461049056,-0.09937943081714895,1.0
2020-03-16,219.1911163330078,-0.11588670689973757,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.08208714071292764,-0.17851887321655746,-0.22555827693968913,0,0.7829754132549022,0.17136863071691266,37.56248147147043,0.0,0.0,-1,0.4,-0.2007984899845446,0.7829754132549022,-0.13395379998265433,1.0
2020-03-17,231.0257568359375,0.05258517918530181,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.021922274920899654,-0.12295867215634704,-0.1778200084484612,0,0.8201410001196263,0.15824109478528972,36.55776868547712,0.0,0.0,-1,0.4,-0.14570198468323153,0.8201410001196263,-0.13181910267392905,1.0
2020-03-18,219.32823181152344,-0.05195982259128318,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.048792173690883296,-0.15387906045791297,-0.21267382122026102,0,0.8273047222802872,0.16362476161446982,35.88752964564732,0.0,0.0,-1,0.4,-0.1752534711918557,0.8273047222802872,-0.133802150694593,1.0
2020-03-19,219.79429626464844,0.002122708803703688,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.03167440805634683,-0.13961940698569528,-0.2044177040458059,0,0.8289053811318335,0.15929944036127555,35.01310838971819,0.0,0.0,-1,0.6,-0.15957461208464666,0.8289053811318335,-0.031110438321396927,1.0
2020-03-20,210.3224334716797,-0.044050341288146555,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.05016314575950741,-0.16260492342008806,-0.2315089386293009,0,0.8340120810631461,0.17100393708479258,35.96596418108259,0.0,0.0,-1,0.4,-0.18100568428535138,0.8340120810631461,-0.1571889827901618,1.0
2020-03-23,204.94485473632812,-0.025900809019098858,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.05089558664141911,-0.16946019888079347,-0.24370895801674264,0,0.8325835918330718,0.17714460317461336,36.30487496512277,0.0,0.0,-1,0.4,-0.187759846804762,0.8325835918330718,-0.06720308490952309,0.9982872079883384
2020-03-24,223.51356506347656,0.08673116434287209,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.023127135793565932,-0.08600972348928838,-0.16948066969202827,0,0.9098513391669516,0.16239762810132158,36.298072814941406,0.0,0.0,-1,0.4,-0.1031121346460788,0.9098513391669516,-0.03305709975195281,1.0
2020-03-25,226.85963439941406,0.01485936955219902,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.025304846393594448,-0.06589259917216464,-0.1518238453893172,0,0.9145431374147016,0.15387797048082663,34.908700125558035,0.0,0.0,-1,0.6,-0.079003096769503,0.9145431374147016,0.033762092391529386,1.0
2020-03-26,240.1059112548828,0.05674864733384499,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.055213864291883366,-0.010280435218034685,-0.09868321615880457,0,0.9354261956718067,0.14109286100385465,33.87722996303013,0.0,0.0,-1,0.6,-0.01889746939316365,0.9354261956718067,0.08838803092167069,1.0
2020-03-27,232.9541473388672,-0.03023848123191275,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.015730888200836967,-0.036110157099678325,-0.12120364152709252,0,0.939241306122536,0.13980587916936535,32.568359375,0.0,0.0,-1,0.6,-0.040714419697276176,0.939241306122536,0.1021998909779045,1.0
2020-03-30,240.51953125,0.03195965560449743,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.03195941258900602,-0.004351196334487116,-0.08935480604904292,0,0.9325933851661536,0.13472112116862117,32.40306091308594,0.0,0.0,-1,0.8,-0.0009319886121700301,0.9325933851661536,0.16006035560150078,0.9929220308848778
2020-03-31,236.9344940185547,-0.015017590882644427,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.010991035380372842,-0.017395741203343383,-0.09929270771345051,0,0.9297258448300515,0.1330527718347787,31.524791172572545,0.0,0.0,-1,0.6,-0.0081095941317497,0.9297258448300515,0.05831160037598426,0.9898689918869017
2020-04-01,226.27130126953125,-0.04604897897831517,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.023273327150912192,-0.05607840154405366,-0.13508612917565727,0,0.9208750978229255,0.13359608156252392,30.228959219796316,0.0,0.0,-1,0.4,-0.04077450746217344,0.9208750978229255,-0.0025967481545299265,0.9804456978415573
2020-04-02,231.4925537109375,0.022812980207484124,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.0004902382483323858,-0.03113252282910412,-0.11111491834840594,0,0.9247691814043035,0.1319365315271645,30.54232461111886,0.0,0.0,-1,0.4,-0.009207332088377033,0.9247691814043035,-0.036532415280890795,0.9845916862643344
2020-04-03,228.14657592773438,-0.014559408339737345,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.0100078862427056,-0.041014064475320675,-0.11968333200833624,0,0.9245633638916093,0.125181762464623,28.559790475027903,0.0,0.0,-1,0.4,-0.01431176861447372,0.9245633638916093,-0.02085334238871539,0.9843725545977939
2020-04-06,243.4702606201172,0.0650065028129454,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.03696132777051363,0.021121784590349073,-0.05831976336955154,0,0.9181395560318956,0.11558649939009742,28.14187513078962,0.0,0.0,-1,0.4,0.05351779941395134,0.9181395560318956,0.012193504819732581,0.9775331962584198
2020-04-07,243.71852111816406,0.0010191553206491122,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.02502860910836226,0.020009998843406245,-0.05523440534536829,0,0.8976194231235526,0.11149453046717005,27.173282078334264,0.0,0.0,-1,0.6,0.059142788748413194,0.8976194231235526,0.02823025102302612,0.955685634003033
2020-04-08,251.89967346191406,0.03301692964960434,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.038854737760618034,0.048830799874748546,-0.022618970249908422,0,0.8894418772164541,0.10632934317704239,26.784326825823104,0.0,0.0,-1,0.8,0.09441767431026442,0.8894418772164541,0.10729615965094563,0.9469790898446869
2020-04-09,255.7330780029297,0.01510334941888214,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.03579052206282873,0.05826171849220858,-0.007443731358383667,0,0.8064732816169226,0.10096837093099997,25.82095227922712,0.0,0.0,-1,0.8,0.10411841030272138,0.8064732816169226,0.09958652886234365,0.8586433287802058
2020-04-13,253.3981475830078,-0.00917227886443861,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.017402841686544615,0.0437683279285845,-0.015869083003708883,0,0.7558516573468145,0.09859415012181588,24.983575003487722,0.0,0.0,-1,0.8,0.09232189060729458,0.7558516573468145,0.10497365833764238,0.8047470361660223
2020-04-14,260.87158203125,0.029066305759104516,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.031114271415323122,0.06697629590710605,0.012633316691576527,0,0.6203725137798539,0.09392326874936421,24.50191170828683,0.0,0.0,-1,0.8,0.11452514672053091,0.6203725137798539,0.0690334612838015,0.6605038659776729
2020-04-15,255.3285369873047,-0.021477167119837937,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.006117878272409748,0.03991704238203017,-0.00853790315486382,0,0.6064382637348469,0.09941193337825849,25.382703508649552,0.0,0.0,-1,0.6,0.08520970435386156,0.6064382637348469,0.04653713884331445,0.6456682215546953
2020-04-16,256.56024169921875,0.004812401210189776,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.007287608483654905,0.040480977040927485,-0.0036083634919047806,0,0.5679766707314187,0.10037944383565751,25.753374372209823,0.0,0.0,-1,0.6,0.08188459821529272,0.5679766707314187,0.018332610403899885,0.6047185819331065
2020-04-17,263.4914245605469,0.026657325628248074,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.022738702380564323,0.061655235614880746,0.0223753941533371,0,0.5713679551280241,0.09665295655592984,25.467225211007253,0.0,0.0,-1,0.6,0.10096904638311906,0.5713679551280241,0.02988658661326582,0.6083292455341416
2020-04-20,258.8490905761719,-0.017775593071434947,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.0031414183115964435,0.03870159544397293,0.004190832586986113,0,0.546021048276681,0.10055947433582892,26.029728480747767,0.0,0.0,-1,0.6,0.07071648849848466,0.546021048276681,0.021283272406269482,0.5813426695753152
2020-04-21,250.98971557617188,-0.030833265525740394,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.018378501732278178,0.0064770594744907005,-0.025293927353028572,0,0.5506292149078901,0.10664096397629279,26.765785217285156,0.0,0.0,-1,0.4,0.02841287786659561,0.5506292149078901,-0.03861629887857543,0.5862489344522647
2020-04-22,256.56024169921875,0.021951532968927268,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.002269316795115306,0.025999412687344087,-0.0035180001670539213,0,0.473755766140945,0.10122451259003175,25.97018541608538,0.0,0.0,-1,0.6,0.04416836379367298,0.473755766140945,0.004812401210189776,0.5044026099072964
2020-04-23,256.54193115234375,-7.137193273187847e-05,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.0014641176941806516,0.023399250491734507,-0.0034488541565673666,0,0.47339084000176046,0.10075579711132678,25.848086765834264,0.0,0.0,-1,0.4,0.03782520838093059,0.47339084000176046,-7.137193273187847e-05,0.5040140770171798
2020-04-24,260.11767578125,0.013842002253518615,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.010229259657058513,0.03395483143541277,0.01002775161381156,0,0.4355500936352755,0.09917547717247281,25.79729461669922,0.0,0.0,-1,0.4,0.04804836015410686,0.4355500936352755,-0.012886695307461338,0.39966583356660307
2020-04-27,263.86822509765625,0.014315703391311274,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.01639477208111417,0.0440046707073688,0.023603886689464827,0,0.417429762634132,0.09897825260311768,26.117215837751115,0.0,0.0,-1,0.6,0.05657960368163901,0.417429762634132,0.019204601155284884,0.36278015001644637
2020-04-28,262.6548156738281,-0.004609148994542345,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.007783481591247644,0.03533813603520347,0.01814230467517072,0,0.40760154149878625,0.10007015569658312,26.28390829903739,0.0,0.0,-1,0.6,0.04708053120734174,0.40760154149878625,0.04542871768648293,0.35076455081126523
2020-04-29,269.53082275390625,0.025842071774670572,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.022520927406619633,0.05616126925275986,0.04296393692670669,0,0.4075866231461151,0.09874290205715826,26.61425563267299,0.0,0.0,-1,0.6,0.06755568216118892,0.4075866231461151,0.04931925649222624,0.3421892271053545
2020-04-30,267.02130126953125,-0.00935431869992609,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.008629629105961501,0.04173138112054779,0.03190755291298296,0,0.3633132198486416,0.10081805483538452,26.920568193708146,0.0,0.0,-1,0.6,0.0491492332578925,0.3633132198486416,0.04003630972503203,0.2849475802704784
2020-05-01,259.95233154296875,-0.02683016126628246,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.012121190268856961,0.012788019333193698,0.004408649815632048,0,0.37935510330573463,0.10508898293489402,27.318126133510045,0.0,0.0,-1,0.4,0.015695854793072214,0.37935510330573463,-0.0006358537947690479,0.30486462869439945
2020-05-04,260.6693115234375,0.002754324347761461,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.006284016585429218,0.01407657844270234,0.006895462450597316,0,0.37193818939749757,0.10695888802079358,27.880899701799667,0.0,0.0,-1,0.4,0.01206689253216934,0.37193818939749757,-0.012197232838318861,0.2956560445614001
2020-05-05,263.0777587890625,0.009197050938527518,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.0019297337155864977,0.02116588665868683,0.01555352537847943,0,0.3020110137184433,0.1042065120140099,27.414415631975448,0.0,0.0,-1,0.6,0.017544701959400742,0.3020110137184433,0.0016089670947510015,0.20883687847825858
2020-05-06,261.29437255859375,-0.006802013302745991,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.0032467821150746496,0.012869493640787372,0.008326359482230143,0,0.3042588166304692,0.10507516368869409,27.455548967633927,0.0,0.0,-1,0.4,0.007223247746620109,0.3042588166304692,-0.03103511798266556,0.21162767293615348
2020-05-07,264.44732666015625,0.011994452434037406,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.005836726036178685,0.0226476768067744,0.01967402705632154,0,0.2857824914593418,0.10382126012628182,27.455254690987722,0.0,0.0,-1,0.6,0.016917768388590222,0.2857824914593418,-0.009686346848702065,0.18868810576414877
2020-05-08,268.82293701171875,0.016410847748274726,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.014874904491403648,0.035665808156366836,0.035062384607523804,0,0.286588039825223,0.10132408326515348,27.238237653459823,0.0,0.0,-1,0.8,0.031148726715061803,0.286588039825223,0.03355466216585512,0.18968824679210097
2020-05-11,268.8780517578125,0.00020500146898605465,0.012376078701114766,0.009878886935308822,0.008679553929455491,0.010005015968860342,0.03235063591581333,0.03384446055694031,1,0.28344004462014233,0.09818763355229931,26.400499616350448,0.0,0.0,-1,0.8,0.028307210343967076,0.28344004462014233,0.031005339287079714,0.18577980467521593
2020-05-12,263.51898193359375,-0.02013253453672359,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.0067732775886619545,0.01064129432227122,0.012712906994334887,1,0.27707895791919485,0.10142064851389085,26.726266043526785,0.0,0.0,-1,0.6,0.007301847391658106,0.27707895791919485,0.0016757538118286064,0.17754098330188378
2020-05-13,258.85845947265625,-0.017843979287708756,0.012376078701114766,0.009878886935308822,0.008679553929455491,-0.01635885755402862,-0.006548312227927337,-0.004994836875946531,1,0.2735334533425513,0.10626082446381084,27.506513323102677,0.0,0.0,-1,0.6,-0.01118012329675342,0.2735334533425513,-0.009366212173134159,0.17278097133812975
